"CALL #(ITEM)","TOT CHKOUT","INTL USE "
"LB1027.5 .F49 2012","0","0"
"HC256.7 .K89 2012","0","0"
"HQ784.P5 H35 2012","0","0"
"HX39.5 .A5213 2013","9","1"
"JF1351 .C657 2012","0","0"
"HG3852 .B495 2012","0","0"
"HN59.2 .S577 2012","1","0"
"LC94.U5 E38 2011","0","0"
"LB2805 .E347 2012","3","0"
"JZ1249 .C53 2012","0","0"
"LC4043.A8 P67 2012","0","0"
"HD75.8 .M393 2012","1","0"
"HD9000.6 .G52 2013","6","0"
"LB1119 .H25 2012","3","0"
"JN30 .K49 2012","3","0"
"LB1139.23 .C37 2012","0","1"
"LC149 .H266 2012","0","0"
"HN630.S65 L58 2012","0","0"
"JZ5538 .S7425 2012","0","0"
"HT361 .A537 2012","2","0"
"HQ76.3.U5 P428 2012","0","0"
"HD1361 .D46 2012","0","0"
"HC79.E5 B645 2013","0","1"
"LB1715 .T4255 2012","0","1"
"HV6769 .B37 2012","2","0"
"HN18.3 .Z54 2012","7","0"
"DC137.2 .D47 2012","0","0"
"DS135.F9 S56 2012","0","0"
"NA9108 .A545 no. 570","4","0"
"PL2553 .S837 2011","0","0"
"DC611.C835 D463 2012","0","0"
"DA538.B6 O54 2012","0","0"
"LC155.C9 T74 2011","1","0"
"PQ7297.L37 A6 2008","1","0"
"PN45.5 .R44 2012","1","0"
"HM846 .I25 2010","1","1"
"HB3608.2.A3 C44 2010","0","0"
"PQ7297.L37 Z46 2012","1","0"
"PL3031.T3 H836 2011","0","0"
"PQ7297 .H43  2007","1","0"
"GV1785.V58 A3 2007","1","0"
"BP130.3 .F38 2013","2","0"
"DA940 .H39 2012","2","1"
"E184.E2 S26 2012","0","2"
"D1056.2 .M87 J35 2012","2","0"
"F1760 .P49 2012","4","1"
"D16.9 .S275 2012","1","0"
"DS126.6.A2 T95 2012","1","0"
"PN2287.C546 B76 2012","0","0"
"BS501.A1 H36 2012","0","0"
"E175.5.Z56 D83 2012","2","1"
"DS134.55 .B79 2012","1","0"
"PN4885.Y54 V37 2012","0","0"
"DS778.M3 P287613 2012","5","1"
"PS3604.I2988 M39 2012","1","0"
"PN2287.D5425 E55 2012","0","0"
"PN2049 .N35 2012","3","1"
"PS3569.E5 N53 2012","1","0"
"BR515 .A43 2012","1","0"
"BX1378 .T54 2012","6","0"
"DS121 .S426 2012","4","0"
"E748.T58 C74 2012","8","2"
"E83.854 .C43 2012","3","0"
"B1498 .W54 2012","1","0"
"BS491.3 .W66 2012","4","0"
"PR116 .J63 2012","0","0"
"BP595 .A36 2011","8","0"
"DS247.B28 B83 2012","2","0"
"E78.M2 H39 2012","1","0"
"E183 .D24 2012","3","0"
"BT704 .C66 2012","1","0"
"PS3611.A4665 D47 2012","2","0"
"PS3556.O7592 D57 2012","1","0"
"E176.472.J47 B75 2012","2","0"
"BL65.E46 W55 2012","0","0"
"DA990.I528 H46 2012","0","0"
"DA176 .C54 2013","5","0"
"BS2387 .B43 2012","2","1"
"BT732 .H39 2012","2","0"
"F279.C457 E34 2012","1","0"
"PN1993.5.A1 P247 2012","1","0"
"PS3623.O54 H69 2012","0","0"
"PR6066.O84 J83 2011x","2","0"
"BT75 .B2836 2012","0","1"
"PS3603.O778 L38 2012","0","0"
"PS3616.A3366 M36 2012","6","0"
"PS3556.O7344 Z68 2013","1","0"
"BP172 .G47 2012","0","0"
"PS374.B45 M87 2012","4","0"
"PR6120.H54 N54 2012","0","0"
"PS3559.N435 P47 2012","0","0"
"BR515 .C6435 2012","1","0"
"PE1404 .P635 2012","1","0"
"BS2555.52 .P455 2012","2","0"
"DT19 .R46 2012","1","0"
"BP182 .O76 2012","0","0"
"PG3421 .R8 2012","2","0"
"PR6107.A46 S55 2012","0","0"
"PR6063.A79 S5 2012","0","0"
"PS3613.O7552 W45 2012","0","0"
"D805.5.T54 K74 2003","0","0"
"UA880 .M39 2008","0","0"
"PL2431 .C56 2003","0","0"
"PQ2714.A89 E39 2012","0","0"
"PQ4876.I3295 V46 2011","0","0"
"PN5276.P68 A3 2011","3","0"
"PG2932.P34 S55 2011","0","0"
"PG2932.P34 S55 2011","0","0"
"DK510.763 .N226 2012","0","0"
"PG3011 .E82 2012","0","0"
"PQ51 .R385 2012","0","0"
"PA116 .J58 2009","4","0"
"PQ2603.U73 D58 2011","1","0"
"PG3491.6.I246 L48 2011","0","0"
"PN56.T7 E37 2012","0","0"
"PG3492.6.I348 R88 2012","0","0"
"HD9560.5 .O3685 2011","0","0"
"PN6790.R8 I28 2010","1","0"
"B3313.A44 H43 2012","0","0"
"B808.5 .B27 2012","0","0"
"B945.R524 R57 2012","0","0"
"PQ3988.5.N6 P35 2012","0","0"
"PQ2603.U73 C435 2011","0","0"
"PQ3989.2.K58 A556 2011","1","0"
"GT3242 .L34 2012","0","0"
"PQ2722.E76 V47 2012","0","0"
"GR81 .S87 2011","0","0"
"PG3491.46.O3457 T68 2011","17","0"
"PQ2678.O67535 I47 2012","0","0"
"BF1593 .F3314 2011","2","0"
"PQ8098.26.A675 S69 2011","1","0"
"B105.S79 L43 2012","0","0"
"PQ3980.5 .S46 2011","1","0"
"B2430.K644 F73 2012","0","0"
"HQ194 .M37 2012","2","0"
"HQ77.8.C97 A3 2012","1","0"
"DC373.A43 R54 2012","1","1"
"PQ4864.E313 P39 2012","0","0"
"PG3492.98.R554 V67 2012","5","0"
"PG3489.3.A8269 B44 2012","5","0"
"E18.82 .D86 2008","0","0"
"PJ7842.A5 M46 1983","9","1"
"BS1415.52 .F6513 2012","0","0"
"LC92.C5 A87 2012","0","0"
"BS1415.3 .T65 2012","4","0"
"P217 .S284 2004","0","0"
"PQ6359 .D54 2011","0","0"
"PQ4878.O957 Z46 2012","0","0"
"DA16 .D379 2012","5","1"
"PQ7297.M2 C5638 2010","0","0"
"PQ7291.C5 C677 2010","0","0"
"PT2668.O3 W37 2012","0","1"
"PQ4287 .F85 2011","0","1"
"PS3505.H3224 Z955 2012","4","0"
"N72.M6 F55 2010","0","0"
"PT2671.E43 Z46 2012","0","0"
"PR6063.E345 H43 2012","2","0"
"PN2878 .H8 1957","0","0"
"PT2673.E28 L8 2012","0","0"
"DK508.833 .U394 2012","0","0"
"DK508.833 .U394 2012","0","0"
"PH3281 .K2423 2011","0","0"
"PQ4864.E22175 I63 2012","1","0"
"PH2625 .M33 2006","1","0"
"PH2625 .M33 2006","1","0"
"B785.E64 V353 2012","0","2"
"BX9452 .O743 2012","0","0"
"PQ563 .S83 2012","0","0"
"UG407 .F57 2010","3","0"
"HQ505 .S36 2012","0","0"
"PJ1921 .M658 2012","0","0"
"PA8575.S2 Z48 2012","0","0"
"PA8575.S2 Z48 2012","0","0"
"PA8575.S2 Z48 2012","0","0"
"PA8575.S2 Z48 2012","0","0"
"PA8575.S2 Z48 2012","0","0"
"PA8575.S2 Z48 2012","0","0"
"PA8575.S2 Z48 2012","0","0"
"PA8575.S2 Z48 2012","0","0"
"DK32 .M4884 2012","0","0"
"PQ239 .D433 2012","0","0"
"BL820.S47 P47 2012","0","0"
"DS70.5.B3 G55 2011","2","1"
"D1055 .G745 2012","0","1"
"DK507.33 .K86 2012","0","0"
"PN603 .I54 2012","1","0"
"PR9530.9.E54 G37 2012","6","1"
"D116 .G555 2012","0","0"
"PR8789 .I74 2012","1","0"
"DS134.36.F73 J82 2012","1","0"
"PL2877.C519 Z87 2008","0","0"
"DE71 .K86 2012","0","0"
"P96.P722 G354 2012","0","0"
"PN1995.9.N36 L83 2012","1","0"
"PH3291.P2845 Z74 2012","0","0"
"DG83.3 .M37 2012","0","0"
"NA1019.5.A75 B43 2012","1","0"
"DD801.S942 S66 2012","0","0"
"DB919.2.J39 K85 2011","0","0"
"D805.G3 W435 2012","1","0"
"D804.3 .T73 2012","1","1"
"PA3015.R5 C598 2012","4","0"
"HQ1623 .Z457 2012","3","0"
"PH3291.O75 A84 2012","0","0"
"PH3382.32.E486 V577 2012","0","0"
"PT2619.U43 Z766 2012","0","0"
"NA2765 .L56 2000","0","0"
"HD8670.22 .R34 2012","2","0"
"PH3281.K85 Z738 2011","0","0"
"HT330 .T45 2012","0","0"
"GR154.5 .G676 2012","0","0"
"JV6225 .T73 2012","4","0"
"PT2661.M28 Z46 2012","0","0"
"PH3281.K23544 Z45 2012","0","0"
"PT2667.O455 J65 2012","2","0"
"PH3281.K85 Z724 2012","0","0"
"HM1096 .S739 2007","0","0"
"PG1742 .P75 2010","1","0"
"BP189.33 .S25 2012","2","0"
"PN1998.3.G724 I5 2012","0","0"
"E907 .O2245 2012","0","1"
"DD86.7.F47 A3 2012","5","0"
"BL860 .M674 2012","3","2"
"PR6068.U757 A3 2012","3","0"
"PS3619.L6278 M77 2012","24","2"
"PQ8259.2.R3 M36 2010","1","0"
"PQ7390.M467 A66 2011","0","0"
"PG3491.94.A354 M68 2012","0","0"
"F1760 .P748 2011","1","0"
"HT384.C92 S2637 2011","2","0"
"PQ7390.V47 C84 2012","0","1"
"PQ7386 .H378 2011","1","0"
"PQ7298.12.O76 P38 2011","1","0"
"PS3607.I44436 C58 2012","7","0"
"PQ7298.28.I8982 D57 2011","1","0"
"PS3610.O38339 H65 2012","1","1"
"PS3623.I5444 A93 2012","2","0"
"PR2363 .H228 2012","4","1"
"PS3619.I375 D66 2012","1","0"
"DA591 .L565 2012","0","0"
"E839.5 .W34 2012","2","1"
"PQ8180.32.A4277 Z65 2011","1","0"
"PR2900 .F644 2012","1","0"
"PQ7798.428.I59 P54 2011","0","0"
"PQ2105.A2 S8 2012, no. 1","0","0"
"F1776.3.V4 S27 2011","0","0"
"PQ7389.L49 Z837 2010","1","0"
"PS3618.O53 I5 2012","3","0"
"PR6118.U73 R66 2012","1","0"
"PR6073.A413 D47 2012","16","2"
"PR6104.O89 A25 2012","1","0"
"HV699 .I48 2012","1","0"
"PS3605.D8985 L67 2012","0","0"
"HV699 .I48 2012","1","0"
"PG1745.H69 P68 2008","0","0"
"PS3552.O932 S26 2012","1","0"
"DA632 .M325 2012","14","1"
"DR1952 .S63 2009","0","0"
"PR2337.R987 A6 2011","1","0"
"PR5112.N5 Z855 2012","0","0"
"PG1418.K58 Z73 2011","0","0"
"PR6061.A932 R43 2012","0","0"
"DA670.P4 A765 2012","1","0"
"PR6060.E518 H37 2012","1","0"
"PQ4912.O69 L28 2012","0","0"
"PR6066.Y58 C7 2012","2","0"
"PT2671.O344 L543 2012","0","0"
"BR1640 .T87 2012","0","0"
"JA61 .P664 2012","0","0"
"PT2662.U794 D367 2012","0","0"
"PR6063.A869 M37 2012","2","0"
"PQ7389.P6 Z46 2011","0","0"
"PG1718 .U55 2011","0","0"
"PG1419.32.U4843 S48 2011","0","0"
"PN518 .M365 2011","0","0"
"PT2662.O636 T67 2012","0","0"
"PG1420.21.O35 I37 2010","0","0"
"F1788 .L28518 2011","0","0"
"DR1312.B55 A3 2007","0","0"
"GR258.2.H86 M3428 2011","0","0"
"PH3164.V58 S26 2011","0","0"
"PR6073.I558 D39 2012","10","1"
"PN849.B3 Z38 2007","1","0"
"PG3492.58.U34 T48 2012","17","0"
"DS113.6 .S544 2012","1","0"
"PG3493.74.A85 M55 2012","17","0"
"PG3491.44.R56 P27 2012","17","0"
"PH3351.T592 Z58 2011","1","0"
"PH3055 .F25 2012","0","0"
"DS710 .R63 2012","0","0"
"PN1997.2.J675 J67 2011","1","0"
"DA962 .F69 2011","5","0"
"PQ8259.3.V353 T67 2009","0","0"
"R575.C954 K685 2011","0","0"
"DR1300 .M27 2012","0","0"
"KHP5419 .I237 2010","0","0"
"ND2644 .J35 2012","2","0"
"B3147 .L49 2012","0","0"
"D13.5.C95 K83 2012","0","0"
"LB2822.75 .A17 2011","0","0"
"PT2678.O755 K353 2012","0","0"
"DC235 .M325 2012","0","0"
"PT2684.A58 F738 2012","1","0"
"PN1997.R453 P47 2012","1","1"
"DC59 .G38 2012","0","0"
"DG70.C275 D43 2012","1","0"
"HD4875.G3 E58 2012","0","0"
"HD4875.G3 E58 2012","0","0"
"HD4875.G3 E58 2012","0","0"
"HD4875.G3 E58 2012","0","0"
"CD1733.3 .A43 2011","1","0"
"B4249.L44 O86 2011","0","0"
"PQ1275 .H574 2012","0","0"
"DS134.36.S36 M64 2012","0","0"
"PG3011 .B87 2011","0","0"
"PR9619.4.D73 G853 2012","1","0"
"PA3671.R8 K57 2011","0","0"
"CS859 .S547 2011","1","0"
"DG552 .F53 2012","1","1"
"PR6013.O2 R5 2012","0","0"
"PR6069.I4226 A6 2012","0","0"
"DK651.G6 M35 2011","1","0"
"BF251 .B36 2012","1","0"
"PR6119.O65 G46 2012","0","0"
"PL1280 .Y36 2011","0","0"
"PL1281 .H48 2011","0","0"
"NA9266.K16 Z66 2011","0","0"
"HB53 .L62 2011","0","0"
"PL1291 .Y297 2011","2","0"
"DS736 .R36 2011","0","1"
"DS731.S54 G36 2011","0","0"
"B128.H7 J63 2012","3","0"
"BL1900.L35 Z446 2011","0","1"
"PL2764.E255 A6 2011","0","0"
"BL1812.M68 L58 2011","0","0"
"DS797.28.D864 Z4675 2011","0","0"
"NK8883.A3 S555 2011","0","0"
"DS747.2.S7553 L56 2012","0","0"
"BQ4705.C6 S523 2011","0","0"
"BL1923 .L52973 2011","0","0"
"PS3553.O5 M77 2012","6","0"
"PR6057.R34 I5 2012","0","0"
"PG5039.2.I73 Z62 2011","0","0"
"DR2095 .S65 2010","0","0"
"DK32.7 .V53 2011","0","0"
"PQ4841.C482 V5 2012","0","0"
"DK265.8.V6 B67 2012","0","0"
"TX415 .L813 1974","4","0"
"GT2756.2.A2 S67 2009","0","0"
"PA4415.I8 A7 2012","2","1"
"HF5827.93 .Y86 2012","0","0"
"PA26.G58 V47 2012","0","0"
"PQ4113 .R295 2012","1","0"
"PQ4863.A8892 P64 2012","0","0"
"PL3032.Y382 G83 2011","0","0"
"BX4795.C43 M55 2011","0","0"
"DK268.N87 A3 2012","0","0"
"DK651.I28 S84 2012","0","0"
"BF449 .K654 2012","0","0"
"RA650.6.R82 I27 2012","1","0"
"F2260 .F45 2012","5","1"
"DK219.6.K66 V453 2012","0","0"
"PR9199.4.W5535 O63 2012","1","0"
"DK265.2 .Z57 2011","2","0"
"PG3026.E98 A44 2011","0","0"
"DG575.M8 M39 2012","0","0"
"D764 .M79 2011b","0","0"
"D764 .B6539 2011","0","1"
"F3101.3 .M85 2012","0","0"
"PQ7207.D48 V56 2006","0","0"
"F3101.3 .O6 2012","0","0"
"PQ7389.L49 A7 2010","0","0"
"CS859 .I927 2011","0","0"
"PG3478.K7 Z923 2012","0","0"
"HF1558.3.Z4 R888 2007","0","0"
"PG3489.5.Y86 Z7353 2011","0","0"
"JN6696.Z1 O83 2010","1","0"
"PG3453.B6 D8972 2010","1","0"
"HF1516.5.B5 Q58 2012","0","0"
"DK771.S2 V68 2010","1","0"
"DK127.5.V67 L23 2009","1","0"
"DK34.K293 L27 2009","1","0"
"DK510.33 .O825 2012","2","0"
"PR6106.F67 W66 2012","5","0"
"BX830 1962 .B35 2012","0","1"
"DS327.8 .C66 2012","0","0"
"PN1992.3.R8 D627 2012","0","0"
"PQ7298.423.E38 D42 2011","0","0"
"PN4835 .S33 2012","3","0"
"PQ4625.G65 Z65 2012","0","0"
"PQ9464.5.E6 F67 2012","1","0"
"NA7775 .C47 1982","5","0"
"BR165 .V47 2012","2","0"
"PR6107.O54786 S45 2012","0","0"
"N6350 .H346 2012","0","0"
"PG3321.B4 Z844 2012","0","0"
"PA3093 .C66 2010","1","1"
"PQ7297.H433 Z78 2010","0","0"
"PQ7153 .R85 2011","1","0"
"PQ7297.P285 P355 2010","2","0"
"PQ8098.23.A73 G83 2012","0","0"
"DC611.V283 A72 2011","0","0"
"PG5038.V5 Z65 2012","0","0"
"DC203.9 .T45 2012","0","0"
"DC234.87 .H69 2012","0","1"
"PG2947.B5 V18 2011","0","0"
"BT821.3 .H377 2012","0","0"
"PQ7298.426.I47 N68 2011","0","0"
"PG3476.I5518 A6 2012","0","0"
"PQ2663.L47 A84 2012","0","0"
"PQ7298.1.R7 Z67 2011","0","0"
"PQ8098.12.O38 Z75 2011","1","1"
"PG3455.T83 V65 2012","0","0"
"PR1228 .L86 2012","0","0"
"DG975.T792 G773 2012","1","0"
"PG2947.B93 A5 2011","1","0"
"PL3032.D62 D46 2011","0","0"
"DS741.85.D3 D36 2012","0","0"
"HM881 .M6775 2010","0","0"
"DK68.7.A95 P58 2012","0","0"
"BP605.N46 S54 2012","0","0"
"PE1030.C4 S56 2011","0","1"
"PG3467.L4 Z675 2012","0","0"
"PG5038.L85 Z765 2012","1","0"
"BX597.K54 P74 2011","0","0"
"PR6053.O4865 E54 2012","1","0"
"PR6054.E53 T75 2012","0","0"
"PN98 .C6 Y56 2012","0","0"
"E302 .J442 2004b","1","0"
"PQ3989.3.R64 H2513 2009","1","0"
"PG3485.A8686 K29 2012","0","0"
"PG3949.26.A88 I86 2012","0","0"
"HF5715.R9 K3 2011","1","0"
"PN2728.V97 D462 2012","0","0"
"CB245 .K87 2012","0","0"
"PG3482.6.H2744 V58 2012","0","0"
"PS3558.E4775 I5 2012","2","0"
"PG5001 .J36 2012","0","0"
"UA610.C9 U735 2011","1","0"
"BX2348.Z8 C987 2011","0","0"
"PN5010.L58 I34 2010","0","0"
"PQ7298.29.A41885 C84 2011","9","0"
"PS3521.E735 Z733 2012","1","0"
"HM851 .J63 2012","4","0"
"F1789.A1 H69 2012","0","0"
"PG7172.R66 Z38 2011","0","0"
"PH3321.R4495 Z85 2011","0","0"
"DC226.5 .P47 2012","0","0"
"PG3491.42.S544 I75 2012","0","0"
"HC241 .K676 2011","0","0"
"HJ6967.3 .A468 2003","0","0"
"PG3337.G6 Z6386 2012","0","0"
"D34.R9 A55 2012","1","1"
"PR6060.O497 Z46 2012","1","2"
"PS3616.O75 I52 2012","3","0"
"PG3493.36.N45 T75 2012","0","0"
"RA441 .W676 2012","4","1"
"RA441 .W676 2012","3","0"
"PT1231.L6 W44 2011","0","0"
"DK67.5.G3 S68415 2004","0","0"
"QH31.C33 S68 2012","5","1"
"PG3488.O4 Z8727 2012","2","0"
"D13.5.G3 R64 2011","0","1"
"PQ7390.R534 A85 2011","0","0"
"PN4874.M198 A3 2012","1","0"
"HC106.84 .W664 2012","6","1"
"PC4075 .R58 2010","3","0"
"DK511.S7 G55 2011","0","0"
"DD901.W6315 M44 2011","1","0"
"DD901.W6315 M44 2011","0","0"
"PS3053 .S64 2012","2","1"
"D811 .M485 2012","0","0"
"PN56.W3 P478 2012","0","0"
"DD262 .S349 2012","2","0"
"PR6113.O5555 L54 2012","3","0"
"DK511.R48 M37 2000","1","1"
"DK511.R48 M37 2000","1","0"
"PQ2664.A7214 Z56 2012","2","0"
"DK511.R48 M37 2000","1","0"
"D804.66.W35 S9513 2012","1","1"
"PN1993.5.I86 V55 2011","1","0"
"DK70.A2 S56 2007","0","0"
"KKA4426 .V66 2012","0","0"
"PR6061.U64 S26 2012","0","0"
"DA125.A84 P875 2012","2","0"
"E184.35 .R87 2005","1","0"
"DK71 .S74 1996","0","0"
"PG3337.L28 Z75 2005","1","0"
"PN1993.5.I86 C377 2011","1","0"
"GR138 .S588 1997","0","0"
"PQ7390.V56 A7 2011","1","0"
"PQ4545 .C654 2003","0","0"
"PQ7390.R566 I77 2010","1","0"
"PG3467 .L4 2000","0","0"
"PQ8098.28.O33 D48 2012","1","0"
"DK266.A3 M57 2011","0","0"
"PS374.W44 H45 2012","2","0"
"PS3622.O6435 I57 2012","0","0"
"PA6507 .N44 2012","0","0"
"PR6060.O64 I55 2012","1","0"
"PN1998.3.O44 L29 2012","0","1"
"PT5881.12.O54 L68 2011","0","0"
"PT2702.O87 G47 2012","0","0"
"G530.E957 D667 2012","0","0"
"PQ7298.3.A58 T46 2009","0","0"
"PT2704.R68 P6 2012","0","0"
"PT1925 .G3456 2012","1","0"
"JC330.2 .G86 2011","0","0"
"PJ5024 .O64 2012","1","0"
"CT3490 .L874 2012","1","0"
"BX2825 .B87 2008","2","0"
"U21.5 .C445 2003","2","0"
"BV823 .C62 2012","11","0"
"V165 .R76 2007","3","0"
"D763.N4 M39 2010","0","0"
"DA255 .B54 2006","0","1"
"HF3128 .D65 2012","1","1"
"GN484 .M6813 2011","2","0"
"PQ7298.428.O39 A77 2010","0","0"
"PG3350 .A755 2012","0","0"
"PQ7298.22.A73 A64 2011","1","0"
"PN1993.5.W45 M67 2011","1","0"
"PR6102.U778 W4 2012","0","0"
"PS3573.A425635 Z83 2012","9","0"
"PS3569.P455 B74 2012","2","0"
"PR6113.O88 Z46 2012","2","0"
"PN1995.9.W6 F46 2012","2","0"
"BF697.5.S43 P455 2012","4","0"
"PR6120.H575 K37 2012","6","0"
"PN1993.5.I846 E84 2012","1","0"
"JC423 .M3845 2012","4","0"
"PT2668.A56 T369 2012","0","0"
"PT2621.A23 M66 2012","0","0"
"PS3613.O3346 S88 2012","4","0"
"PT2671.I69 L44 2012","0","0"
"PS3619.T74259 L38 2012","3","0"
"JC423 .M3845 2012","3","0"
"PF3075 .M32 2012","0","1"
"PT2680.E84 Z782 2012","0","1"
"DK62.6 .O37 2011","1","0"
"PT5881.26.O365 V475 2011","0","1"
"PT2635.I273 Z46 2012","0","0"
"PT2678.O2655 L38 2012","0","0"
"G630.R8 I529 2010","0","0"
"PT2678.U365 E34 2012","0","0"
"PT2680.E78 W353 2012","0","0"
"D377 .M53 2012","0","0"
"PT2721.E48 T73 2012","2","0"
"HC340.12 .K457 2012","1","0"
"GR144 .C367 2011","1","0"
"DK507.9.V58 T38 2006","0","0"
"BS315.A69 L56 2008","0","0"
"DC235 .M53 2012","4","0"
"DX145 .G977 2012","1","0"
"N5604.S9 B37 2011","0","0"
"PG2981.F5 S65 2011","0","0"
"PR6068.E388 B87 2012","0","0"
"D805.G3 E435 2012","0","0"
"PR6118.O347 S74 2012","0","0"
"PR6103.A777 H69 2012","0","0"
"PR6052.E5415 I82 2012","0","0"
"DC212 .G64 2012","0","0"
"PR6023.E926 Z955 2012","1","0"
"DC350 .S25 2012","0","0"
"PR3682 .R4 2012","1","0"
"D805.A2 M27 2012","0","1"
"D10 .M367 2012","0","0"
"P95.43.F8 P28 2012","1","0"
"DC36.98.S65 A3 2012","0","0"
"BR1642.U6 S93 2012","4","4"
"PQ6613.I6 Z48 2012","0","0"
"P81.P4 H47 2012","0","1"
"PQ7707.D48 O75 2012","0","0"
"PL73.9.M56 N49 2010","0","0"
"PT2662.E7 H464 2012","1","1"
"PG3479.7.F49 E35 2009","1","0"
"JK1991 .S87 2012","3","0"
"JZ6405.W66 G46 2012","2","0"
"BJ1594.5.K6 H946 2012","2","0"
"DK34.M8 M886 2009","0","0"
"PN56.C686 N49 2012","2","0"
"PL992.73.K94 P86 2003","4","0"
"PG3479.6.E45 V13 2010","0","0"
"PQ7389.C263 C76 2012","0","0"
"PG3483.2.K295 V58 2010","1","0"
"VG53 .W66 2012","0","0"
"HJ261 .M37 2012","3","0"
"JC423 .K37 2012","0","0"
"PN1992.77.S476 I58 2012","0","0"
"HD6072.2.U52 S989 2012","7","0"
"JA85 .H39 2012","4","0"
"HC1055 .O3924 2012","1","0"
"JN6583 .L64 2012","3","0"
"QC981.7.D94 U53 2012","1","0"
"HD5708.45.J3 M58 2012","0","0"
"JV6038 .B49 2012","10","0"
"HF5472.U6 A45 2012","7","0"
"HM636 .H63 2012","0","0"
"JZ6005 .C66 2012","0","0"
"HV6773.15.C97 C93 2012","6","0"
"HM756 .F46 2011","1","0"
"JZ4034 .C63 2012","3","1"
"GN495.6 .I34 2008","2","0"
"HG4538 .P566 2012","4","0"
"JV6483 .P86 2012","2","0"
"LC238 .H63 2012","1","0"
"GR203.17 .P77713 2012","2","1"
"HB135 .M667 2012","4","0"
"PL992.72.Y84 N34 2002","3","0"
"HF5813.I73 S87 2012","0","0"
"HD70.U5 D38 2012","1","0"
"HV4708 .A235 2012","1","1"
"HF1626.5.C6 W36 2012","0","0"
"LC490 .O35 2012","0","0"
"UA661 .C58 2012","0","0"
"HM756 .G47 2012","2","1"
"HV7936.C85 C67 2012","0","0"
"HG6024.A3 H57 2013","2","2"
"HG1621 .K46 2012","0","0"
"GV721.5 .C44 2012","1","0"
"JN30 .D95 2013","1","0"
"HQ1150 .F46 2012","0","1"
"HB3717 2008 .G556 2012","1","0"
"HM1116 .H36 2013","0","2"
"GV939.H38 H45 2012","1","0"
"GN281 .D35 2012","1","0"
"HD9708.U64 P653 2012","1","0"
"BF531 .G56 2012","1","1"
"HN39.C37 P47 2012","0","0"
"HV6534.H63 M48 2012","0","1"
"GF90 .L3814 2012","1","0"
"HG4027.6 .S78 2012","2","0"
"JN1129.C7 C39 2012","0","0"
"HD31 .M367 2012","0","0"
"BF692.5 .H36 2012","0","0"
"HN59.2 .M376 2012","5","0"
"HF1359 .R584 2012","0","0"
"BF385 .K45 2012","4","2"
"JF1081 .M66 2012","2","0"
"HD9560.5 .H5125 2012","5","0"
"KF8745.R44 J46 2012","0","0"
"JC330.2 .P47 2012","1","1"
"JF1081 .P652 2012","0","0"
"JQ3567.A56 P648 2012","2","0"
"GV958.O35 H86 2012","0","0"
"LB3609 .T66 2012","4","0"
"HC110.I5 D377 2012","0","0"
"HV5822.M3 R45 2012","4","0"
"HD9547.A67 G35 2012","4","0"
"JF255 .B375 2012","1","1"
"HF5429.6.E9 T73 2012","1","0"
"GV663.K6 B75 2012","0","1"
"HG4621 .C43 2012","3","1"
"HB119.V6 S55 2012","2","0"
"HD7164 .W45 2012","1","0"
"HJ5321 .S565 2012","0","0"
"HD9502.A2 P693 2012","0","0"
"HV4505 .R798 2012","0","0"
"LB1139.5.L35 D67 2012","1","0"
"KZ4282 .B49 2012","5","0"
"LC506.I7 C38 2012","1","0"
"GT2850 .O94 2011","1","1"
"LB2805 .C472 2012","0","0"
"HN733.5 .C4297 2012","5","0"
"LC196 .C7566 2012","5","0"
"BF778 .C795 2012","0","0"
"HM851 .D538 2013","8","0"
"HV6025 .D55 2012","0","0"
"HM741 .K66 2012","1","0"
"LB2806.15 .E84 2012","2","0"
"LC1755 .G57 2013","2","0"
"HD2340.8 .G56 2012","4","0"
"BF636.6 .H36 2013","4","1"
"LB3610 .I526 2013","2","0"
"HD57.7 .K49 2012","4","0"
"BF698 .A335 2013","2","0"
"JN6165 .D465 2012","5","0"
"LA227.4 .S75 2013","3","0"
"GV867 .C66 2012","2","4"
"HD4145 .C86 2012","1","0"
"JK275 .N33 2012","0","0"
"GV709.2 .S535 2012","12","0"
"LB1737.A3 P64 2012","1","0"
"HD1536.S65 D35 2011","0","0"
"HD1536.S65 D35 2011","0","2"
"PZ50.531 .K562 2009","1","0"
"HD38.2 .C4813 2007","0","0"
"PG3476.L597 A68 2011","0","0"
"PL992.24.S65 A62 2010","2","0"
"UG1245.R9 K68 2010","0","0"
"PL8734.1 .A43 2012","4","0"
"PL992.26.K36 N34 2000","5","0"
"DK508.95.O33 S28 2012","0","0"
"PQ4835 .A846 1968","0","0"
"PG3491.94.L33 M99 2010","0","0"
"PL8047.5.B241 A39 2012","4","0"
"G700 1933 .K67 2011","0","0"
"PG3485.8.T78 A6 2012","1","0"
"JN2916 .B44 2012","0","0"
"DS917.442 .U83 2011","4","0"
"PN2728.V547 A3 2011","0","0"
"PS648.S3 A5142 2012","2","0"
"PS648.S3 A5142 2012","0","0"
"PG3492.98.R554 K53 2012","0","0"
"PS648.S3 A514 2012","0","0"
"PS648.S3 A514 2012","0","0"
"LB3060.5 .Y56 2011","1","1"
"PR6063.A25376 T55 2011","1","0"
"PN6065.R8 L56 2011","0","0"
"BX324.3 .D65 2010","0","0"
"PS3505.A3113 C63 2012","4","0"
"PG3492.96.T46 R888 2012","0","0"
