"CALL #(ITEM)","TOT CHKOUT","INTL USE "
"HG3881 .G5765 2009","1","1"
"GV958.U518 F53 2009","0","0"
"HB97.3 .H53 2010","1","1"
"HD7262 .H86 2010","2","0"
"HV6556 .R36 2010","3","0"
"KZ6368 .S38 2010","2","0"
"JQ1809.A15 K36 2009","0","0"
"LC5800 .T66 2010","0","0"
"HD6060.6 .F45 2009","3","1"
"LB2322.2 .M45 2010","6","1"
"BF456.N7 B67 2010","1","0"
"BF637.N46 T67 2009","5","2"
"HV9950 .A437 2010","37","1"
"JK1041 .F57 2010","3","0"
"JC328.7 .P47 2009","0","0"
"JC571 .B28 2010","1","0"
"HD9502.C62 J53613 2010","1","0"
"HT127.5 .R48 2010","3","0"
"HV7436 .P384 2010","3","0"
"HB3743 .S54 2010","0","0"
"LB1585 .V375 2009","0","0"
"BF697.5.S427 F67 2010","1","0"
"JF1525.C66 W43 2009","11","2"
"H61 .S593 2009","0","0"
"HN49.V64 V63885 2010","1","1"
"VM331 .X53 2009","0","0"
"BF1621 .G736 2009","5","0"
"HQ1421 .B48 2009","3","1"
"HC110.D4 A59 2010","1","0"
"KF2125 .C37 2009","0","0"
"JK1968 2008 .C37 2010","1","0"
"LB1028 .M665 2009","1","0"
"HM756 .D45 2010","2","1"
"HM1033 .H86 2010","2","0"
"TK5611 .R69 2009","6","0"
"BF721 .N49 no.124","2","0"
"HC59.7 .M513 2010","0","2"
"H62 .C5647 2010","3","0"
"HV8855 .A84 2010","1","0"
"LC2605 .E38 2009","0","1"
"HC110.C6 R58 2010","5","0"
"GN345 .M39 2009","5","0"
"LA217.2 .T727 2010","0","1"
"RC495 .E718 2009","3","0"
"LC71 .G54 2010","3","1"
"HV8079.C65 C37 2010","3","0"
"RC480 .S654 2010","1","0"
"LC40 .H6384 2010","2","0"
"LA1498 .I85 2009","1","0"
"LB1737.U6 B66 2010","1","1"
"LB2335.875.U6 D46 2010","1","1"
"HM665 .K64 2010","0","0"
"LB875.D5 S39 2009","3","0"
"HV11 .M3494 2010","3","0"
"HQ784.M3 K5678 2010","11","2"
"LC149 .M853 2009","2","0"
"HX45 .S67 2010","0","0"
"LB885.M2473 O5 2008","2","0"
"GV947 .J83 2008","0","0"
"LC2717 .T49 2010","4","1"
"JC143 .M38 2009","11","3"
"RA412.4 .G73 2009","1","0"
"LB2844.1.C54 C63 2010","0","0"
"GN345.6 .R57 2009","4","0"
"UC485.R57 S86 2009","6","2"
"P99.3 .S46 2008","1","0"
"LC1085.2 .S26 2010","3","0"
"LB2806.22 .W43 2009","0","0"
"H62.2 .R86 2009","1","0"
"LC5051 .T68 2009","1","0"
"JZ1251 .A33 2009","0","0"
"LB1044.87 .H64 2011","2","0"
"LB1067.5 .V58 2009","0","0"
"HV541 .W66 2010","1","2"
"PN146 .W75 2009","1","0"
"PR2276.F7 Z54 2010","2","1"
"DC397 .L38 2010","0","2"
"PR3546 .A75 2010","4","1"
"PJ7846.A46 A7713 2009","2","1"
"F1219.8.O56 R67 2010","2","1"
"DT146 .C35 2009","6","1"
"PR1924 .C434 2010","6","1"
"E99.C8 M54 2009","3","0"
"PS221 .S44 2009","2","0"
"PQ8098.18.A68 C5513 2010","0","0"
"DS526.7 .C656 2009","7","0"
"PS2885.S22 A6 2009","1","0"
"DA118 .F42 2009","2","0"
"PR457 .F34 2010","4","0"
"BV2766.C5 P37 2010","0","0"
"PR275.A47 M36 2009","3","4"
"BL1239.36.H37 L63 2010","0","0"
"D16.8 .H454 2009","3","1"
"DS134.26 .F45 2010","3","0"
"PS3515.E37 Z574 2010","4","2"
"E29.N3 C38 2009","8","0"
"B2430.M284 M33 2010","1","0"
"PQ8098.1.G6 L54 2009","1","0"
"PS559.E6 L58 2009","0","1"
"PA6029.P45 H37 2009","5","0"
"PJ7572.M37 A34 2009","6","0"
"PN6149.M55 R63 2009","1","0"
"BR115.C8 M643 2009","1","0"
"BM45 .I34 2010","4","0"
"PS3568.O855 Z843 2010","2","0"
"PR6003.E282 Z575 2009","1","2"
"B3279.H93 K74 2010","1","0"
"BR526 .W537 2010","2","0"
"BX8571.3 .S45 2010","2","0"
"PR2976 .S33894 2009","4","0"
"BL2015.R44 B55 2010","9","0"
"PS169.N35 C37 2010","4","0"
"B2948 .C54 2009","1","0"
"E169.12 .S842 2010","3","1"
"PS3554.H27 T46 2009","0","0"
"F157.A45 U63 2009","1","0"
"DG223.3 .R58 2010","4","0"
"E185 .T797 2010","10","2"
"PC3942.13.A25 V5313 2009","0","0"
"PM3968 .T43 2010","12","0"
"P95.52 .W58 2010","3","0"
"GN625 .A85 2009","4","0"
"BX1428.3 .H84 2010","3","2"
"F1413 .B85 2009","6","2"
"PS647.A72 D56 2009","2","0"
"DS777.533.W65 L5 2010","2","0"
"D804.3 .S24513 2010","5","1"
"F317.E9 B45 2009","0","1"
"DS735 .F76 2009","0","0"
"CT3805 .S54 2009","0","0"
"BX1712 .B4513 2009","4","0"
"PR9369.4.C64 A6 2009","0","0"
"PQ3919.2.B75 A2 2010","1","0"
"JF799 .O55 2009","3","2"
"PQ2663.I9 A6 2010","2","0"
"PS228.S36 C47 2010","7","1"
"DS609 .R44 2009","1","0"
"PN1998.3.B755 P57 2010","9","1"
"PR9608.2.A96 B45 2009","0","0"
"B3332.S674 B66 2010","12","0"
"DT146.6.S83 V65 2009","0","0"
"PN4888.W37 B38 2010","4","0"
"BT695.5 .W58 2010","3","0"
"PS3523.O89 A6 2009","2","0"
"DL743.P8 P624 2009","0","0"
"PQ3989.3.T56 R68 2008","0","0"
"DA670.N6 D38 2008","0","0"
"PC2070 .R5 2009","0","0"
"PT1848 .J713 2008","4","0"
"PN2818.5 .D67 2009","0","0"
"BT119 .K64 2009","1","0"
"DA333.A2 L63 2009","9","2"
"LB2322.2 .A24 2009","0","0"
"PQ3989.3.N3 P37 2009","0","0"
"PS2382 .M55 2009","5","0"
"PQ2625.E3 Z75 2008","0","0"
"PT2625.A44 Z88423 2010","0","0"
"PG2991.3 .G58 2009","0","0"
"PG3493.76.D65 S67 2009","0","0"
"PG3491.6.E345 L58 2006","0","0"
"PT5881.3.E45 B75 2009","0","0"
"BM517.P73 S33 2009","0","0"
"PG3491.3.N774 K447 2007","0","0"
"PC3376 .C33 2002","0","1"
"CS859 .K46 2007","1","0"
"N7740 .B76735 2009","0","0"
"HV5801 .S89 2009","0","0"
"PL2965.B536 Q253 2009","2","0"
"PL2976.J536 Z5 2009","2","0"
"PL3032.B45 H664 2009","0","0"
"PL2941.5.I22 B35 2009","2","0"
"HV600 2008.W46 Y36 2009","0","0"
"PL2969.5.E22 A225 2009","2","0"
"PL2885.A56 J54 2009","3","1"
"PL2614 .S85 2009","2","1"
"DS777.5195.H8 J57 2009","3","0"
"PN1995.9.A26 D37 2009","0","0"
"PN1995.9.D6 X54 2009","1","0"
"PL2888.K8 C8 2009","5","0"
"PL2892.5.A62 W45 2009","1","1"
"PL2901.T56 Y5 2009","1","0"
"PL2935.A35 F8 2009","1","0"
"DS777.54 .W6 2009","0","0"
"PL2929.6.D664 B45 2009","0","0"
"DS777.8 .Z466 2009","0","0"
"PL2892.I146 Y8 2009","3","1"
"PL2972.5.I22 N36 2009","0","0"
"DS777.75 .Y55 2009","0","0"
"TL539 .F45 2009","1","0"
"HD9016.C6 C446 2009","0","0"
"PL2880.U833 Y83 2009","3","0"
"PG3482.6.H217 V38 2005","1","0"
"PQ3989.3.H72 P65 2009","0","0"
"PL2966.U225 D23 2009","0","0"
"PL2930.5.N85 M45 2009","0","1"
"PL2957.A54 H45 2009","2","0"
"PL2908.N434 C483 2009","0","0"
"PL2953.U225 C48 2009","0","0"
"PL2912.A455 C35 2009","2","1"
"PL2923.5.F8 F8 2009","5","0"
"PL2978.5.Y63 S583 2009","2","0"
"PL2888.K8 S4 2009","2","0"
"PL2874.X536 C86 2009","0","0"
"PL2874.X536 B45 2009","2","0"
"PL2727.S2 H8 2009","0","0"
"PL2929.9.O54 D664 2009","0","0"
"PL2840.S536 D33 2009","1","0"
"PL2926.N23 A6 2009","1","0"
"PL2938.A5 X84 2009","0","0"
"PL2946.3.A5 S568 2009","1","0"
"PL2947.Z45 B45 2009","1","0"
"PL2919.B69 S54 2009","0","0"
"PL2841.Q66 F33 2009","0","0"
"PL2969.D664 B536 2009","0","0"
"PL2921.6.Y664 L8 2009","2","0"
"PL2876.A54 L83 2009","0","0"
"PL2838.S5 Z9635 2009","1","0"
"PL2861.O97 J54 2009","0","0"
"PL2929.7.U23 D33 2009","0","0"
"DS779.28 .M6 2009","5","0"
"PL2842.A358 K664 2009","1","0"
"PL2942.5.N23 W63 2009","1","0"
"PL2891.U93 K8 2009","0","0"
"PL2922.H83 D3 2009","1","1"
"PL2833.5.A53 C446 2009","0","0"
"PL2965.S55 A6 2009","2","0"
"PL2923.S586 A6 2009","1","0"
"PL2881.Y6 D53 2009","0","0"
"PL2922.Z45 G83 2009","2","0"
"PL2877.H85 A6 2009","1","0"
"PL2929.7.O54 L564 2009","0","0"
"PL2946.5.Y875 A6 2009","2","1"
"PL2929.3.E54 A6 2009","0","1"
"N332.R83 S258 2009","0","0"
"PQ3989.3.D63 O64 2009","1","0"
"PQ7082.D7 D57 2009","0","0"
"BF637.S4 P442 2009","2","0"
"PG3482.8.U19 P47 2010","0","0"
"PG3491.5.H4494 G44 2007","0","0"
"PQ3989.3.F47 S46 2008","0","0"
"PR9381.9.N93 T73 2008","1","0"
"PQ3989.3.O42 M34 2008","0","0"
"PR9379.9.A38 E44 2007","1","0"
"PR9381.9.K8 B56 2008","0","0"
"PT2621.R695 Z62 1980","0","0"
"BF575.M44 S26 2005","11","0"
"DP756 .P48 2008","2","0"
"PQ9698.23.E4625 M8613 2009","5","0"
"DS371.413 .T66 2009","1","0"
"JA84.Z28 N465 2009","1","0"
"PR9379.9.O67 G74 2005","1","0"
"PR9379.9.O93 A66 2009","0","0"
"D602 .K59 2008","4","0"
"HD5830.A6 M36 2008","0","0"
"F1219.1.Y8 R47 2007","1","1"
"F1435.3.R3 V47 2006","3","1"
"PN1995.9.S45 S47 2009","0","0"
"JC599.M6 L428 2007","1","0"
"PN1998.3.J63 A5 2009","2","0"
"PA8463.B3 Z54 2001","1","0"
"BC199.P2 M67 2007","0","0"
"BC199.P2 M67 2007","0","0"
"HX315.8.A6 E77 2009","0","1"
"PN56.M55 M63 2009","2","0"
"F3448.5 .Y62 2009","0","0"
"PQ8498.23.A78 O28 2009","0","0"
"HC230.P6 S54 2009","1","0"
"PQ8497.V35 A6 2009","1","0"
"F1415 .D53 2009","0","0"
"F3448.5.V35 A25 2009","1","0"
"F3442 .R64 2009","3","0"
"JC599.A7 F47 2009","0","0"
"F2235.4 .T467 2009","0","0"
"GR133.A7 L4334 2008","1","0"
"KHA4550 .N645 2009","1","0"
"PQ7798.29.P74 T47 2009","0","0"
"PQ8497.V35 Z69453 2009","3","0"
"GV1796.T3 K63 2009","1","0"
"HD1862 .A75 2009","0","0"
"PL2928.H8 S48 1990","3","0"
"HA37.C866 G8 1949","2","0"
"DS65 .N387 2009","0","0"
"BM514 .C87 2006","2","1"
"P299.P67 E925 2009","1","1"
"BS2775.52 .N67 2009","1","0"
"DS134.42.R65 A3 2009","0","0"
"PQ3989.3.B435 E84 2009","1","0"
"PR9372.9.N93 E93 2007","1","0"
"BL2120.B2 F67 2008","0","0"
"B753.G34 W5713 2010","4","1"
"P93.5 .A44 2008","0","1"
"E184.A1 S599 2010","5","0"
"BL2747 .A85 2010","7","0"
"BL2747 .A85 2010","7","0"
"PQ2191.Z5 A526 2009","1","0"
"DA47.9.S5 D67 2009","1","0"
"DS907.18 .P49 2010","6","2"
"F1021.2 .M87 2009","1","0"
"DA566.9.C5 L358 2010","0","0"
"PN1992.77.S63 B33 2009","4","0"
"PN4784.V56 S26 2009","1","0"
"DD881 .R435 2010","6","0"
"DA965.D4 H36 2010","1","0"
"DR2168 .K37 2009","2","0"
"PN721 .E27 2009","7","0"
"PR408.G68 F46 2009","9","0"
"PQ8180.17.A73 Z9355 2010","4","0"
"D741 .B69 2009","2","0"
"B2948 .H31785 2010","1","0"
"BL1215.H84 S52 2010","0","0"
"DS247.Y45 B87 2010","2","1"
"BX179.A1 B3713 2009","0","0"
"BX179.A1 B3713 2009","0","0"
"DS247.H38 Q354 2009","1","1"
"BS1199.G36 L44 2010","1","0"
"DS778.7 .G36 2009","1","0"
"DA125.A1 W446 2009","4","0"
"DT3106.N58 M33 2010","0","0"
"DK676.9.R8 A86 2010","10","0"
"PN56.C683 L63 2010","3","0"
"BR358.O34 J64 2009","0","0"
"PN721 .M35 2010","5","0"
"DL1067.5.M36 C54 2009","0","0"
"P95.8 .M39335 2009","1","2"
"DS881.4 .S93 2009","9","2"
"DS79.764.U6 S37 2009","0","0"
"DC761 .J33 2010","2","0"
"F3710 .H8713 2010","6","2"
"DB2232 .P743 2010","14","0"
"PQ245 .H55 2009","3","0"
"BL980.B28 M47 2009","0","0"
"P301 .R4726 2010","2","0"
"PR658.T7 R55 2009","4","0"
"PN1995.9.F44 J67 2009","2","1"
"E183.8.C5 S5375 2009","0","0"
"DB2629.L38 A3 2009","0","0"
"PS3527.A15 Z7313 2009","3","1"
"PS3561.I483 Z775 2010","1","0"
"BX323 .W67 2009","3","0"
"BM657.P5 C64 2008","2","0"
"CB311 .O46 2010","2","0"
"PS3556.L894 Z468 2010","2","1"
"PS3557.O315 U54 2009","6","1"
"CB482 .S65 2010","4","0"
"P92.U5 W525 2010","3","0"
"PS374.S35 H43 2010","0","2"
"F1435.3.C14 J398 2009","4","1"
"BT1212 .G64 2010","2","0"
"BL501 .H55 2010","5","0"
"PR9608 .S73 2008","1","0"
"PR6058.I34 B35 2010","0","0"
"PQ6411.L3 E5 2009","3","0"
"DA30 .B88 2010","2","1"
"BJ1251 .G4 2010","5","0"
"BV5082.3 .N45 2009","6","1"
"BR115.P7 B675 2010","15","0"
"PN1995.9.P6 K45 2010","3","0"
"DS63.1 .C563 2009","2","2"
"PT1799.A1 B3713 2009","1","0"
"BL240.3 .C743 2009","2","0"
"PR6058.I34 D37 2010","0","0"
"PS3552.A72 D43 2009","1","0"
"DS134.84 .H66 2009","8","1"
"PN1995.9.F54 F39 2010","4","1"
"F1234 .O68713 2009","3","0"
"F3429.1.P22 G35 2009","3","0"
"PS3611.O74917 G46 2008","1","0"
"BV4531.3 .S545 2009","3","0"
"PG3476.I44 Z313 2009","4","0"
"BT836.3 .J47 2010","4","0"
"DG467 .B27 2009","8","1"
"F1410 .B175 2010","5","0"
"F1410 .M433 2010","6","3"
"PN1995.9.S6 S88 2009","1","0"
"PS3612.O635 H66 2009","14","1"
"PS3566.A598 H68 2009","0","0"
"P96.T42 I45 2010","3","0"
"PG3476.B2 A2 2010","6","1"
"BP50 .S65 2010","19","0"
"PN218 .D74 2010","1","2"
"BS2650.52 .P39 2009","11","0"
"E185.97.K37 A93 2009","1","0"
"BV2610 .M55 2008","0","0"
"BR118 .M49 2010","0","1"
"PS3606.O845 M68 2009","1","0"
"P99 .K684 2010","6","0"
"PT6407.B57 M5513 2010","0","0"
"BR115.P7 H352 2010","0","0"
"PS3569.P635 P67 2009","1","0"
"E185.625 .W595 2010","7","0"
"PT2638.N5 R413 2010","2","1"
"PN3373 .F53 2009","6","0"
"E302 .J442 2010","5","1"
"PN1997.2 .S47 2009","3","0"
"PT8951.29.A39 S5313 2010","0","0"
"BT715 .K5313 2008","6","1"
"PR6113.O48 S65 2009","3","0"
"PS3551.N444 S68 2009","0","0"
"PS3535.A56277 T47 2009","0","0"
"BJ1012 .N35 2010","0","1"
"BX4827.T67 M65 2009","2","0"
"PQ4872.A34 T613 2009","0","0"
"BS1545.52 .T73 2010","1","1"
"PS3626.O76 W54 2009","0","0"
"E185.615 .W46 2010","8","1"
"F1230 .P912 2009","3","0"
"PR9199.3.M42427 W56 2009","0","0"
"PS153.P48 B76 2010","1","0"
"BQ9268.3 .Z47 2010","0","0"
"PN1997.2 .Z85 2009","0","0"
"F341.6 .N37 2008","1","0"
"E169.1 .B935 2005","0","0"
"PQ3989.3.D5375 M4 2009","0","0"
"BL65.C8 C65 2005","0","0"
"PQ3989.3.W68 P68 2008","1","0"
"D107 .D52 2005","0","0"
"PS3537.T3234","4","0"
"PS3537.T3234","2","3"
"LC5225.M67 N44 2009","0","0"
"PQ3989.3.Z44 P37 2007","1","0"
"DC260.B5 C48 2009","0","0"
"BR1200 .C43 2008","0","0"
"BF1591 .M3444 2010","11","2"
"BL785 .D58 2010","8","2"
"PR9408.B683 M37 2007","0","0"
"PT1653.K43 K45 2008","0","1"
"BT30.A35 T536 2007","0","1"
"PQ1983.F6 Z8 2008","0","0"
"CB353 .D44 2009","9","1"
"PR9369.3.H4 Z76 2008","2","0"
"DS595 .H87 2008","1","0"
"HN710.Z9 C611344 2004","0","0"
"BX4662 .B395 2009","0","1"
"PR9408.B682 L46 2000z","0","0"
"DS597.37 .T36 2008","0","0"
"JC179 .R83 2009","2","0"
"PT2625.A44 B382 2008","1","0"
"B3376.W564 J625 2008","1","0"
"PT2291.Z5 K46 2008","0","1"
"BX4655.3 .V584 2009","0","0"
"PC2077 .M299 2009","0","0"
"PR9390.9.S363 J6 2005","0","0"
"DS156.A7 A97 2006","0","1"
"DS156.L8 B46 2005","1","0"
"PF5627 .L69 2009","0","0"
"BL793.C48 E455 2004","0","0"
"PA4403.P5 O7 2009","0","0"
"PR1933.H57 U73 2009","0","0"
"PJ2534.Z95 F7 2005","1","0"
"PA3821.A3 G37 2009","1","0"
"F1060.9 .N65 1995","0","0"
"KJA3570 .K57 2004","0","0"
"DS156.N32 M35 2003","1","0"
"DS156.I6 N48 2005","1","0"
"PQ2053.A3 S7 2009","1","0"
"F3448.5 .P468 2009","0","0"
"F3429.3.S6 G857 2009","1","0"
"PQ8498.417.A7244 A34 2009","0","0"
"PR9530.8 .C48 2007","1","0"
"HC227 .C728 2009","0","0"
"PR9390.9.M379 O4 2008","0","0"
"DS156.C6 P38 2008","1","0"
"JQ1062.A98 P358 2008","1","0"
"BL51 .R3738 2003","0","0"
"PQ8498.417.R38 D55 2008","0","0"
"BL2320 .N48 2003","0","0"
"PT7235 .K65 1997","2","0"
"DS595 .R47 2008","1","0"
"PQ8498.18.I5 C8 2009","1","0"
"BF533 .B57 2009","2","0"
"BF1472.M4 L56 2008","1","0"
"DS598.P4 F73 2008","0","0"
"HB99.3 .T36 2008","1","0"
"GN635 .T4 V67 2009","1","0"
"PQ6147.P5 B32 2005","4","0"
"PQ7298.28.A4197 A88 2005","1","0"
"DS135.G33 L677 2009","0","0"
"PQ2247 .G87 no.6","0","0"
"PQ7298.425.T56 C84 2005","0","1"
"HT155 .R66 2009","0","0"
"HG187.V5 C37 2008","1","0"
"PQ7298.26.A85 E53 2006","0","0"
"GA1151 .C37 2008","1","0"
"PQ8098.22.A9 S59 2007","0","0"
"HG5750.5.A3 D38 2008","1","0"
"DS559.93.H36 H68 2009","1","0"
"PQ7440.P375 I43 2007","0","0"
"D16.2 .M67 2008","0","0"
"PR9385.9.C44 O4 2009","0","0"
"PR9408.B683 T4753 2004","0","0"
"PQ305 .D8 2009","0","0"
"BL2450.T5 S74 2009","2","0"
"DK286 .A48 2009","1","0"
"PQ671 .N688 no.6","1","0"
"BR1725.L68 P3 2008","1","0"
"PT1709.B659 A6 2009","0","0"
"DD86.7.S33 C47 2008","0","0"
"DK265.17 .S73 2007","0","0"
"DG330 .M3 2009","0","1"
"PN5213.D66 A4 2009","0","0"
"D805.5.K38 E66 2009","0","0"
"F866.4.S38 H84 2009","0","0"
"HE147.7 .K73 2009","0","0"
"PQ7298.423.E466 D57 2008","1","0"
"B826 .M66 2009","0","0"
"F2936 .Z43 2008","1","0"
"DD286.7.N48 U43 2009","0","0"
"DD248 .N68 2009","1","0"
"PQ7298.413.H379 A98 2005","0","0"
"PQ8098.426.A77 P3 2006","0","0"
"PQ7298.425.R727 I3 2005","0","0"
"PQ7298.423.E47 D63 2004","0","1"
"PQ7298.13.A38437 V53 2004","1","0"
"R519.T8 M43 2008","0","0"
"PQ7298.418.A77 P3 2004","0","1"
"PQ7298.428.I5 C37 2005","0","0"
"GT4876.5 .P64 2009","0","0"
"PQ7298.428.O265 D4 2005","0","0"
"HD2963 T46 2008","0","1"
"DS686.616.A65 C67 2009","0","0"
"JS7150.3.A3 D43 2007","0","0"
"PQ7298.427.U29 A67 2005","0","0"
"PR9390.4 .C45 2008","1","0"
"PR9570.B73 N87 2009","0","0"
"PQ7298.2.I417 M5 2005","1","0"
"PR9408.B683 O56 2008","0","0"
"PQ7298.432.E435 B53 2008","3","1"
"PN2623 .D27 2008","0","0"
"PQ7298.26.A76 Z64 2008","0","0"
"JQ3618 .J68 2005","0","0"
"PQ7298.28.A448 H66 2004","0","0"
"PQ8519.I32 N63 2005","0","0"
"PQ8497.V35 Z61457 2005","2","1"
"PQ7297.R89 P4336 2005","3","1"
"PN1993.5.S7 H59 2009","4","0"
"PQ7203 .T667 2007","0","0"
"PN1998.3.B86 M55 2004","1","0"
"PQ7298.426.A38 E83 2007","0","1"
"PN1998.3.R49 G37 2007","1","0"
"DS521 .T56 2008","0","0"
"PQ7298.417.A765 C47 2007","0","1"
"DD331 .P68 2008","1","0"
"HC286.8 .R44 2009","0","0"
"DD289 .R495 2009","1","0"
"PN1993.5.S7 G65 2009","1","0"
"UA719.3 .S25 2009","1","0"
"JN3971.A56 C673 2009","0","0"
"PQ8498.428.O443 C6 2008","0","0"
"PN241 .S778 2009","1","0"
"DB2614 .V47 2008","0","0"
"PQ8497.G6 Z749 2009","0","0"
"PN5213.S35 W45 2007","0","0"
"PQ8498.422.E57 S8 2009","1","0"
"PQ8498.12.E444 P3 2009","2","0"
"PN1998.2 .C78 2009","0","0"
"PQ8498.41.L94 C3 2009","1","0"
"PC11 .R65 2007b","0","0"
"B105.R27 K43 2006","0","0"
"F3447.C16 Z36 2009","0","0"
"PN1995.9.C55 A4 2009","0","0"
"PQ8498.32.A65 Z744 2009","4","0"
"PQ8306 .R63 2008","0","0"
"DS673.J3 T38 2008","0","0"
"DS686.6.F33 2008","0","0"
"DK67.5.G3 B67 2009","1","0"
"HJ9493.5.H36 W59 2009","0","1"
"HB3649 .A54 2009","0","0"
"DS688.M2 M78 2008","3","0"
"DS679 .M28313 2000","0","0"
"HT384.A785 U73 2009","0","0"
"PQ4422 .G86 2009","0","0"
"PT6442 .O8 1965","2","0"
"PT6442 .O8 1965","2","0"
"DT469.R455 P39 2008","0","0"
"PQ7298.428.A48 L66 2008","0","0"
"PQ7298.423.E35 G35 2008","0","1"
"PR9372.4 .A43 2007","0","0"
"PQ7298.429.A59 O75 2008","0","0"
"PQ7298.425.R36 M87 2009","0","0"
"DP269.8.M6 C33 2005","0","0"
"PQ7298.426.E796 C84 2008","3","0"
"PS3552.U75 N3 2001","23","1"
"PQ7298.423.A86 C82 2009","0","0"
"PQ7298.26.I8 Z64 2009","2","0"
"PQ7298.427.U56 U58 2009","1","0"
"PQ7298.417.U357 S36 2008","0","0"
"BD311 .T445 2009","0","0"
"P302 .K652 2009","0","0"
"PG3482.6.H217 V27 2005","0","0"
"PG3480.E24 C44 2008","1","0"
"PG3491.6.A528 T46 2008","0","0"
"PG3491.46.O3457 A88 2008","1","1"
"DT469.M492 A52 2007","1","0"
"HD69.B7 B87 2009","3","0"
"PN4748.G7 C46 2009","1","0"
"PN4748.G7 C46 2009","1","0"
"PN4748.G7 C46 2009","1","0"
"PN4748.G7 C46 2009","2","0"
"PQ2639.A748 C4 2009","0","0"
"E181 .C735 2010","4","3"
"E181 .C735 2010","4","1"
"PQ3949.2.G85 I97 2008","0","0"
"DP269.8.M6 E44 2004","4","0"
"PN1998.2 .C58 2009","3","1"
"PN1993.5.S7 C657 2004","0","0"
"PN1993.5.S7 A7818 2000","1","0"
"DC102 .B275 2009","3","2"
"DP269.8.M6 S26 2006","5","0"
"PE3724.S85 S55 2009","0","0"
"PQ7298.429.A597 R49 2008","1","0"
"PN1993.5.S7 C384 2000","1","1"
"PR6013.R416 Z74 2009","0","0"
"PQ7298.41.V53 M36 2008","1","0"
"DS526.7 .R36 2009","0","0"
"PN1993.5.S7 R52 2008","3","0"
"PQ3989.3.C57 Z94 2002","0","0"
"HV238 .E9613 2009","6","0"
"T173.8 .P467 2010","3","0"
"PQ7298.428.O2657 L53 2008","0","0"
"PG2950 .K427 2009","1","0"
"HF5415.1265 .C37 2009","3","0"
"HQ1572 .G376 2009","7","1"
"PN1993.5.S7 C513 2007","7","0"
"PR9199.3.K44228 R56 2008","1","0"
"PR9369.3.C58 Z5 2008","0","0"
"PN1993.5.S7 H84 2006","2","0"
"BL241 .S3815 2010","2","1"
"BL241 .S3815 2010","3","0"
"PQ7298.412.O56 N68 2008","0","1"
"PQ7298.413.O76 V65 2007","0","0"
"PQ7298.422.A77 N623 2007","1","0"
"F1392.S7 V52 2007","0","1"
"PQ7298.413.R56 S55 2007","0","0"
"JZ6009.E94 E97 2007","0","0"
"PQ7298.428.E99 C7 2007","0","0"
"DK755 .K34 2006","2","0"
"DK755 .K34 2006","1","0"
"F2846.3.R7 G45 2009","1","0"
"PQ7298.432.A979 R42 2008","0","0"
"HC336.9.U72 G78 2009","0","0"
"PQ7298.14.E48 Z59 2008","0","0"
"PS1702 .T7 2007","4","0"
"PQ7298.428.U35 V65 2008","1","0"
"PQ7298.417.A7356 M38 2008","1","0"
"PS3562.E55 C66 2009","3","0"
"PQ7298.413.A23 T63 2008","0","0"
"DA360 .D68 2009","11","2"
"DF221.A27 R59 2008","3","0"
"PQ7298.413.A572 H65 2008","0","0"
"RS429 .C484 2010","3","0"
"DT1 .C45 1984, no. 6-7","0","0"
"DT549.4 .C65 2005","1","1"
"DT1 .C45 1988, no. 1-6","0","0"
"PQ3989.2.O5 P37 2002","0","0"
"PN1997.C464243 P47 2009","2","1"
"PJ4833 .S56 2009","2","1"
"DP269.8.M6 C775 2006","3","2"
"DK651.N323 N47 2009","1","0"
"JC423 .W67 2009","1","0"
"GR830.W4 B43 2009","4","1"
"PN1993.5.S7 C325 2007","4","0"
"BH91 .H32 1913a","2","0"
"PQ6555.Z5 S537 2008","1","0"
"DK508.849 .D484 2007","0","0"
"ND623.T7 H4 1879a","0","0"
"DG260.T47 E75 2003","0","0"
"DG268 .K74 2006","1","0"
"PN1993.5.S7 C334 2007","5","0"
"PR448.I54 B43 2009","0","0"
"HV707 .C45 2009","2","0"
"PS350 .H48 2008","0","0"
"PN5214.F67 C46 2009","1","0"
"PN1995.9.D6 M45 2008","0","0"
"BL2421 .S29 1913a","1","0"
"DD61.8 .H45 2009","0","0"
"GT550 .E8 1893a","1","1"
"PR2827.A2 B68 1979a","8","2"
"DK42 .L958 2009","0","0"
"JA88.G3 P696 2008","0","0"
"PQ3989.2.D36 P37 2008","0","0"
"PQ6073.M68 J3518 2000","2","1"
"PQ3989.2.Z35 C73 2008","1","0"
"PQ3989.2.Z35 P6 2004","1","0"
"DK511.K5 N474 2008","2","0"
"F392.M33 H36 1989","0","0"
"PN1993.5.S7 G373 2005","4","0"
"RD27.35.P57 A3 2009","2","0"
"PR4034 .S3 2009","6","1"
"PQ2246.T7 E5 2009","4","0"
"PR9405.9.B66 G73 2008","0","0"
"PQ3949.2.F7 A82 2008","1","0"
"D973 .R582 2001","0","1"
"JC423 .L5935 2001","0","0"
"HD8700.6 .G46 2009","0","0"
"DK189 .S85 2009","0","0"
"CB245 .E28 2006","1","0"
"GR203.2.C5 Z45 2009","1","0"
"B825 .M33515 2009","0","0"
"PR3558 .M54 1961","1","0"
"PQ2105.A2 S8 2009, no.10","1","0"
"HN700.6.A8 A27 2008","0","0"
"PS3564.A895 L5 1985","4","0"
