"CALL #(ITEM)","TOT CHKOUT","INTL USE "
"HD30.2 .K6677 2010","0","0"
"HG173 .D66 2010","3","0"
"HQ799.2.V56 B49 2011","1","0"
"TT504.6.G7 L48 2010","0","1"
"UA23 .F534 2010","2","0"
"KZ4316 .C66 2010","1","0"
"TX357 .H26 2010","0","0"
"HD2340.8 .C66 2010","1","0"
"HD57.7 .C76 2010","2","0"
"GN358 .C84 2010","0","0"
"HV6773.2 .A47 2011","5","0"
"HG2463.R64 A3 2010","0","0"
"JC574.2.U6 H43 2010","5","1"
"HD57.7 .M8566 2010","1","1"
"LC196 .L49 2010","1","0"
"HB98.3 .E44 2010","1","0"
"HD926 .L96 2010","1","0"
"HV696.F6 K457 2011","2","0"
"HD30.255 .E5777 2010","2","0"
"HD9560.5 .L48 2010","3","0"
"HD62.25 .S367 2010","2","0"
"JK325 .P47 2010","2","0"
"JZ4971 .C66 2010","2","1"
"HD9576.A982 M358 2010","1","0"
"HG179 .V65 2011","2","0"
"HG8051 .G56 2010","0","0"
"JZ6385 .N47 2010","0","0"
"JZ1318 .N47 2010","1","1"
"HV6545 .G75 2011","2","0"
"BF448 .H356 2011","5","0"
"HG3815 .D46 2010","1","0"
"BF1408.2.C73 S36 2010","4","0"
"HC59.72.I55 I494 2011","1","1"
"HD9672.I52 M35 2010","2","0"
"HD30.2 .K32 2011","1","1"
"HC467.96 .K86 2010","0","0"
"JS3158 .L43 2010","0","0"
"HD62.6 .J34 2010","1","0"
"HE8635 .M66 2011","1","0"
"HG4027.35 .B73 2011","4","0"
"HD60 .N486 2010","1","0"
"HD61 .F728 2011","1","1"
"HB75 .H423 2010","0","0"
"JN94.A58 H36 2011","0","1"
"HC165 .C357 2011","3","1"
"HJ3801 .P65 2010","2","1"
"JF1061 .P59 2011","2","0"
"HD7164.7 .A85 2010","2","0"
"F128.9.P85 M37 2010","4","2"
"HG4530 .F428 2011","6","0"
"HD61 .D85 2011","0","0"
"HN440.R3 K3817 2010","3","0"
"HC427.95 .R573 2010","2","1"
"HM1033 .K65 2011","2","0"
"HG4028.C45 H33 2011","0","1"
"RA794 .O34 2010","0","1"
"HC79.E5 R652 2010","2","0"
"HD49 .S58 2011","2","0"
"JQ1530 .T35 2010","1","0"
"HG4028.V3 V36 2011","11","1"
"HG4521 .B84 2010","5","0"
"HD58.9 .S66 2010","1","2"
"HD8396 .O26 2009","0","0"
"HD2928.Z8 J674 2011","0","0"
"DT1302 .G66 2010","0","2"
"GN348 .B49 2010","2","0"
"LB1573.8 .N48 2011","0","0"
"LB1576 .M453 2011","1","0"
"JC599.U5 R67 2009","1","0"
"HV6773 .C763 2011","1","1"
"HV6018 .L55 2011","1","0"
"GT4223 .S74 2010","2","0"
"GV1853.3.C22 D57311 2011","12","0"
"LC2781 .E86 2010","9","0"
"LB1140.35.P55 E93 2010","0","1"
"GN484 .M68 2010","0","0"
"BF637.R57 S55 2010","10","1"
"LC1032 .B87 2011","2","2"
"JC571 .E852 2011","2","0"
"HX13.A3 I34 2010","4","1"
"HF5549.5.T7 G567 2011","1","0"
"LB1575 .S43 2011","0","0"
"G155.A1 L585 2007","0","2"
"LB1585 .K69 2010","1","0"
"HD61 .B547 2010","0","0"
"G70.212 .Z45 2010","2","0"
"JC311 .S5392 2010","11","1"
"LC1099.3 .G35 2011","2","0"
"LB14.7 .L83 2010","1","0"
"BF637.L4 H395 2011","5","0"
"LC2731 .M63 2010","2","0"
"JA76 .D73 2010","3","0"
"GT2920.M55 W55 2011","1","0"
"LC1099 .B82 2011","1","0"
"HN373.5 .R47 2010","1","0"
"HD9715.A2 L657 2011","0","0"
"HV6432 .A73 2010","0","0"
"LB2831 .M235 2010","1","0"
"LB1028.3 .S38886 2011","3","0"
"LB1585 .T38 2011","3","0"
"HV6024.5 .S63 2011","0","1"
"GV706.8 .S646 2011","3","0"
"LA1538 .S84 2010","0","0"
"GV452 .A32 2010","1","0"
"LC4717.5 .M37 2011","2","0"
"HF5387 .T69 2011","2","0"
"GR524 .H93 2010","7","0"
"LB1623.5 .V66 2010","0","0"
"LC4717 .A57 2011","2","1"
"HD69.P75 K4618 2011","3","2"
"DJK27 .A15 2000","0","0"
"CT1507.5.T34 D43 2010","0","0"
"HV6250.4.W65 G357 2009","0","0"
"GT4883.A2 Z4346 2010","0","0"
"PG1918.K9 Z98 2008","1","0"
"PR6019.O9 F593467 2007","0","0"
"Z1029 .S647 1997","0","0"
"PA6027 .P47 2010","0","0"
"PR9499.4 .M3348 2009","0","0"
"N241.U47 D59 2009","1","0"
"BX1377 .P57 2010","0","0"
"BM755.W67 G76 2010","0","0"
"DS797.28.D864 Z437 2010","1","0"
"PS3626.O33 A45 2004","1","0"
"PA8500 1969","1","0"
"PQ4829.O62 A6 2010","0","0"
"QC879.8 .D5 2009","1","0"
"DK258 .R42 2010","0","0"
"DD287.7.D54 H64 2010","0","0"
"DK38.7.S28 B45 2008","1","0"
"B2903 1968","0","0"
"PG5038.C3 A225  2010","3","0"
"PQ2613 .I57 1971","0","0"
"PQ2613 .I57 1971","0","0"
"DS797.44.A593 H8 2010","0","0"
"B2430.D484 R69 2010","0","0"
"HG3130.2.A7 K76 2010","0","0"
"PR4591 .W28 2010","0","0"
"PG3520.C92 K67 2008","1","0"
"NK3634.A2 D8633 2009","0","0"
"NK3634.A2 D8633 2009","0","0"
"NK3634.A2 D8633 2009","0","0"
"HN373.5 .D579 2009","0","0"
"PG31.C94 C47 2003","1","0"
"PQ265 .D57 2009","2","0"
"PG38.C89 R33 1999","1","0"
"PQ4861.G567 M66 2010","0","0"
"NA6840.C62 Z45 2009","2","0"
"NA6840.C62 Z45 2009","2","0"
"PQ4861.F38 P47 2010","0","0"
"PA3118.T43 L89 2010","2","0"
"PN3373 .R55 2008","0","0"
"PG5020 .K376 2002","1","0"
"PG3328.Z6 D6784 2007","0","0"
"DG551 .F57 2010","0","0"
"PT2374.Z5 S32 2010","0","0"
"PQ4053.P75 A53 2010","0","0"
"PQ4827.O635 Z69 2010","1","0"
"PG14.M37 E87 2007","1","1"
"DB2057.M33 N44 1998","1","0"
"BT453 .B75 2010","0","1"
"PQ3989.2.H73 C54 2010","0","0"
"Z658.I8 S24 2009","0","0"
"DB2042.U5 M89 2005","1","0"
"PG34.L44 J36 2005","1","0"
"PR6070.H662 P53 2010","0","0"
"PG1918.K58 Z63 2007","0","0"
"JC599.M4 M36 2009","1","0"
"GT4889.R4 D68 2008","1","0"
"PQ6703.A39 O37 2010","0","0"
"PQ4253.2 .A15 2009","0","0"
"PG5038.C3 K74 1991","0","0"
"PG5038.C3 K74 1991","0","0"
"PG5038.C3 K74 1991","0","0"
"PG5038.C3 K74 1991","0","0"
"PQ8259.2.P75 E48 2010","1","0"
"NX571.C9 A92 2002","0","0"
"PQ2235.D65 O8 2010","3","0"
"PN5277.P4 V33 2009","1","0"
"PG3010 .S28 2004","0","0"
"PC2440 .R535 2010","0","0"
"F2230.2.G72 G66 2010","1","0"
"PG3948.A637 A53 2009","0","0"
"P117.5.I75 W35 2010","0","0"
"B833 .B68 2009","1","0"
"BR166 .F76 2010","12","0"
"PS3572.A64 W76 2010","2","1"
"PT2621.A26 Z6495 2010","1","0"
"BS680.E84 D38 2010","3","0"
"E169.12 .R597 2010","1","0"
"CR4595.G7 B36 2010","1","0"
"PA3973 .H3 2010","0","1"
"BL48 .P528 2010","0","0"
"HD9016.I4 R36 2010","2","0"
"PR9499.3.D83 W38 2010","0","1"
"HC59.72.I55 I38 2010","0","1"
"PK2199.F255 A2 2010","2","0"
"PN1995.9.D6 O64 2006","0","0"
"PR9499.4.G85 G74 2010","0","0"
"PQ6041 .L58 2010","0","0"
"PQ4390 .S515 2009","0","0"
"F3448.2 .P472 1986","1","0"
"F3448.2 .P472 1986","1","0"
"F3448.2 .P472 1986","1","0"
"Z8773.25 .K65 2010","1","0"
"PQ4841.E5 M3 2009","0","0"
"B378 .P6914 2007","0","0"
"HQ1190 .M389 2009","2","1"
"F2729 .C66 2008","1","0"
"PN56.M54 C73 2010","1","1"
"PQ6662.O59797 M5 2010","0","1"
"HD8039.B892 D654 2008","1","0"
"PK9040 .V64 2007","0","0"
"PS3573.I47843 E84 2010","8","0"
"HQ76.3.U5 N48 2009","3","2"
"PS3552.E146 G67 2010","0","0"
"PD380 .C53 2010","0","0"
"BS2555.52 .A33 2010","1","0"
"PN1993.5.A8 M38 2010","0","0"
"P119.32.F8 N65 2010","1","0"
"PK9040 .T464 2009","0","0"
"DG577.5 .B36 2010","3","0"
"B2430.L964 S347 2010","0","0"
"DS703 .S68 2010","1","3"
"D16.8 .A47 2009","0","0"
"BL600 .T44 2006","3","0"
"PK9040 .L47 2009","0","1"
"F1938.4 .M466 2009","0","0"
"PQ7409.2.B63 I57 2009","0","0"
"BX890 .B514 1990 v. 28B","0","0"
"PS374.F45 W56 2010","1","0"
"BR65.M39673 Q3214 2010","1","0"
"PL1065 .H362 1998","3","0"
"HD30.4 .F33 2010","1","0"
"DG738.14.M2 S27 2009","1","0"
"HC427.92 .R446 2010","1","0"
"HC427.92 .P3635 2011","1","1"
"HC427.92 .R4468 2010","1","0"
"HC427.92 .R4463 2010","0","0"
"DJK48.5 .R49 2009","0","0"
"PK1730.29.U463 B37 2010","0","0"
"DG577.2 .S64 2008","0","0"
"GN357 .S45 2009","0","1"
"DG975.V38 S56 2009","0","0"
"BD450 .R337 2010","0","0"
"BS1415.3 .G7314","0","0"
"PD2014 .O34 2011","1","0"
"KBR150 .I58 2006","3","0"
"PN2888.T36 H33 2010","0","0"
"PQ8259.3.M675 S87 2009","0","0"
"HG5993 .K67 2010","0","0"
"LC67.I4 N38 2008","0","0"
"HF1518.5.C3 F67 2000","0","0"
"HV6433.I722 Q357 2010","1","0"
"HV6250.4.W65 S775 2009","1","0"
"KF373.C625 A3 2010","0","0"
"Z722 .S63 2008","3","0"
"UG1525 .L35 2010","3","0"
"B2431 .M344 2010","1","0"
"PQ2673.I3372 E85 2009","1","0"
"PQ7389 .V58 1997","1","0"
"HQ1155 .D565 2009","0","0"
"B828.45 .M475 2009","5","0"
"JZ1318 .K858 2009","0","0"
"DK68.7.T9 Z54 2009","1","0"
"R128.3 .A413 2009","0","0"
"PK2099.34.V58 D4 2010","0","0"
"PT343 .Z813 2011","1","0"
"DK127.A2 R8776 2010","2","0"
"HF3418.A7 E63 1985","1","0"
"PS508.H57 N65 2011","7","0"
"PQ4863.A6614 C36 2010","0","0"
"BX8235 .R534 2010","8","0"
"DC126 .Q47 2010","4","0"
"BD236 .A26 2010","1","0"
"F1035.8 .C36 2010","0","1"
"PQ2625 .A716 1989","1","1"
"PQ4088 .C85 2010","1","0"
"BX490 .C53 2010","0","0"
"PR6066.O995 A7 2010","0","0"
"PG5007 .M433 2010","0","0"
"Z115.5.R8 K473 2009","0","0"
"PS591.P63 P64 2010","4","0"
"KNS3369 .J43 2010","0","0"
"B3199.A33 E45 2010","0","0"
"DA645 .A4","0","0"
"B2430.D454 D465 2010","10","0"
"P142 .L226 1994","3","1"
"PG3483.3.I4268 U62 2009","0","0"
"PG3493.42.V455 V97 2010","0","0"
"PL2743.Q56 A2 2010","0","0"
"HD9743.I42 D44 2010","0","0"
"CD1120 .A8 Bd. 54","1","0"
"JN6691.A25 P76 2010","0","0"
"KNS470 .K759 2010","0","0"
"RA564.85 .G86 2010","0","0"
"HC435 .D37 2010","0","0"
"B829.5 .C43 2010","0","1"
"DK510.38 .O55 2010","0","0"
"BL65.S64 D83 2010","1","0"
"PG3949.19.E72 V84 2007","0","0"
"BR850 .A72 Bd. 52","0","0"
"PN1663 .D363 2010","1","0"
"F1410 .S64 2002","0","0"
"PN2131 .C66 2010","0","0"
"BD222 .K56 2006","1","0"
"PR6104.R86 N68 2010","0","0"
"PQ4546 .C55 2010","0","0"
"PA8477.B54 A6 2010","0","0"
"DC111.3 .L44 2010","1","1"
"PQ4882.I93 Z535 2010","0","0"
"PG3476.T75 Z467 2010","0","0"
"BR300 .V63 Bd. 84","0","0"
"HV20.R7 C36 2010","1","0"
"PQ4873.I38 Z46 2010","0","0"
"PG91 .Z34 2007","0","0"
"CS434 .B7 v.23","0","0"
"CS434 .B7 v.37","0","0"
"PQ2370 .A2 2010","0","0"
"BP64.A1 I868 2006","0","0"
"PN56.G55 C74 2010","1","0"
"KKP41.B36 V377 2005","0","0"
"DK246 .G674 2010","0","0"
"PG3481.A398 D67 2006","0","0"
"PQ2369 .A19 2010","0","0"
"PN2071.I5 H67 1991","1","1"
"HG1232 .B578 2006","0","1"
"PN1995 .H49 2010","0","0"
"PN2859.U47 K66 2007","0","0"
"PR9570.N43 S53 2010","0","0"
"PG3476.G7 R52613 2010","4","0"
"HG5732 .S29 2010","0","0"
"HQ1064.E87 C65 2001","0","0"
"DB2188.7 .D68 1999","1","0"
"PQ2663.H3847 Z46 2008b","0","0"
"PQ4879.C54 S7513 2010","1","0"
"D1055 .J38 2010","0","0"
"PR6053.O6649 H68 2010","0","0"
"DK38.7.V498 M23 2007","0","0"
"PQ8520.3.E45 M84 2010","0","0"
"DK1 .M6 vyp. 167","1","0"
"DS463 .H835 2010","2","1"
"PQ6081 .M37 2008","1","0"
"DK508.48 .N34 2007","0","0"
"PG3948.S51 T368 2008","0","0"
"GV742.42.M67 A3 2009","0","0"
"PG3493.76.I874 S97 2010","0","0"
"PG1466.U38 S47 2005","1","0"
"PR6069.E3654 W35 2010","1","0"
"KLA120 .S47 2007","0","0"
"KLA120 .S47 2007","0","0"
"KLA120 .S47 2007","0","0"
"CT1506 .S93 2010","0","0"
"PR6120.A66 F53 2010","1","0"
"BL1273.592.D38 N38 2009","0","0"
"PG1608 .M38 2007","0","0"
"DK949.K63 I42 2007","0","0"
"PR6102.R695 I33 2010","1","0"
"D727 .G35 2007","0","0"
"PG3948.Z8 A6 2007","0","0"
"DA990.K43 B47 2010","1","0"
"DK114.12 .K69 2007","0","0"
"Z820.4.N37 D83 1998","1","1"
"D764 .L52 2010","0","0"
"JN6695 .D467 2010","0","0"
"PG3491.6.O43 P47 2008","0","0"
"PG3493.96.E47 P47 2008","0","0"
"PN1047 .C58 2010","1","0"
"DK510.33 .R8726 2010","0","0"
"DK676.9.R8 S54 2010","0","0"
"DK268.V56 A44 2010","0","0"
"PF3989 .A1 2004","0","0"
"PF3989 .A1 2004","0","0"
"DB2063 .P362 2008","0","0"
"DB2241.B65 L43 2010","0","0"
"PQ4103 .B67 2009","0","0"
"F2729 .E43 2009","0","0"
"B4259.S5664 S333 2010","0","0"
"BD331 .C5147 2009","1","0"
"HG172.P45 A3 2009","0","0"
"PQ8520.26.E675 P33 2009","0","0"
"PL8828 .L3","2","0"
"PL8828 .L3","2","0"
"HM1206 .C66 2009","0","0"
"PT1818.B43 Z48 2010","0","0"
"HQ471 .P6115 2010","2","2"
"HD5775 .P65  2004","0","0"
"PQ7408 .P74 2008","0","0"
"BP65.N4 I8 2010","0","1"
"PQ7406 .P74 2008","0","0"
"UB413 .O65 2011","1","0"
"LC34.5.F5 M347 2010","3","0"
"BD171 .S3265 2011","4","0"
"F392.B842 K455 2010","1","1"
"DG260.C53 B66 2010","2","0"
"PN883 .C56 2010","5","2"
"B2430.D483 D63 2010","2","1"
"PJ7846.A46 B2713 2010","1","0"
"DS128.14.H45 A4613 2010","1","0"
"BQ990.A4897 A3 2011","2","0"
"PA3086 .K56 2010","3","1"
"PR275.I3 G39 2010","3","0"
"B785.R64 P75 2011","3","0"
"B1607 .J63 2011","0","2"
"PG3479.4.R64 Z76513 2011","1","0"
"PR9499.3.D35 Z93 2010","1","0"
"F1435.3.R3 K63 2010","6","2"
"E661.7 .C44 2010","1","0"
"BL820.N95 P33 2011","0","0"
"BS2675.52 .M58 2010","6","0"
"PG3026.P64 V37 2010","5","0"
"HD137 .R67 2010","1","2"
"F259 .B43 2011","5","0"
"PQ2258 .A2 2011","3","0"
"BS538.7 .T33 2010","3","1"
"PS261 .K75 2010","7","1"
"E99.P2 H43 2010","2","0"
"BX395.B37 A5 2011","0","0"
"BS180 2010","6","0"
"E99.S4 S65 2010","0","0"
"DR435.K87 W38 2010","3","0"
"F2230.1.R3 C534 2010","10","1"
"F371 .A73 2010","6","1"
"BH201 .A78 2010","2","0"
"PT2625.A44 Z73244 2011","4","0"
"BM155.3 .S53 2011","2","0"
"PS3622.A679 F38 2010","0","0"
"E169.1 .G545 2010","8","1"
"B2430.M253 H63 2010","1","0"
"DG453 .I68 2011","2","0"
"PR3404 .J6 2010","5","0"
"CS71.D8813 2010","1","0"
"BQ4255 .C69 2011","3","0"
"DS134.42.G374 G55 2010","1","0"
"PN6120.95.A7 O84 2010","1","1"
"DS731.P844 W45 2010","3","0"
"F2537 .J65 2010","3","1"
"BM182 .T65 2010","1","0"
"PS2388.R4 L67 2010","1","0"
"PQ265 .D63 2010","8","0"
"PS1333 .T83 2010","2","1"
"F2731.F55 M27 2009","0","0"
"PT1809 .A1 2000","0","0"
"HV8073 .T67 2010","2","0"
"KNS3411 .A943 2004","0","0"
"PL8010 .J65 no. 28","0","1"
"HQ503 .V67 2010","0","0"
"D764 .M3468 2010","1","0"
"PT2670.O5 S873 2006","0","0"
"PQ4270.C7 2010","0","1"
"HQ1462 .M43 2008","1","0"
"HJ1334 .C43 2010","0","0"
"H59.L44 D48 2009","2","0"
"DT31 .A435 2010","1","0"
"PN56.H55 C76 2010","3","0"
"B2430.C354A6 N69 2010","2","0"
"PT2720.A63 A9513 2010","8","0"
"DB919 .W34 2010","5","0"
"PR6056.O846 B76 2010","6","0"
"BJ1291 .C66 2010","4","0"
"BD161 .A35 2011","0","0"
"PS3572.O5 Z773 2011","2","0"
"PN4899.N42 M35 2010","1","0"
"PQ653 .P37 2010","0","0"
"PS3558.A476 L66 2010","4","0"
"PS228.M63 M63 2010","1","0"
"BL85 .H23 2010","0","0"
"BT121.3 .Z34 2010","1","0"
"PS3569.H7385 R46 2010","2","0"
"E185.625 .F543 2010","3","0"
"E908 .W654 2010","0","0"
"DS779.47 .Z43 2010","2","0"
"DA520 .S26 2010","1","0"
"DS119.75 .D57 2010","0","0"
"PR2971.A78 S53 2010","2","1"
"PT5185.F37 D48 2010","1","0"
"PR3736.T7 Z63 2010","0","0"
"P306.8.E85 T74 2010","0","1"
"BQ7645.L35 K6613 2011","0","0"
"PR2819 .W55 2010","3","1"
"PR2825 .W56 2010","8","5"
"PN1992.8.V55 V47 2011","1","0"
"BS886 .Z66 2010","0","2"
"BS2086 .Z66 2010","0","0"
"DC34 .A77 2010","8","0"
"D16.14 .B54 2010","1","1"
"BT736.2 .R45 2010","1","0"
"P95 .B97 2010","0","0"
"P115.2 .G458 2011","8","0"
"D547.S85 M67 2011","0","0"
"PS3606.R4435 E76 2009","0","0"
"PR9199.4.R66 F56 2010","0","0"
"PN2287.F34 S54 2011","1","0"
"BS2398 .H87 2010","1","0"
"BS2615.53 .M345 2010","2","2"
"PR2807.A2 M46 2011","12","2"
"PR4748 .H43 2010","3","0"
"PR9199.4.C36 H37 2010","0","0"
"PR6104.I38 H433 2009","0","0"
"D15.H63 A3 2010","1","1"
"PR9190.52 .W65 2010","0","0"
"PS3566.I51117 I5 2009","0","0"
"P94.6 .H64 2010","1","0"
"BX1786 .B47 2010","0","0"
"BP173.7 .A4925 2011","4","0"
"E184.A1 I843 2011","0","0"
"PS3559.N335 L37 2010","3","0"
"B2430.T374 L385 2011","2","1"
"PS3612.O487 L54 2009","0","1"
"PE1128.A2 E463 2010","6","0"
"PS3563.E833 L68 2010","0","0"
"BX2347.8.I46 Z85 2010","3","0"
"E169.12 .G637 2010","1","0"
"PS3525.I5156 Z64 2010","0","1"
"PS3610.A357 M57 2010","5","0"
"BT761.3 .M37 2010","1","0"
"PS3619.M59222 M85 2010","0","0"
"PR9369.3.G6 J826 2011","1","0"
"B3216.D63 W413 2010","1","0"
"PR481 .T65 2010","2","0"
"PR9615.72 .F74 2010","0","0"
"BQ3287 .M38 2010","0","0"
"PQ7797.L29 D4 2010","0","0"
"PN4899.M322 O55 2010","2","0"
"PS3503.R2576 O87 2010","3","1"
"DS325.B33 F58 2010","0","0"
"BX8762.Z5 P47 2010","1","0"
"PS3623.A7364 P46 2009","0","0"
"PS3553.U736 P552 2009","0","0"
"PS3569.L3 P64 2010","0","0"
"P91.3 .L56 2011","11","1"
"PS3561.O83 R43 2009","0","0"
"PQ8519.B292 A2 2010","1","0"
"PN1998.3.M36 M55 2010","0","0"
"PN1979.S5 O85 2010","1","0"
"BX1795.C69 N85 2011","2","0"
"PR9199.4.C44 S54 2009","0","0"
"PS3601.S4486 S6 2010","0","0"
"PS3613.E9834 S77 2010","0","0"
"CT275.P418 A3 2010","0","0"
"PS3616.E842882 W37 2010","0","0"
"PQ2702.R87 W37 2009","0","0"
"PS3557.I375 W45 2010","0","0"
"PN1995.9.W6 B67 2011","2","0"
"DB2218 .P676 2010","1","0"
"BL2592.U513 S482 1980z","3","0"
"PK1859.J56 A47 2010","1","0"
"HQ1240.5.I4 E77 2010","0","0"
"HX73 .M388 2003","0","0"
"PQ8520.22.I88 V5 2009","1","0"
"HV6864 .G37 2008","0","0"
"PQ6664.E478 U58 2007","2","0"
"HC435.3 .I58 2008b","0","0"
"HF1365 .M66 2003","0","0"
"PK2200.R328 A2 2010","0","0"
"BR65.D375 E5 2010","0","0"
"DS481.A57 H37 2010","1","0"
"CB361 .R46 2010","1","0"
"BR300 .V5 Nr. 212","0","0"
"PR8711 .C65 2010","5","0"
"PR8711 .C65 2010","1","0"
"BL2005 .V47 2010","1","0"
"PQ2701.Z36 M68 2010","0","0"
"HQ1462 .S68 2008","0","0"
"RA410.55.I4 H43 2009","1","0"
"HD38.25.I4 D47 2010","0","0"
"HV6947 .B664 2010","1","0"
"PS3619.C44668 O54 2010","0","0"
"KGF5528.A28 C66 2008","0","0"
"PQ8497.B43 A77 2009","1","0"
"PG3479.R79 O35 2008","0","0"
"DT1974 .H35 2010","3","0"
"DK651.S84 I56 2009","0","0"
"D764 .P34 2006","1","0"
"JQ1519.A5 M3576 2010","6","0"
"PT2670.E46 Z52 2010","1","0"
"DS247.Y44 W93 2010","0","0"
"D802.B38 D37 2007","1","0"
"PT2177 .K74 2010","0","0"
"D749.5.R8 K37 2009","0","1"
"CJ35 .L53 2007","1","0"
"LB1707 .C75 2010","0","0"
"PN1993.5.A8 C74 2009","2","0"
"Z1003.5.S63 B43 2007","4","1"
"PN1998.3.N35 A3 2010","0","0"
"PQ6669.A54115 A66 2009","4","0"
"DK602.5.T94 T84 2007","0","0"
"PR9639.3.D37 S78 2010","1","0"
"PK2098.S7 R3213 2010","0","1"
"D797.S65 R96 2010","0","0"
"PR9499.3.K2745 Q83 2010","0","0"
"PQ6032 .H5634 2010","0","0"
"PT1653.K43 W43 2010","1","0"
"HQ777 .S96 2008","0","0"
"KNS856.A67 E26 2010","0","0"
"GN345.2 .H57 2010","1","0"
"BL1216.4.H36 U88 2010","1","0"
"B2430.B273 C57 2005","1","0"
"PG3356 .A2372 2009","0","0"
"RC455.4.E8 E44 2010","0","0"
"PQ6607 .E45 2007","0","0"
"PG2944 .B353 2010","0","0"
"JN6695 .V65 2010","0","0"
"PQ7539.2 .D3 2005","1","0"
"P92.R9 N46 2010","0","0"
"BL2018.5.W65 S55 2010","1","0"
"JN900 .G85  2010","0","1"
"PL4001.L731 Y37 2010","0","0"
"RC552.O25 F38 2010","1","0"
"D445 .H89 2011","9","1"
"R519.R66 C66 2009","1","1"
"GF75 .W46 2010b","4","0"
"DC715 .H84 2010","3","0"
"HN932.P67 V55 2010","0","0"
"HN25 .J63 2010","0","0"
"PQ6702.E66 C37 2007","1","0"
"PA4152.G3 H64 2010","1","1"
"DD247.S63 T39 2010","3","3"
"PQ6669.A54115 I75 2005","0","0"
"PQ2196.B8 G26 2010","0","0"
"HG1552.T3 T63 2010","0","0"
"PQ6669.A54115 E6 1998","0","0"
"BS64.S5 P37 2010","5","0"
"PQ6669.A54115 C73 2007","0","0"
"HG2491 .H63 2010","1","1"
"PQ1860 .G355 2010","5","2"
"D16.8 .P176 2010","0","0"
"PN663 .T73 2010","1","0"
"PQ6623.A89 P37 2008","2","0"
"BD175 .S6215 2010","6","0"
"PA4496.S7 A5 1982","1","0"
"DA591.M85 A3 2010","0","0"
"F575.A1 H64 2010","2","0"
"E184.J3 M36 1971","2","0"
"PQ3989.3.N26 C74 2010","0","0"
"PR9372.9.N4 U56 2010","0","0"
"PR9372.9.I55 S9 2006","1","0"
"PR9372.9.A46 L33 2005","0","0"
"PR9372.9.T36 A6 2010","1","0"
"PR9372.9.A34 F56 2005","1","0"
"PR9372.9.A89 O97 2009","1","0"
"PR9379.9.D35 J87 2008","1","0"
"PQ3980 .C35 2009","0","0"
"PQ3989.3.F36 A65 2008","0","0"
"PQ3989.3.M48 C66 2010","0","0"
"PQ3989.2.E53 T47 2005","1","0"
"PQ3989.2.M3555 C65 2010","0","0"
"PQ3989.3.E45 R33 2009","1","0"
"PQ3989.3.E45 A85 2010","1","0"
"PQ3989.3.A36 D47 2010","0","0"
"PQ3989.3.N57 T76 2010","1","0"
"PQ3989.3.C444 P39 2006","0","0"
"PQ3989.3.N57 A88 2010","1","0"
"PQ3989.3.C444 H66 2006","0","0"
"DT574 .A29 2010","1","0"
"DT577.A37 G85 2009","0","0"
"DT569.5 .R8614 2007","0","0"
"HQ1464.P84 D57 2007","0","0"
"HC340.12 .S8155 2010","0","0"
"HV4013.C35 D57 2008","0","0"
"JV6346 .O54 2010","0","0"
"DS922.4637 .K67 2010","1","0"
"DA925 .B45 2008","0","1"
"HN113.5 .D47 2005","1","0"
"PL2877.Y89 Z533 2010","0","0"
"GT2850 .B44 2010","3","1"
"JC574.2.U6 C655 2010","0","0"
"HV8699.U5 H374 2010","1","0"
"HB849.415 .L586 2001","1","0"
"HF1365 .E55 2010","4","0"
"BL1274.535.U6 M85 2010","0","0"
"JA84.E3 H6 1962","3","0"
"GV1782.5 .P53 2009","0","0"
"HB865.B67 A3 2010","0","0"
"AS122 .L5 v. 70, 1984","1","0"
"RA990.S72 J66 2009","0","0"
"QC903 .E58 2010","2","1"
"DS486.M78 S25 2010","0","0"
"DS425 .C87 2010","1","0"
"DS425 .C87 2010","1","0"
"DS425 .C87 2010","1","0"
"RS131.64 .C467 1998","1","0"
"HC435.3 .I58 2008","0","0"
"JZ1743 .N686 2010","4","0"
"PG3011 .K385 2010","0","0"
"PL1271 .X5358 2010","0","0"
"PL5139.S6 B35 2009","0","0"
"BQ4570.E23 G86 2008","1","1"
"DS113.8.S4 J5513 1990","1","0"
"K1401 .S65 2008","2","0"
"BQ7935.B777 L535 2010","2","1"
"DS597.38.A44 A3 2009","0","0"
"HC445.5 .N6 2010","1","0"
"GN635.M4 Z35 2010","0","0"
"DS597.215.A96 A98 2008","0","0"
"PR6005.O3 A6 2010","0","0"
"DC611.L81 G37 2010","1","0"
"DS734.9.C49 L83 2010","0","0"
"DK38.7.G47 M36 2010","0","0"
"PQ7798.23.A513 T6313 2010","0","0"
"PQ7390.P432 O57 2010","0","0"
"DC235.5.B7 B6627 2010","0","0"
"PR6063.C37 T75 2010","4","0"
"PL2931.A43 Z455 2010","0","1"
"DG225.V3 L44 2010","0","0"
"HV554.5 .B85 2010","1","0"
"HV6437 .B452 2011","0","0"
"HM1206 .M43 2010","4","1"
"DK510.52 .A2 2010","1","0"
"HM1051 .Y68 2010","1","0"
"HV8224 .K82 2008","0","0"
"D772.3 .T73 2010","0","0"
"PR9499.3.B298 C45 2010","0","0"
"BF311 .W294 2010","4","1"
"HT653.R9 P76 2010","1","0"
"PR9499.4 .S658 2010","0","0"
"DS134.62 .G47 2010","1","0"
"DS480.84 .I535 2010","1","0"
"PK1206 .S64313 2009","0","0"
