"CALL #(ITEM)","TOT CHKOUT","INTL USE "
"D799.U6 L37 2016","1","0"
"PN671 .N525 2016","3","0"
"BL65.L42 F88 2016","0","0"
"PS3563.E75 A6 2016","1","0"
"E802 .A65 2016","1","0"
"PQ1483.G75 E5 2016","2","0"
"BJ1533.H8 H68 2016","2","0"
"P94.6 .B65 2016","3","0"
"PR6052.A46 Z697 2016","0","0"
"PS3560.O49 Z94 2016","1","0"
"B105.W5 C75 2016","1","0"
"PE3727.S7 L36 2016","2","0"
"PR5466 .A37 2016","0","0"
"F2329.22.C54 A5 2016","3","0"
"PT148.V3 C73 2016","3","0"
"D13.5.G3 V67 2016","0","0"
"DR267 .M57 2016","0","0"
"BQ7672.2 .D4813 2016","0","0"
"HN650.7.Z9 S36 2015","1","0"
"PM7874.C25 N44 2016","0","0"
"E743.5.F47 M37 2016","0","0"
"DA589.8 .T63 2016","0","1"
"PQ7298.42.U47 U4313 2016","1","0"
"E183.8.I55 K56 2016","0","0"
"DS556.5 .G66 2016","4","0"
"PN51 .H376 2017","1","0"
"BL627 .R66 2016","2","0"
"PT2635.I65 Z66144 2016","5","0"
"DK697.2 .B68 2016","0","0"
"PQ9698.29.A423 A713 2016","0","1"
"DS558 .M354 2016","4","0"
"PQ7298.431.R54 A8513 2016","0","0"
"BS2650.52 .P67 2016","1","1"
"PR6065.R625 A6 2016","2","0"
"PS566 .B43 2016","0","0"
"PS3625.O76 A6 2016","4","0"
"DS734.95 .C43 2015","0","0"
"PS3602.E775 A6 2016","0","0"
"PS3608.A54727 C45 2016","2","0"
"PR9619.4.A53 A6 2016","1","0"
"PS3623.I57748 C76 2016","1","0"
"BR195.M65 D335 2016","0","0"
"PR9199.3.M29 D37 2016","0","0"
"PT8854 .D39 2016","3","0"
"BT809 .M38 2016","0","0"
"PS3602.O422 E46 2016","0","0"
"PQ8520.15.C5 A2 2016","0","0"
"PS3560.A2583 G56 2016","4","0"
"PR9619.3.L62 G65 2016","1","0"
"PS3521.E4322 H43 2016","0","0"
"PS3613.O77568 H37 2016","0","0"
"PS3609.V48 A6 2016","1","0"
"PS3560.O275 H53 2016","0","0"
"D640.A2 I57 2016","0","0"
"BL1600 .D282 2014","3","0"
"PS3573.A42688 L57 2016","0","0"
"PS3618.O8436 A6 2016","1","0"
"PT1570.A2 S7 2016","0","0"
"DS150.5 .N48 2016","0","0"
"PS3623.H578874 A6 2016","1","0"
"PS3515.A3152 Z46 2016","1","0"
"BQ933 .G37 2016","0","0"
"PS1589.E3 S84 2016","1","0"
"E901.1.C54 A5 2016","0","0"
"PN1707 .T455 2016","1","0"
"PQ2635.E85 V613 2016","0","0"
"PS3620.I523 A6 2016","0","0"
"PS3568.E476325 A6 2016","0","0"
"PS3614.G88 A6 2016","2","1"
"PS3503.A614 A6 2016","0","0"
"BS2582 .G76 2016","1","0"
"PS3613.I844 W43 2016","0","0"
"CB161 .U77 2016","1","0"
"PS3607.E7665 W45 2016","1","0"
"PR6113.C3797 X4 2016","1","0"
"BS2725.53 .J64 2016","0","0"
"PQ7440.L69 M84 2015","0","0"
"PL852.I67 M36 1994","0","0"
"PL852.I67 H363 2000","0","0"
"PL852.I67 C55 1989","0","0"
"PL852.I67 T37 1982","0","0"
"PH5039.5.F4 B44 2011","1","0"
"PL852.I67 A72 1978","0","0"
"JQ2998.A95 H6914 2010","0","0"
"DS796.H757 X5248 2015","0","0"
"PR8722.M68 P35 2016","0","0"
"PS374.D4 S95 2016","2","1"
"DT21 .A9 2015","0","0"
"PQ7081 .B23713 2016","2","0"
"LA1501 .C54 2015","0","0"
"DS394.73.I4 D43 2016","0","0"
"GB5011.884 .N38 2016","0","0"
"PN2876.H6 L86 2015","0","0"
"DS485.K58 D436 2015","0","0"
"PQ3989.2.K576 C66 2015","0","0"
"PN81 .T428 2016","2","0"
"HM1116 .R87 2015","0","0"
"DS463 .S1482 2015","0","0"
"PQ7439.B9 Z6783 2015","0","0"
"PQ8550.416.R45 B37 2015","0","0"
"PQ3989.3.E87 L37 2015","0","0"
"HN690.Z9 S775 2015","0","0"
"HG2964 .A77 2015","0","0"
"PQ7386 .N83 2000","0","0"
"HF5415.1255 .F88 2016","0","0"
"HB126.B263 S63 2016","0","0"
"DS779.29.C47 Z43 2016","1","0"
"DS779.29.C47 Z43 2016","1","0"
"DS779.29.C47 Z43 2016","1","0"
"DS779.29.C47 Z43 2016","1","0"
"BV4460.7 .W564 2009","0","0"
"JQ281 .J67 2015","0","0"
"PR6058.A8878 S56 2016","1","0"
"BL1218.2 .S22 2016","0","0"
"UA10.5 .C436 2015","0","0"
"HF1480.5.Z4 C654 2016","1","0"
"HC435.3 .A342437 2015","0","0"
"JF1525.C66 C43 2015","0","0"
"HF3785 .B46 2015","8","0"
"LA2383.H6 G83 2016","0","0"
"HF3788.S645 R37 2015","0","0"
"PH5339.S47 L56 2016","0","0"
"DS525.9.I4 D45 2015","0","0"
"JQ292 .W37 2015","0","1"
"HG6024.A3 K536 2014","1","0"
"HC433 .J33 2015","0","2"
"DS386 .G65 2015","0","0"
"DS432.J3 J39 2004","0","0"
"LC2324 .P73 2015","0","0"
"KNS2244 .S49 2016","0","0"
"PS3545.I5365 Z698 2016","1","0"
"PN730.5 .C66 2014","0","0"
"DA420 .T728 2016","2","0"
"AC75 .L66 2015","0","0"
"F2305 .C294 2016","0","0"
"PQ4716.M835 Z75 2016","0","0"
"PQ7798.432.I455 T8 2016","0","0"
"DS483.42 .N38 2010","0","0"
"HC437.W44 S59 2015","0","0"
"PS3563.E25 A6 2016","0","0"
"PQ4630.M27 T47 2016","0","0"
"PQ6623.A816 V477 2016","0","0"
"PK5461 .P54 2015","0","0"
"PK2931 .N25 2015","0","0"
"PQ7298.26.A285 F38 2014","0","0"
"DS376.9 .T37 2016","0","0"
"PQ4088 .M318 2016","0","0"
"PQ6256.D47 B273 2016","0","0"
"PQ6703.O64 B27 2016","0","0"
"PQ6653.A318 C67 2016","0","0"
"BX8525.8.E85 J44 2016","1","0"
"BX8525.8.E85 J44 2016","1","0"
"PQ4873.A69 Z833 2016","0","0"
"PQ6657.A519 A6 2016","0","0"
"GT4995.C36 L37 2015","0","0"
"PQ7820.P39 V57 2016","1","0"
"F1938.4.D8 I56 2014","0","0"
"PQ8063.D3 C65 2015","0","0"
"DS119.76 .H33 2016","1","0"
"F2329.22.C54 V56 2015","0","0"
"GV1796.K38 J43 2015","0","1"
"GV1796.K38 J43 2015","1","1"
"BQ162.I42 B348 2015","0","0"
"PQ3989.3.T25 J76 2015","0","0"
"HM1261 .S5644 2016","0","0"
"DS432.A2 K35 2015","0","0"
"HT384.I4 I638 2016","0","0"
"DS481.M783 R69 2012","0","0"
"PK2916 .N3915 2012","0","0"
"PK2199.H338 A6 2015","0","0"
"PN1998.3.S26 J37 2015","0","0"
"GN293 .M86 2016","0","0"
"PG3482.5.N69 Z472 2016","0","0"
"PN1993.5.R9 L5673 2016","0","0"
"PH3042 .G764 2015","0","0"
"HN420.3.A8 M855 2016","0","0"
"E607 .F73 2016","0","0"
"PQ3989.3.K68 P75 2015","0","0"
"PQ2662.E435 V54 2016","0","0"
"PQ2670.A745 M68 2016","0","0"
"PQ4866.O568 L86 2016","0","0"
"PQ2725.A74 D68 2016","0","0"
"PQ2707.R26 A9 2016","0","0"
"PQ4904.U85 N66 2016","0","0"
"HB103.T514 D66 2016","0","0"
"PQ4637 .A1 2004","0","0"
"PG5039.3.O64 P76 2015","0","0"
"DA47.9.C95 N68 2016","0","0"
"PG3492.2.A35 A84 2015","0","0"
"PH3241.G77 A57 2016","0","0"
"PG5404.8.W65 M55 2015","0","0"
"PG5039.29.T284 N453 2015","0","0"
"PG5007.2.E85 N47 2015","0","0"
"D5 .B4 fasc. 372","0","0"
"D5 .B4 fasc. 368","0","0"
"PG5038.P53 P255 2016","0","0"
"PG5069.P44 S56 2016","0","0"
"HF5548.8 .S526 2015","1","0"
"PG5039.31.R294 M423 2016","0","0"
"PG5039.26.E34 T75 2016","0","0"
"PG5039.29.K35 S52 2016","1","0"
"PG5439.29.V4 D46 2016","0","0"
"DS481.A1 M325 2015","0","0"
"RA645.N87 I59 2015","0","0"
"PA3998.H2 G4 1962","1","0"
"BP63.I42 M35613 2009","0","0"
"PK1731.12.H36 S2813 2015","0","0"
"PK2418.V2875 M313 2015","0","0"
"PR9499.4.T36 C85 2014","0","0"
"DS493.9.G8 M36 2015","0","0"
"DR1230.R85 T56 2014","0","0"
"DB2057.S43 A95 2015","0","0"
"Z6621.R363 P47 2013","1","0"
"HN690.W48 O46 2015","0","0"
"HN690.W48 O46 2015","0","0"
"PR9499.3.B32 K35 2015","0","0"
"UG635.I4 P43 2015","0","1"
"DS450.A85 I53 2015","0","0"
"HV50 .S53 2015","0","0"
"DS481.P35 S56 2015","0","0"
"RA991.T35 N382 2015","0","0"
"DS418 .G84 2015","0","0"
"PL4758.9.T5 T5713 2015","1","0"
"BP189 .B53 2015","0","0"
"KNS1220 .T37 2015","0","0"
"JQ231 .G83 2015","0","0"
"RA790.7.I5 N38 2013","0","0"
"PR111 .R43 2015","0","0"
"DS423 .A17 2013","0","0"
"HF5477.C64 Z565 2016","0","0"
"PR9499.4.R3634 O54 2015","0","0"
"DS450.R8 S56 2016","0","0"
"DK151 .K878 2016","0","0"
"DS480.84 .B25 2015","0","0"
"HD880.P35 C63 2015","0","0"
"PL2722.E458 A6 2016","0","0"
"PL2722.E458 A6 2016","0","0"
"KJP5418.7 .E53 2015","0","0"
"KJP5418.7 .E53 2015","0","0"
"PR9499.4.I946 T45 2015","0","0"
"PN149.9.B37 A25 2016","0","0"
"PG5440.21.O435 M43 2016","0","0"
"DX222.5 .C44 2015","0","0"
"DB2850.M55 A5 2016","0","0"
"PN99.C94 A52 2016","0","0"
"KJP5650.6 .V65 2016","0","0"
"LC4708.85 .L64 2016","0","0"
"PQ4827.U9 Z646 2016","0","0"
"HN420.3.Z9 M646 2012","0","0"
"PN99.I82 G35 2016","0","0"
"PQ4708.O73 C37 2016","0","0"
"PG5438.D6 Z87 2015","0","0"
"PG5375 .S558 2006","0","0"
"PG5375 .S558 2006","0","0"
"PG5375 .S558 2006","0","0"
"PG5039.21.L53 S2 2016","0","0"
"DC249 .F75 2015","0","0"
"HV8247 .S58 2015","0","0"
"HJ4766 .S53 2016","0","0"
"HV6250.4.W65 C627 2016","5","0"
"Z8.R9 P576 2005","0","0"
"Z8.R9 P576 2005","0","0"
"HF1590.15.S64 G46 2015","0","0"
"PQ7384.5.E5 O55 2016","2","0"
"JC599.I4 K36 2015","0","0"
"DB2816 .M85 2016","0","0"
"PH3241.G77 A57 2016b","0","0"
"DS195.5 .C4713 2015","0","0"
"PG4580 .K73 2015","0","0"
"JZ1570.A57 I4 2015","0","0"
"HV238 .C66 2016","0","0"
"HV1451 .S6325 2015","0","0"
"DB2083 .P37 2016","0","0"
"HX288 .C74 2016","2","0"
"BJ122 .E82 2015","0","0"
"DB3000.Z55 J47 2015","0","0"
"DB2740 .M38 2015","0","0"
"D765.55.J54 K673 2016","0","1"
"UC260 .S48 2015","0","0"
"BX5123 .A76 2009","1","0"
"DS352 .A4213 2015","0","0"
"DS486.M2 B23 2015","0","0"
"PR9499.3.D48633 C68 2015","0","0"
"JQ231 .S84 2015","0","0"
"P40.45.I4 I47 2015","0","0"
"JZ1318 .B847 2015","0","0"
"R138 .K65 2014","0","0"
"HC433 .D484 2015","0","0"
"HQ1064.I4 V363 2015","0","0"
"HN683 .C4687 2015","0","0"
"DS481.M56 R35 2015","0","0"
"PQ4053.F87 F47 2016","0","0"
"DG975.M62 G35 2016","0","0"
"JQ292 .A83 2015","0","0"
"BL476.5 .I67 2015","0","0"
"HV6474 .C54 2016","1","0"
"HV6548.G72 B756 2016","0","0"
"DK267 .S6275 2015","0","0"
"HV9069 .C85 2016","0","0"
"PQ4919.A725 P47 2016","0","0"
"HE7014 .F47 2015","0","0"
"PQ518 .R48 2016","0","0"
"PQ2662.O8955 Y48 2016","0","0"
"PQ8098.12.O38 Z77 2016","1","0"
"PN56.T5 R43 2016","0","0"
"PQ2057.M47 R68 2016","0","0"
"BX7990.L2 L57 2016","0","0"
"PQ3959.D3 Z77 2016","0","0"
"PQ4863.O6655 V53 2016","0","0"
"DC396 .V54 2016","0","0"
"PR6063.U367 A6 2016","1","1"
"PQ6147.S5 H67 2106","1","0"
"HD1852 .N54 2015","0","0"
"HG3334 .L56 2016","0","0"
"PQ2601.P6 P66","1","0"
"PL1851 .Z36 2015","0","0"
"DS796.H757 N433 2015","0","0"
"PL2698.C45 Z9436 2014","1","0"
"B5234.M324 L56 2015","0","0"
"PN5449.T82 D86 2016","0","0"
"PK531 .S9","0","0"
"B2430.S34 C67 2016","1","0"
"P119.3 .T56 2016","1","0"
"NK3634.A2 Z4368 2015","0","0"
"BQ3027 .J53 2015","0","0"
"BT26 .M3712 2009","0","0"
"DS747.42 .W3583 2015","0","0"
"DS749.3 .W344 2015","0","0"
"BL1812.R57 G36 2015","0","0"
"PL2464.Z6 G8 2016","0","0"
"BQ638 .Y844 2016","0","0"
"DS754.14 .Y364 2016","0","0"
"B127.L5 L598 2016","0","0"
"B127.L5 L598 2016","0","0"
"B127.L5 L598 2016","0","0"
"B127.L5 L598 2016","0","0"
"NK4605.5.C62 J565x 2015","1","0"
"DS748.45 .L524 2015","0","0"
"DS793.N5 W3665 2015","0","0"
"DS793.N5 G8363 2015","0","0"
"DS797.64.Y563 Q2536 2015","0","0"
"DS793.N5 J535 2015","0","0"
"DS793.N5 J537 2015","0","0"
"PL2284 .T536 2015","0","0"
"GN855.C6 G664 2015","0","0"
"HD1698.C5 B35 2016","4","0"
"DS451 .R165 2015","0","1"
"DS485.P87 C567 2015","0","0"
"B3209.B754 S73 2016","0","0"
"HQ799.I5 T58 2015","0","0"
"DS793.N493 Q56 2015","0","0"
"PR6052.A849 M43 2016","1","0"
"PK3798.N277 V43 2015","0","0"
"JC571 .H769355 2015","0","0"
"DS480.852 .K366 2015","1","0"
"PS3563.A858 A6 2016","0","0"
"PL4659.P797 A2 2014","1","0"
"PS3604.O3414 A6 2016","0","0"
"PK1712 .B286513 2015","0","0"
"HC435.2 .D473 2015","0","0"
"HJ1334 .N387 2012","0","0"
"DK699.5.S86 K272 2016","0","0"
"PN5376.P38 B43 2015","0","0"
"PG3465 .G672 2008b","1","0"
"PR6052.I785 O77 2016","0","0"
"DD260.85 .S67 2016","0","0"
"PR9499.3.T34 Z89 2014","0","0"
"DS481.M76 A5 2015","0","0"
"DS481.M76 A5 2015","0","0"
"P95.82.I4 M65 2015","0","0"
"HC435.3 .R357 2015","0","0"
"PN83 .B45 2016","0","0"
"BF723.S4 T73 2016","0","0"
"DS450.B93 I54 2013","0","0"
"DS432.K187 D36 2015","0","0"
"PG2021 .K85 2015","0","0"
"PR9492.52 .H48 2015","0","0"
"HV9345.A5 S55 2016","0","0"
"PR9499.3.N229 R43 2015","0","0"
"BL2018.15 .S53 2015","0","0"
"PG3453.B9 Z5986 2014","0","0"
"HV6250.4.W65 R63 2016","0","1"
"PR6045.A97 Z785 2016","0","0"
"PG4143 .S926 2015","0","0"
"PR9499.4.P37 R8 2015","0","0"
"PR9499.4.C465 H68 2015","0","0"
"BF455 .D66 2016","0","0"
"PG5031.4 .N684 2016","0","0"
"PN56.H6 H67 2016","3","0"
"PK1723 .C6613 2004","0","0"
"BL2015.S6 G37 2015","0","0"
"B3279.H49 D55 2016","0","0"
"PG7219.L66 D66 2015","1","0"
"DK4452.K33 A3 2016","0","0"
"PN2859.C9 V43 2015","0","0"
"DS386.A3 A44 2015","0","0"
"DS485.P84 T59 2015","0","0"
"DS449 .K86 2015","0","0"
"DS450.S644 S53 2015","0","0"
"DS432.C57 S46 2015","0","0"
"PK1541 .T46 2013","0","0"
"JV8500 .S63 2014","0","0"
"KNS1611 .S279 2014","0","0"
"DF901.P6 H36 2016","0","0"
"PT67.K728 A766 2015","0","0"
"PK2098.N38 R74 2015","0","0"
"PR9499.4.N35 U58 2015","1","0"
"PG5031.4 .S684 2016","1","0"
"DD866 .P36 2016","0","0"
"DS449 .K84 2016","0","0"
"HC440.I5 C345 2015","0","0"
"PR9499.4.K57 P69 2015","0","0"
"PR9499.4.A68 O77 2015","0","0"
"BX8611 .C665 2016","1","0"
"PR9499.3.B65 A6 2015","0","0"
"PR9499.3.G677 I58 2015","0","0"
"HX393.8.K68 N5713 2015","0","0"
"PR9499.4.S25 R43 2015","0","0"
"PR9540.9.H33 S65 2015","0","0"
"PL4718.9.B3485 M3613 2015","0","0"
"PN1991.4.A2 W45 2016","0","0"
"PR9499.4.M854 K37 2015","0","0"
"PG5000.15 .S45 2015","0","0"
"GR305.5.N7 G67 2015","0","0"
"PR9499.3.R289 L33 2015","0","0"
"PR9499.3.C56 W49 2015","0","0"
"PR9390.6 .T73 2015","1","0"
"DK511.K6 C58 2014","0","1"
"PR6054.A882 A6 2016","0","0"
"PR6050.A6 A17 2016","0","0"
"PR6050.A6 A17 2016","0","0"
"GV1641.V4 S36 2016","0","0"
"BR67 .S55 1964","0","0"
"DA197 .M67 2016","0","0"
"DA258 .P65 2016","0","0"
"PQ6424.Z5 L53 2016","0","0"
"PG3300.S63 U94 2015","0","0"
"DK937 .K334 2016","0","0"
"HN280.Z9 M8443 2015","0","0"
"PQ6672.A524 T73 2016","0","0"
"GR203.2.V46 V566 2015","0","0"
"PQ8550.428.I82 M84 2016","0","0"
"HD8039.S86 U845 2015","0","0"
"D764.3.K8 B38 2016","2","0"
"PQ7440.G58 E77 2015","0","0"
"PQ7440.C75 S63 2014","0","0"
"DG825.5.G73 P57 2016","0","0"
"PN2445 .T428 2015","0","0"
"F2326.B4 J56 2016","0","0"
"TX641 .R65 2014","0","0"
"DP269.9 .L493 2016","0","0"
"TT848 .A48 2013","0","0"
"DT545.84 .K665 2014","0","0"
"JQ3386.A95 K666 2015","0","0"
"DT545.84 .W37 2015","0","0"
"PN1993.93.S7 C66 2015","0","0"
"PN5449.U5 B55 2013","0","0"
"PQ6601.R58 C55 2016","0","0"
"DS318.9 .S535 2013","0","0"
"PQ7082.P7 C435 2016","1","0"
"PQ6660.I6 S4 2016","0","0"
"PR2796.A69 A283 2012","0","0"
"PQ7297.P285 D4 2016","0","0"
"BL1685 .K334 2013","0","0"
"PQ6352 .M255 2016","0","0"
"HQ1730 .A644 2015","1","0"
"PC3941.C35 Z79 2015","0","0"
"DR1279.H77 P38 2015","0","0"
"BP130.2 .F357 2015","0","0"
"DK38.7.P455 A3 2016","0","0"
"PQ6174.A5 A55 2016","0","0"
"PS3513.I25 Z48 2009","1","0"
"JL1136 .S25 2014","0","0"
"ZA4480 .A28 2010z","0","0"
"HC153.Z7 M33 2015","0","0"
"BL2470.S92 M94 2013","0","0"
"KTZ209.5 .H369 2015","1","0"
"BJ2019.5.I8 F33 2010","1","0"
"F1410 .D47 2016","1","0"
"BP173.7 .K467 2014","1","0"
"AC75 .V49 2015","0","0"
"RG966.S78 S93 2014","0","0"
"DS242 .M84125 2014","0","0"
"F1973.B673 R67 2014","0","0"
"K3240 .G85 2012","0","0"
"DP103 .B39 2014","0","0"
"PR9387.9.E94 P43 2015","0","0"
"F1975.M67 A3 2015","0","0"
"KTZ51.9 .R357 2015","1","0"
"PQ7297.H465 G8 2016","0","0"
"BT708 .A28 2016","0","0"
"PQ8519.V72 A6 2016","1","0"
"BV4460.7 .C58 2009","0","0"
"PJ6123 .I184 2015","0","0"
"PL2579.D53 J533 2012","0","0"
"BV4460.7 .P37 2013","0","0"
"HQ73.3.Z5 E54 2015","1","0"
"PL852.I67 I34 1990","0","0"
"BP131.5 .A2235 2013","0","1"
"HQ792.Z55 D57 2015","0","0"
"HB715 .C45 2015","0","0"
"DS102.95 .M36 2014","0","0"
"PR9390.8 .D364 2014","0","0"
"RA552.T34 A88 2014","1","0"
"PJ2395.T34 O98 2013","0","0"
"PQ3989.3.M845 D47 2013","1","0"
"PL852.I67 E66 1979","0","0"
"KTZ453.8.A67 I584 2013a","1","0"
"PL852.I67 S85 1980","0","0"
"PQ3989.3.G65 E8 2015","0","0"
"HC1025 .I66 2015","0","0"
"DT545.843.A87 A3 2015","0","0"
"PR6058.O555 Z46 2016","0","0"
"Z665 .A88 2015","5","0"
"PR6047 .O464 2016","0","0"
"GR110.T4 S56 2016","1","0"
"P92.S33 R54 2011","0","0"
"DK511.I6 P383 2012","0","0"
"DS38.2.T33 B55 2015","0","0"
"DS98.6 .H33 2014","0","0"
"PL852.I67 Y85 1982","0","0"
"BP194.16 .M87 2010","0","0"
"PL852.I67 K58 1986","0","0"
"PJ7525.2 .S85 2013","0","0"
"BP187.3 .A68 2014","0","0"
"PL852.I67 H69 1988","0","0"
"PJ7820.U78 I33 2013","0","0"
"PJ7760.I194 Z77 2013","0","0"
"CT1218.D36 A33 2015","0","0"
"BP195.K4 G85 2012","0","0"
"BP195.S18 H34 2012","0","0"
"PJ7866.B83 M88 2008","0","0"
"BP170.25 .M743 2014","0","0"
"PJ7962.A93 M84 2014","1","0"
"JQ1850.A91 M85 2014","0","0"
"BP195.S18 J234 2012","0","0"
"DS638 .W53 2010","0","0"
"JQ1850.A91 R37 2013","0","0"
"DT499.Z26 Z265 2011","0","0"
"DP302.C76 A28 2013","0","0"
"KTT342.4 .S26 2013","0","0"
"PL8704.R83 W234 2014","0","0"
"BP170 .H57 2015","0","0"
"PL8704.A53155 T33 2012","1","0"
"BP130.2 .A85 2010","0","0"
"PJ7936.S23 Z67 2012","0","0"
"PL8702 .U85 2014","0","1"
"PL8704.M756 T88 2015","0","0"
"DT449.Z26 C48 2012","1","0"
"PL8184.Z9 P85864 2015","1","0"
"DT433.576.M88 A3 2006","0","0"
"PL8704.B46 U84 2015","1","0"
"PJ7802.B2874 F5 2012","0","0"
"AE2 .N813 2016","1","0"
"BS2650.52 .W58 2015","2","0"
"PR6055.D88 B66 2016","1","0"
"GV624.62.T38 I92 2012","0","0"
"PE1130.A8 B85 2006","0","0"
"PE1130.A8 S33 2009","0","0"
"BF199 .A37 2016","0","0"
"AC8.5 .G74 2016","6","0"
"PS3619.U82 A89 2016","0","0"
"PG5040.13.M57 U65 2016","0","0"
"PG5040.12.O34 P75 2016","0","0"
"PR9408.R83 B277 2010","1","0"
"K4460 .R56 2015","0","0"
"HN39.L3 P56 2016","1","0"
"HC305 .L393 2016","0","0"
"HC305 .L393 2016","0","0"
"PQ4817.I2 Z764 2015","0","0"
"PQ4902.O738 T73 2016","0","0"
"DG206.A2 G35 2016","0","0"
"PQ4903.O883 C37 2016","0","0"
"PQ4922.A78 V58 2016","0","0"
"PQ4906.R86 S65 2016","0","0"
"DA448.9 .K43 2016","0","0"
"DK771.M2 G47 2015","0","0"
"DK771.M2 I868 2015","0","0"
"D116.7.I3 M38 2012","0","0"
"BP195.W2 S274 2015","0","0"
"BP193.5 .N37 2012","0","0"
"HN683.5 .S4957 2015","0","0"
"BF108.A67 A83 2015","0","0"
"BP134.T55 B56 2010","0","0"
"DB2035 .K85 2013","0","0"
"DB2035 .K85 2013","0","0"
"NX573.7.Z8 L83 2014","0","0"
"BP76.8 .S25 2014","0","0"
"BP173.7 .A4835 2016","1","0"
"PN81 .C275 2016","0","0"
"PQ2637.I547 Z616 2016","0","0"
"DA195 .H685 2016","2","0"
"PS3565.C57 Z789 2016","0","2"
"PR830.H5 B69 2016","0","0"
"PR448.P75 P47 2016","2","0"
"PR6037.O6 Z68 2016","0","0"
"PQ6048.S64 M37 2016","0","0"
"PQ4053.F87 D35 2016","2","0"
"E840.8.C385 A3 2016","0","0"
"F3319.1.K46 S65 2016","0","0"
"PN1993.5.M6 L34 2016","3","0"
"F1416.M6 K53 2016","1","0"
"BV3785.U7 R63 2016","0","0"
"E185.6 .R36 2016","1","0"
"E847 .W35 2016","0","0"
"E470 .M88 2016","0","0"
"PL987.C58 A199 2016","0","0"
"DS432.T3 S46 2016","0","0"
"F385.2 .T49 2016","1","1"
"E184.J3 T73 2016","0","0"
"E881 .U58 2016","0","0"
"PK1933 .P43 2013","3","0"
"F2523.5.F7 C85 2016","1","0"
"PN1995.9.J46 P45 2016","1","0"
"PS3606.I3677 A6 2016","0","0"
"PS3619.I5465 A6 2016","1","0"
"PS3601.L92 A6 2016","0","0"
"PS326 .N49 2016","1","1"
"PS3608.Y365 A6 2016","0","0"
"PA6308.D5 N49 2016","1","0"
"BX8118.5 .G66 2016","0","0"
"PN1161 .W38 2016","0","0"
"BH221.R93 B78 2016","0","0"
"PS152 .D43 2016","1","0"
"PN56.R3 H36 2016","1","0"
"PQ3984 .F36 2015","0","0"
"PS508.S6 P86 2012","0","0"
"PH2711 .N34 2015","0","0"
"DS119.767 .G43 2011","0","0"
"HV1568 .R68 2016","0","0"
"DT266.7 .M365 2011","0","0"
"DT266.7 .M365 2011","0","0"
"DT253.4 .J334 2011","0","0"
"DP302.A51 S53 2014","0","0"
"PJ7519.A5 D87 2012","0","0"
"HB74.5 .F54 2016","0","0"
"KBP632.32.B875 A36 2012","0","0"
"PJ7765.J2338 T35 2013","0","0"
"DT545.8 .B634 2015","0","0"
"PQ3989.3.S665 G66 2015","0","0"
"CB161 .H35 2016","2","0"
"DT545.84 .K6828 2015","0","0"
"CT120 .C477 2016","2","0"
"PL992.17.C38 P95 2016","2","0"
"PL992.17.C38 P95 2016","2","0"
"PL852.I67 A84 1985","0","0"
"PL852.I67 A84 1985","0","0"
"PL852.I67 K36 1990","0","0"
"PL852.I67 K36 1990","0","0"
"PS3619.T636 H4535 2016","1","0"
"PH3382.18.O7833 H37 2015","0","0"
"PH3158 .P454 2015","0","0"
"PL852.I67 I86 1993","0","0"
"HQ76.27.Y68 S28 2016","2","0"
"HG101 .K46 2016","1","0"
"JQ1509.5.C6 P45 2016","1","0"
"JV8701 .M34 2016","0","0"
"K260 .F75 2016","2","0"
"E98.R3 J25 2016","1","0"
"HD2072 .I685 2016","0","0"
"HV8087.P75 O43 2016","1","0"
"HT1078 .S55 2016","0","0"
"KF425 .N68 2016","0","0"
"HG4523 .A775 2016","2","0"
"KD5020 .B46 2016","2","0"
"BF1622.A8 G68 2016","0","1"
"HD87 .A283 2016","0","0"
"GN484 .P73 2016","1","0"
"KPT134 .P35 2016","2","0"
"HQ76.3.G72 W357 2016","0","0"
"LB1028.25.U6 F48 2016","0","0"
"PR9402.9.K5 T75 2016","0","0"
"JV6450 .V55  2016","0","0"
"HQ75.15 .B35 2016","0","0"
"HD1333.Z55 M37 2016","0","0"
"HF5734.5 .B37 2016","0","0"
"HM467 .J44 2016","4","0"
"JV6255 .B35 2016","0","0"
"HC79.T4 I56 2016","0","0"
"HV3176 .I58 2016","0","0"
"HV6465.A2 L43 2016","2","0"
"BF774 .C56 2016","4","0"
"JF1525.P6 P83 2016","0","0"
"BF575.H27 O56 2016","0","1"
"HB95 .B946 2016","0","0"
"JC319 .M35 2016","1","0"
"LB2321 .Z45 2016","1","0"
"HB1951 .W45 2016","0","0"
"HC79.T4 A94 2016","3","0"
"GR340 .F74 2016","2","1"
"LB2343 .H528 2017","0","0"
"HM1206 .K386 2016","0","0"
"P99.4.S62 G36 2016","2","0"
"HD6054.3 .G46 2016","0","0"
"LB2326.3 .H358 2016","0","0"
"GN357 .R38 2016","1","0"
"HC110.T4 T76 2016","0","0"
"LB2805 .D34 2016","1","0"
"BF431 .J594 2017","1","1"
"LC3715 .T43 2016","0","0"
"PL852.I67 N55 1991","0","0"
"PL852.I67 Y64 1992","0","0"
"JC599.P4 Y693 2003","1","0"
"DP302.C58 P738 2014","0","0"
"B2758 .R38 2016","0","0"
"B2758 .R38 2016","0","0"
"PL852.I67 E56 1991","0","0"
"P211.7 .A78 2016","0","0"
"PN5102 .V65 2015","0","0"
