CALL #(ITEM),TOT CHKOUT,INTL USE 
PC2 .C33 2010,0,0
PC2 .C33 2010,0,1
PC2064.R49 C652 2009,0,0
PC2073 .L97 2012,0,0
PC2074.7 .V37 2013,0,0
PC2074.7 .V37 2013,0,0
PC2074.73 .T663 2013,0,0
PC2074.73 .T663 2013,0,0
PC2074.75 .B66 2013,0,1
PC2101 .P65 2013,0,0
PC2105 .T33 2010,0,0
PC2107 .E66 2013,0,0
PC2112 .R58 2009,11,0
PC2318 .B73 2012,0,0
PC2410 .S79 2014,0,0
PC2460 .G46,0,0
PC2504 .E9 2013,0,0
PC2541 .S25 2013,1,0
PC2582.A7 R49 2013,0,0
PC2585 .R49 2013,0,0
PC2625 .D68 2013,0,0
PC2711 .G78 1982,3,0
PC2948 .E78 2014,0,0
PC3304 .A376 2012,0,0
PC3304 .K39 2013,1,1
PC3304 .Z56 2013,1,2
PC3330.G7 A33 2013,0,0
PC3401.G34 E3514 2011,0,0
PC3402.L28 Z856 2013,1,0
PC3680.A38 E69 2012,0,0
PC3680.E85 F736 2012,1,0
PC3747.R37 D43 2012,1,0
PC3811 .R48 2013,1,0
PC3901 .H572 2013,4,0
PC3903 .L939 2012,1,0
PC3911 .J667 2013,0,0
PC3911 .P482 2013,0,0
PC3913 .M36 2013,0,0
PC3913 .S65 2013,0,0
PC3929 .D66 2013,0,0
PC3929.5 .T74 2008,0,0
PC3937.M4 R57 2013,0,0
PC3937.M45 L5513 2013,0,0
PC3937.M45 S613 2013,0,0
PC3937.P82 A6 2012,0,0
PC3941 .B65 2013,0,0
PC3941 .V422 2012,0,0
PC3941.A7175 A6 2013,0,0
PC3941.A7175 Z46  2013,1,0
PC3941.B355 C67 2012,0,0
PC3941.C364 C36 2013,0,0
PC3941.E84 Z767 2013,0,0
PC3941.F8 Z68 2013,0,0
PC3941.P54 Q8313 2013,1,0
PC3941.R57 P513 1986,6,0
PC3941.S3 C33 2012,0,0
PC3941.S336 V5 2013,0,0
PC3941.T65 V313 2013,0,0
PC3941.X5 N38 1997,2,0
PC3942.1.B4 A2 2014,0,0
PC3942.12.E46 L58 2013,0,0
PC3942.13.A768 A62 2013,0,0
PC3942.13.A768 D537 2013,0,0
PC3942.13.O556 Z46 2012,0,0
PC3942.14.U27 A6518 2013,0,0
PC3942.16.A6 M36 2013,0,0
PC3942.17.U25 N63 2012,0,0
PC3942.2.O8 P646 2013,0,0
PC3942.22.L36 L53 2013,1,0
PC3942.22.L793 C76 2013,1,0
PC3942.23.A6725 P64 2013,0,0
PC3942.23.A78 S63 2013,2,0
PC3942.23.A845 I68 2012,1,0
PC3942.23.E36 C56 2012,0,0
PC3942.23.E76 L54 2012,0,0
PC3942.23.O43 C64 2013,2,0
PC3942.26.A4 Z536 2013,0,0
PC3942.26.A52 C2618 2014,0,0
PC3942.26.A7 Z46 2013,0,0
PC3942.26.I3 O33 2013,0,0
PC3942.26.O725 N43 2013,1,0
PC3942.28.A35 C37 2013,0,0
PC3942.28.I37 T5418 2013,0,0
PC3942.29.E65 C8613 2013,0,0
PC3942.29.E745 V53 2013,0,0
PC3942.29.I46 I48 2013,1,0
PC3942.29.I46 V57 2012,0,0
PC3942.32.I427 O33 2013,0,0
PC3942.41.G855 C67 2012,0,0
PC3942.412.A565 A85 2012,0,0
PC3942.412.A75 E77 2013,0,0
PC3942.412.E66 N63 2013,0,0
PC3942.413.L37 C66 2012,0,0
PC3942.413.O4353 T68 2013,0,0
PC3942.415.L5 C33 2011,2,0
PC3942.416.O64 M36 2013,0,0
PC3942.417.O82 M37 2013,1,0
PC3942.417.R784 S87 2012,0,0
PC3942.423.A76 E53 2013,0,0
PC3942.423.I728 R38 2013,0,0
PC3942.425.L66 Q55 2013,0,0
PC3942.426.E72 O53 2012,0,0
PC3942.429.A65 A614 2013,0,0
PC3942.429.E56 C45 2013,0,0
PC3942.429.O63 H6713 2013,0,0
PC3942.43.O775 T74 2013,0,0
PC3942.432.A35 A64 2006,0,0
PC3942.432.A35 A787 2012,0,0
PC3942.432.A35 M35 2011,0,0
PC3942.432.A35 P37 2013,0,0
PC3942.432.A53 T67 2013,0,0
PC3942.436.G87 N58 2013,0,0
PC3942.U16 F36 2013,0,0
PC3945.V32 S35 2012,0,0
PC4021 .H36 2014,1,0
PC4068.D65 M39 2012,0,0
PC4073 .L36 2012,0,0
PC4073 .N49 2014,1,0
PC4074.75 .E87 2012,1,0
PC4105 .G36 1998,1,0
PC4112 .S43 2011,1,0
PC4115 .P755 1994,0,0
PC4135 .V375 2013,1,1
PC4398.C65 O78 2011,0,0
PC4460 .C24625 2012,0,0
PC4479.P6 P65 2013,2,0
PC4617.A4 J56 2013,0,0
PC4813 .J84 2013,0,0
PC4822 .D33 2010,0,0
PC4831 .M485 2013,1,0
PC4834.M4 C677 2011,1,0
PC4834.M43 A33 2007,0,0
PC4844.C6 G669 2013,0,0
PC4844.S2 G35 2012,1,0
PC4854.P8 H473 2012,2,0
PC4871 .A94 2012,0,0
PC4871 .E87 2013,0,0
PC4871 .P477 2013,3,0
PC4871 .Q47 2013,0,0
PC4871 .V38 2013,0,0
PC4871 .V63 2012,0,0
PC4887 .Q56 2012,0,0
PC4889.B6 O87 2012,0,0
PC4889.B6 O87 2012,0,0
PC4894.C4 S47 2013,1,0
PC4896 .G66 1996,5,0
PC4896 .P46 2012,3,0
PC4901 .M48 2011,0,0
PC4921 .H57 2012,0,0
PC5044.5 .W67 2014,1,0
PC5083 .P76  2012,0,0
PC5411 .C67 2013,0,0
PC775 .D5,0,0
PC775 .D5,0,0
PC775 .D5,0,0
PC839 .B55 1974,1,0
PC839.E38 Z755 2012,2,0
PC839.I83 Z595 2012,0,0
PC840.23.A47 Z46 2013,0,0
PC840.23.A47 Z46 2013b,0,0
PC840.429.T44 I5813 2013,0,0
PD2013 .F56 2014,2,0
PD2013 .K694 2014,0,0
PD2014 .H67 2012,1,1
PD3048.A67 S75,0,0
PD5625 .S8,0,0
PD582 .S37 2014,1,0
PD64.G7 E96 2013,1,0
"PE1 .C66 n.s., v.200",1,0
"PE1 .C66 n.s., v.201",0,0
"PE1 .C66 n.s., v.202",3,0
PE1065 .I585 2014,0,1
PE1066 .B67 2013,2,0
PE1068.C5 E53 2013,1,1
PE1068.C5 P8 2014,3,0
PE1068.E27 M33 2014,0,1
PE1068.I4 G87 2012,0,0
PE1068.I4 N234 2012,1,0
PE1068.J3 L38 2013,0,0
PE1073 .C53 2013,7,0
PE1073 .G56 2014,7,0
PE1073 .S74 2014,1,0
PE1074.5 .E54 2013,0,1
PE1074.7 .C63 2012,0,0
PE1075 .C796 2013,2,0
PE1075 .F63 2013,1,0
PE1075 .H575 2014,1,0
PE1075 .H575 2014,0,1
PE1075 .H575 2014,0,1
PE1075 .H575 2014,0,0
PE1075 .I57 2010,0,0
PE1075 .L83 2013,4,0
PE1075 .M33 2013,3,0
PE1075 .R43 2013,1,0
PE1075 .R675 2014,3,0
PE1079 .R46 2013,0,1
PE1081 .E93 2013,2,0
PE1097 .P48 2013,1,0
PE1099 .K65 2013,0,0
PE1101 .C87 2014,4,0
PE1106 .G89 2013,3,1
PE1112 .H53 2013,6,0
PE1127.C47 Z459 2000,1,0
PE1128 .P36 2010,0,0
PE1128.A2 M373 2012,0,0
PE1128.A2 T43 2012,0,0
PE1128.A2 T44 2014,0,1
PE1130.A8 M65 2008,0,0
PE1135 .O44 2009,2,0
PE1139 .B45 2013,8,0
PE1139.5 .K67 2013,0,0
PE128 .S76 2014,0,0
PE1285 .K837 2013,0,0
PE1404 .B696 2014,0,0
PE1404 .H35 2013,0,0
PE1404 .H85 2013,0,0
PE1404 .N376 2014,2,1
PE1404 .T253 2012,0,0
PE1404 .V35 2013,12,0
PE1404 .W323 2013,0,0
PE1404 .W54 2014,3,0
PE1404 .Y38 2014,5,0
PE1404.U6 K47 2014,2,0
PE1405.U6 F464 2003,0,0
PE1405.U6 O78 2013,3,0
PE1405.U6 P3 2013,1,0
PE1405.U6 R493 2013,2,0
PE1408 .C54427 2013,4,0
PE1408 .R5674 2014,0,0
PE1408 .R568 2014,2,0
PE1417 .P476 2008,1,0
PE1421 .R35 1952a,2,0
PE1422 .P67 2013,0,0
PE1425 .M36 2013,0,0
PE1441 .S39 2013,0,0
PE1478 .S86 2013,3,0
PE1479.A88 Y36 2014,0,0
PE1483 .G37 2013,2,0
PE1483 .S217 2014,3,0
PE1521.H3 G55 2013,1,0
PE1574 .K37 2013,0,0
PE1574 .R525 2013,0,0
PE1582.S3 O167 2013,0,0
PE1583 .S35 2013,0,0
PE1585 .C74 2013,0,0
PE1625 .C43 1954,0,0
PE1625 .C43 1954,0,0
PE1628 .A62278 2013,2,1
PE1628 .B79 2008,0,1
PE1630 .B38 2006,0,0
PE1689 .T75 2013,0,0
PE1704 .H53 2014,1,0
PE1736 .A523 2013,0,0
PE1766 .W8,0,0
PE1766 .W8,0,0
PE1766 .W8,0,0
PE1766 .W8,0,0
PE1766 .W8,0,0
PE2102 .L36 2013,0,0
PE2406 .D65 2013,0,0
PE2406 .O485 2013,0,0
PE264.O43 P66 2013,0,0
PE2751 .L56 2013,1,0
PE2751 .M33 2014,1,0
PE2751 .S38 2013,0,0
PE2841 .A647 2013,0,0
PE3101.N76 B43 2014,0,1
PE3101.N76 W65 2014,7,2
PE3101.W5 W57 2013,0,1
PE3302 .B76 2013,1,0
PE3302 .L36 2012,1,0
PE3432.T36 B55 2013,5,0
PE3442.C3 L36 2012,6,1
PE3442.C325 N546 2011,1,0
PE3442.G5 B48 2012,1,0
PE3501 .A85 2011,1,0
PE3502.S5 L46 2013,1,0
PE3711 .G56 2014,0,0
PE3711 .G74 2014,1,0
PE3721 .F4,0,0
PE3721 .F4,0,0
PE3721 .F4,0,0
PE3721 .F4,0,0
PE3721 .F4,0,0
PE3721 .F4,0,0
PE3721 .P66 2013,0,0
PE3724.S85 M64 2013,13,1
PE507 .I58 2008,0,0
PE559 .O38 2013,1,0
PE561 .I68 2011,0,0
PE64.G74 A3 2014,0,0
PE64.S43 A3 2013,1,0
PE68.P9 A765 2012,0,0
PF3021 .I58 2010,0,0
PF3025 .P67 2014,2,0
PF3025 .S87 nr. 74,0,0
PF3066 .H76 2013,0,0
PF3074.73 .M46 2013,0,0
PF3074.73 .S34 2013,0,0
PF3582.A3 H557 2013,0,0
PF3582.G8 S36 2013,0,0
PF3640 .C68 2013,3,1
PF5146 .S4,0,0
PF5542 .S93 1988,0,0
PF5542 .S93 1988,0,0
PF5627 .J8,0,0
PF5627 .J8,0,0
PF5627 .J8,0,0
PF5627 .J8,0,0
PF5627 .J8,0,0
PF5633 .H47 2013,0,0
PF861 .M355 2012,0,0
PF861 .W6,0,0
PG1 .S627 no. 152,1,1
PG1 .S627 no. 153,0,0
PG1 .S627 no. 155,1,0
PG1 .S627 no. 156,1,1
PG1 .S697 v. 42,0,0
PG1 .S697 v. 43,0,0
PG1039.15.L46 A2 2013,1,0
PG1039.19.G68 K7313 2013,0,0
PG1039.21.A72 A1813 2013,0,0
PG1039.29.T35 T613 2013,1,0
PG11 .I5 2013a,0,0
PG11 .I5 2013b,0,0
PG11 .N56 2012,1,0
PG11 .T76 2012,0,0
PG1195.I9 R37 2011,0,0
PG1196.18.R48 N37 2008,1,0
PG1217.M67 Z46 2012,0,0
PG1219 .K63 1974,1,0
PG1233 .T73 2010,0,0
PG1234 .G9,2,0
PG1234 .V93 1958,1,0
PG13 .M46 no. 58,0,0
PG13 .M46 no. 60,0,0
PG13 .S63 2013,0,0
PG1360.5 .J27 2013,0,0
PG1396.B6 J88 2013,0,0
PG1396.Z35 H69 2012,0,0
PG14.S7 I255 2012,0,0
PG1408 .J457 1972,0,0
PG1408 .K578 2012,0,0
PG1410 .M4794 2011,0,0
PG1413 .Z35 1967,2,0
PG1416 .J68 2012,0,0
PG1418.A6 Z686 2013,0,0
PG1418.A6 Z8264 2012,0,0
PG1418.C7 Z8157 2013,0,0
PG1418.K625 N2 2013,0,0
PG1418.M265 Z874 2009,1,0
PG1418.O18 Z625 2011,0,0
PG1418.P4 S24 1952,1,0
PG1418.V59 Z65 2011,1,0
PG1419.1.L335 P767 2013,0,0
PG1419.12.A8 T8 2010,0,0
PG1419.14.I497 P7 1965,1,0
PG1419.17.A84 P5 2013,0,0
PG1419.2.O387 S5 2012,0,0
PG1419.21.A73 S53 2012,0,0
PG1419.23.A643 L47 2004,0,0
PG1419.23.I436 V43413 2013,0,0
PG1419.23.O73 S84 2008,0,0
PG1419.28.A2276 Z465 2003,2,0
PG1419.28.E3 P8 2012,0,0
PG1419.29.A87 M5 2012,0,0
PG1420.17.R74 N5 2012,0,0
PG1420.23.A8529 P66 2013,0,0
PG1420.23.L583 O66 2008,0,0
PG1420.26.O76 H2 2012,0,0
PG1420.3.O472 E5 2013,0,0
PG1420.32.A852 P7715 2011,0,0
PG1451 .P25 2011,0,0
PG1453 .J65 2012,0,0
PG1562.M275 P47 2004,2,0
PG1562.M4 N3 1990,0,0
PG159 .S44 2010,0,0
PG1613 .K65 1961,2,0
PG1618.N64 D8313 2014,0,0
PG1618.U4 A6 2013,1,0
PG1619.14.R34 K3613 2000,3,0
PG1619.19.V32 C68 2013,0,0
PG1619.22.O86 N48 2013,1,0
PG1619.23.A6526 Z492 2012,0,0
PG1619.23.A78 S25 2012,0,0
PG1619.23.L35 L58 2010,1,0
PG1619.26.E683 O97 2013,1,0
PG1619.29.E38 G67 2010,0,0
PG1619.29.N3 H78 2011,0,1
PG1619.31.G7 E9713 2014,2,0
PG1619.C58 L44 2010,0,0
PG1620.17.O25 T2 2013,0,0
PG1620.21.E74 B6 2013,0,0
PG1620.21.O83 T6613 2013,1,0
PG1620.23.A75 B6 2013,0,0
PG1710 .I94 2013,0,0
PG1720 .K392 2012,0,0
PG1737 .J494 2012,1,0
PG1745.B38 O85 2013,0,0
PG1745.B448 M27 2013,0,0
PG1745.D87 A3 2013,0,0
PG1745.F45 S27 2014,0,0
PG1745.H37 C6 2013,0,0
PG1745.M37 C4 2013,0,0
PG1745.M86 P6 2013,0,0
PG1745.N55 O25 2012,0,0
PG1745.P374 S82 2013,0,0
PG1745.R464 K7 2013,2,0
PG1919.22.I63 Z413 2013,0,0
PG2021 .M4952 2009,0,0
PG2064.D45 I82 2012,1,0
PG2064.E37 A3 2013,0,0
PG2064.Z45 A3 2013,0,0
PG2074.75 .N44 2013,0,0
PG2074.75 .S354 2013,1,0
PG2112 .R87 2002,9,1
PG2131 .H37 2013,1,1
PG2306 .W49 2013,0,1
PG2434 .E33 2013,0,0
PG2567 .R27 2013,0,0
PG2691 .S48 1984,0,0
PG2743 .K28 2014,0,0
PG2743 .L813 2012,0,0
PG2744 .K44 2012,0,0
PG2747 .S58 2004,0,0
PG2750.A7 A7,0,0
PG2750.K65 G254 2013,0,0
PG2750.U87 U78 2013,0,0
PG2752 .K63 2013,1,0
PG2752 .M45 2003,1,0
PG2835.2.Z47 S56 1996,1,0
PG2925 .M498 2008,0,0
PG2925 .M498 2008,0,0
PG2925 .V76 2013,0,0
PG2932 .P67 2010,0,0
PG2933 .J33 2013,1,0
PG2944 .K665 2013,0,0
PG2946.5.L58 V68 2008,0,0
PG2946.R9 K66 2012,0,0
PG2947.B3 R44 2014,0,0
PG2947.B3 V28 2013,0,0
PG2947.C3 P6 1955,0,0
PG2947.K87 A3 2012,0,0
PG2947.L55 A5 2013,0,0
PG2947.S52 M37 2013,0,0
PG2948 .P76 2010,0,0
PG2950 .B457 2013,0,0
PG2950 .C49 2012,0,0
PG2950 .L655 2013,0,0
PG2950 .R45 2014,1,0
PG2950 .R67 2006,0,0
PG2950 .S86 2013,1,0
PG2951 .F76 2011,2,0
PG2981.G7 G67 2013,0,0
PG2986 .L38 2013,1,0
PG2986 .S56 2014,0,0
PG2987.I38 A47 2013,0,0
PG2987.R4 E92 1994,0,0
PG2987.R4 K285 2012,0,0
PG2987.R4 K285 2012,0,0
PG2987.R4 K48 1994,0,0
PG2988.J4 J49 2014,2,0
PG2988.U6 F43 2013,0,0
PG2991.2 .A487 2014,0,0
PG2991.4 .L48 2014,0,0
PG2996 .G25 2013,0,0
PG3001 .L4813 2014,0,0
PG3001 .P679 2014,0,0
PG3006 .A16 2013,0,0
PG3006 .A5 sb. 27,0,0
PG3010.5.C5 G24 2012,0,0
PG3011 .A13 2013,1,0
PG3011 .B584 2012,1,0
PG3011 .K86 2011,0,0
PG3011 .M3835 2011,0,0
PG3011 .M9 1934a,0,0
PG3011 .R3525 2013,0,0
PG3011 .S45837 2012,1,0
PG3011 .T7865 2013,0,0
PG3011 .U55 2009,0,0
PG3016 .S4797 2013,1,0
PG3016 .S853 2012,1,0
PG3016 .S854 2013,1,0
PG3016 .T7725 2012,0,0
PG3017 .M34 2012,1,1
PG3020.5.M6 M37 2013,0,0
PG3022 .K69 2013,6,0
PG3022 .P87 2013,0,0
PG3022 .S56 2013,6,2
PG3026.U5 A42 2013,0,0
PG3035.S4 S466 2013,0,0
PG3041 .K37 2013,1,2
PG3041 .K43 2013,0,0
PG3041 .P64 2012,0,0
PG3041 .S495 2012,0,0
PG3051 .B37 2013,0,0
PG3056 .B54 2013,0,0
PG3056 .I874 2013,0,0
PG3056 .L25 2013,0,0
PG3057 .S25 2013,0,0
PG3060 .Z56 2013,4,0
PG3063 .K695 2013,1,0
PG3065.R4 P48 2012,0,0
PG3086 .V482 2012,0,0
PG3086 .V482 2012,0,0
PG3096.M68 K36 2014,1,0
PG3098.H5 D74 2013,0,0
PG3099.L4 E65 2013,0,0
PG3104 .V38 2013,0,0
PG3114 .B949 2001,0,0
PG3114 .B949 2001,0,0
PG3190 .H453 2013,2,1
PG3199 .G53713 no. 58,0,0
PG3199 .G53713 no. 59,0,0
PG3199 .G53713 no. 62,0,0
PG3199 .S535 2013,1,0
PG3205.F28 V83 2011,0,0
PG3205.N3 O74 2012,0,0
PG3223 .B53 1997,0,0
PG3223 .B53 1997,0,0
PG3227 .I33 2014,0,1
PG3227.5 .I26 2011,2,0
PG3227.5 .I26 2011,1,0
PG3227.5 .I26 2011,1,0
PG3228.C49 R87 2009,0,0
PG3229 .L57 2007,0,0
PG3229 .L593 2008,1,0
PG3230.7.W65 R45 2013,1,0
PG3233.5 .L83 2013,0,0
PG3233.5 .O88 2013,0,0
PG3233.5 .Z4495 2009,0,0
PG3237.E5 S77 2013,4,0
PG3276 .R89 2014,0,1
PG3283 .D78 1993,1,0
PG3283.5 .D86 2013,0,0
PG3283.5 .L83 2013,0,0
PG3286 .R877 2012,13,0
PG3300.S63 S226 1800,1,0
PG3312.Z5 Z26 2013,0,0
PG3313.F6 Z64 2013,0,0
PG3316.T33 G72 2011,0,0
PG3316.Z6 U85 2013,0,0
PG3321.B45 Z64 2012,0,0
PG3321.B8 G58 2013,0,0
PG3325.B73 C66 2013,3,2
PG3325.P73 P747 2012,0,0
PG3328 .M394 2012,0,0
PG3328 .Z355 2013,0,0
PG3328.Z43 A63 2013,0,0
PG3328.Z43 S65 2011,0,0
PG3328.Z6 A38 2013,14,0
PG3328.Z6 D67 2013,1,0
PG3328.Z6 F655 2013,0,0
PG3328.Z6 H59 2013,1,1
PG3328.Z6 K37 2013,0,0
PG3328.Z6 K65 2013,0,0
PG3328.Z6 L525 2013,0,0
PG3328.Z6 P76 2009,1,0
PG3328.Z7 P5338 2012,0,0
PG3328.Z7 P629 2013,2,0
PG3328.Z7 R476 2013,2,0
PG3333 .A6 1990,1,0
PG3333.R4 N45 2014,0,0
PG3335 .V56 2011,0,0
PG3335.Z8 B45 2013,1,0
PG3337.G6 Z634 2011,0,0
PG3337.H4 Z8875 2012,0,0
PG3337.L42 A42 2013,0,1
PG3337.L42 B663 2013,0,1
PG3337.L42 D843 2006,1,0
PG3337.L42 G4684 2013,1,0
PG3337.L42 G4684 2013,1,0
PG3337.L42 N347 2012,1,0
PG3337.L45 M462 2011,0,0
PG3337.L46 A54 2014,0,1
PG3337.L46 B37 2014,0,0
PG3337.L46 M174 2013,1,0
PG3337.L47 I5428 2013,0,0
PG3337.L47 R455 2010,0,1
PG3337.L55 Z36 2013,0,0
PG3337.M2 A3 2013,0,0
PG3337.P72 Z668 2011,0,0
PG3343.E83 K786 2007,1,0
PG3350 .B6524 2013,0,0
PG3350 .L57 2012,0,0
PG3350 .T1357 2010,1,0
PG3350.A3 P795 2009,0,0
PG3350.Z8 G683 2013,0,0
PG3351 .K48 1999,0,0
PG3351.5 .K73 2013,0,0
PG3351.5 .M375 2013,0,0
PG3355.5 .R67 2013,1,1
PG3356 .B288 2013,0,0
PG3356 .B3795 2013,0,0
PG3356 .P276 2012,1,0
PG3358.R4 A193 2007,0,0
PG3360.R8 Z678 2013,0,0
PG3361.S4 A6 2013,0,0
PG3361.S4 Z5294 2010,0,0
PG3363.Z9 G76 2013,0,0
PG3363.Z9 Z35 2013,0,0
PG3365.A62 V66,2,0
PG3366.A13 C37 2014,6,0
PG3379 .A1 2013,1,0
PG3385 .L4482 2013,0,0
PG3386 .G47 2012,0,0
PG3387 .T55 2013,0,0
PG3401 .C4817 2013,0,2
PG3409.7.I4 B353 2013,0,0
PG3410 .D9 2013,0,0
PG3410 .F67 2013,1,0
PG3410 .K374 2014,1,0
PG3410 .L56 2014,0,0
PG3415.S6 A47 2014,1,1
PG3415.S6 P48 2013,0,0
PG3420 .A1 1960,0,0
PG3420 .A1 1960,0,0
PG3420 .A1 1960,0,0
PG3420 .A1 1960,0,0
PG3420 .A1 1960,0,0
PG3420 .A1 1960,0,0
PG3420 .A1 1960,0,0
PG3420 .A1 1960,0,0
PG3420 .A1 1960,0,0
PG3420 .A1 1960,0,0
PG3420 .A1 1960,0,0
PG3420 .A1 1960,0,0
PG3420 .A1 1960,0,0
PG3420 .A1 1960,0,0
PG3421 .D9 2013,1,0
PG3432 1982,0,0
PG3447.Z5 Z8636 2013,1,0
PG3452 .A1 2007,0,0
PG3452.Z5 L48 2013,1,0
PG3452.Z5 S57 2013,0,1
PG3453.B2 Z735 2014,1,0
PG3453.B6 Z645763 2012,1,0
PG3453.B6 Z64967 2013,0,0
PG3453.B6 Z6679 2013,0,0
PG3453.B6 Z977 2012,0,0
PG3453.B84 P547 2012,0,0
PG3453.B84 Z48 2013,0,0
PG3453.B84 Z4822 2013,0,0
PG3453.B84 Z637 2013,0,0
PG3453.B84 Z8556 2013,0,0
PG3456.A13 M87 2014,3,0
PG3456.A13 P66 2014,8,1
PG3458 .S87 2012,0,0
PG3458.A1 F57 2012,7,0
PG3458.Z9 D72165 2013,1,0
PG3458.Z9 F557 2013,0,0
PG3458.Z9 W86 2013,0,0
PG3460 .G5 2001,0,0
PG3465 .A28 1997,2,1
PG3467 .K6 2011,0,0
PG3467 .K6 2013,0,0
PG3467 .K6 2013,0,0
PG3467.I8 P6837 2012,0,0
PG3467.K56 Z46 2013,0,0
PG3467.K56 Z89 2008,1,0
PG3467.K93 Z655 2013,0,0
PG3467.L8 Z65 2013,0,0
PG3470 .V68 2003,0,0
PG3470.P7 Z464 1994,0,0
PG3470.P7 Z464 1994,0,0
PG3470.R3 P5613 2014,2,0
PG3470.R4 Z84 2013,1,0
PG3470.R77 Z9848 2013,0,0
PG3470.S72 Z537 2012,1,1
PG3470.S72 Z79 2013,1,0
PG3470.S775 A6 2013,1,0
PG3470.S775 A6 2013,0,0
PG3470.T4 M45 2013,6,0
PG3470.T56 A6 2011,0,0
PG3470.V79 M87 2012,1,0
PG3470.Z4 Z9 2013 v.44,0,0
PG3476 .A92 2012,0,0
PG3476 .A92 2012,0,0
PG3476 .A92 2012,0,0
PG3476 .K4 1968,1,0
PG3476.A248 K4213 2012,0,0
PG3476.A633 A6 2013,0,0
PG3476.A633 Z46 2013,0,0
PG3476.A92 Z68 2013,0,0
PG3476.B34 Z885 2012,0,0
PG3476.B42 Z54 2013,0,0
PG3476.B62 A6 2013,0,0
PG3476.B78 M3355  2008,0,0
PG3476.B78 Z46 2013,2,0
PG3476.B78 Z75185 2012,0,0
PG3476.B78 Z7528 2013,0,0
PG3476.E38 Z46 2013,0,1
PG3476.E5 Z684 2013,0,0
PG3476.E8 Z7724 2003,0,0
PG3476.E8 Z7746 2013,0,0
PG3476.E8 Z8754 2011,0,0
PG3476.E8 Z8918 2012,0,0
PG3476.E95 Z86 2013,1,0
PG3476.G34 V2 2013,0,0
PG3476.G39 P713 2013,0,0
PG3476.G475 A6  2013,0,2
PG3476.G475 A6  2013,0,1
PG3476.K433 Z8 2013,0,0
PG3476.K43317 Z7439 2012,1,0
PG3476.K485 T78 2013,2,0
PG3476.K485 Z925 2012,0,0
PG3476.K488 A2 2014,1,0
PG3476.K6 Z653 2013,0,0
PG3476.K782 A2 2013,0,0
PG3476.L4 S6 2013,0,0
PG3476.M27 K47 2013,0,1
PG3476.M3 A2 2013,3,0
PG3476.M312 L65 2013,0,0
PG3476.M312 P758 2013,0,0
PG3476.M312 V862 2006,0,0
PG3476.M312 V862 2006,0,0
PG3476.M3415 Z93 2007,1,0
PG3476.M355 Z742 2013,0,0
PG3476.N3 Z467 2013,1,0
PG3476.N3 Z6997 2013,2,0
PG3476.N3 Z8639 2014,1,0
PG3476.O37 P76 2013,1,0
PG3476.P27 D635 2013,3,0
PG3476.P27 D6788 2013,1,0
PG3476.P27 D6788 2013,1,0
PG3476.P27 Z561 2012,0,0
PG3476.P27 Z654 2013,0,0
PG3476.P27 Z67885 2013,1,0
PG3476.P27 Z7488 2011,1,0
PG3476.R77 Z465 2012,0,0
PG3476.S42 Z84 2013,0,0
PG3476.S4352 A6 2013,0,0
PG3476.S488 Z54 2014,0,0
PG3476.S52 Z7687 2013,0,0
PG3476.S5246 D713 2012,3,0
PG3476.S539 Z78 2013,2,1
PG3476.S57 Z23,1,0
PG3476.S78835 Z3213 2013,5,1
PG3476.T297 O68 2014,0,0
PG3476.T6 K5 2012,0,0
PG3476.T75 Z48 2012b,0,0
PG3476.T75 Z48 2012b,0,0
PG3476.T75 Z48 2013,0,0
PG3476.T75 Z688 2013,0,0
PG3476.T75 Z743625 2012,1,0
PG3476.T75 Z74625 2013,0,0
PG3476.T75 Z78595 2010,0,0
PG3476.T78 Z48 2013,0,0
PG3476.T85 Z48 2013,0,0
PG3476.T85 Z636 2013,1,0
PG3476.T85 Z77492 2009,0,0
PG3476.Z34 Z63 2013,2,0
PG3476.Z7 Z735 2013,0,0
PG3478.B298 P75 2013,0,0
PG3478.F37 P53 2013,0,0
PG3478.I9 K83 2014,0,0
PG3478.K34 M33 2013,0,0
PG3478.K7 Z2375 2013,0,0
PG3478.K78 O35 2014,0,0
PG3478.L344 N38 2013,0,0
PG3478.L4132 R29 2013,0,0
PG3478.L43 L44 2013,1,0
PG3478.N47 O754 1996,0,0
PG3478.R355 Z46 2013,2,0
PG3478.R38 P76 2014,0,0
PG3478.R53 V63 2011,0,0
PG3479.3.R497 C53 2013,0,0
PG3479.3.R497 Z38 2013,0,0
PG3479.4.I8 V74 2013,0,0
PG3479.4.O4465 K65 2013,1,0
PG3479.4.O6585 K78 2013,0,0
PG3479.4.R64 Z566 2014,1,0
PG3479.4.U485 I23 2014,0,0
PG3479.4.U52 Z4613 2013,0,0
PG3479.4.U87 P48 2013,0,0
PG3479.4.Y488 B529 2013,0,0
PG3479.4.Y488 S43 2013,1,0
PG3479.5.H292 N22 2002,1,0
PG3479.5.H7343 Z46 2013,0,0
PG3479.5.H983 Z2 2012,0,0
PG3479.6.A68 R88 2013,0,0
PG3479.6.I164 G67 2013,0,1
PG3479.6.I5 L55 2013,0,0
PG3479.6.O22 Z46 2013,0,0
PG3479.6.O417 N676 2013,0,0
PG3479.6.O85 Z2413 2013,1,0
PG3479.6.R28 A2 2014,0,0
PG3479.6.R28 U78 2013,1,0
