"CALL #(ITEM)","TOT CHKOUT","INTL USE "
"DK169.P77 A77 2013","0","0"
"D764.3.L4 P43 2014","0","0"
"DK511.B46 K55 2014","0","0"
"GT2402.R8 B78 2013","0","0"
"HV8144.S43 K46 2014","0","0"
"DK651.V6 P47 2013","0","0"
"B105.W3 M67 2014","0","0"
"DS384 .D57 2014","0","0"
"UA23 .T48 2014","0","0"
"PT9876.23.A49 H3613 2014","6","0"
"PQ4882.I78 V58 2014","0","0"
"RJ399.C6 V65 2014","0","1"
"PT2603.A37 F613 2014","0","1"
"PS3557.A8427 F37 2014","2","0"
"PT3826.S4 I55 2014","0","0"
"PS3602.A775624 B33 2013","0","0"
"PR6110.O6247 A6 2014","1","0"
"PN3448.D4 F67 2014","0","0"
"PQ7797 .P576 2012","1","0"
"PN4400 .E647 2014","0","0"
"D810.S7 K6426 2014","0","0"
"PQ1302.A2 A28 2014","0","0"
"DC34 .H26 2013","0","0"
"GV865.O475 A34 2013","0","0"
"JL1049.5.C6 Q56 2014","0","0"
"PQ7440.M37 A87 2014","0","0"
"DF741 .A84 2014","0","0"
"GR195 .B67 2014","0","0"
"PH3281.K235 Z653 2012","1","0"
"GB1003.2 .H95 2012","0","0"
"PG7185.A53 Z93 2014","0","0"
"PR6068.E34 S666 2014","0","0"
"DB923 .E84 2013","0","0"
"P165 .T65 2013","0","0"
"DD901.L55 Z93 2014","1","0"
"DR2095.5.C75 H78 2012","0","0"
"PQ6020.M4 M485 2014","0","0"
"PG1419.26.R53 A77 2013","0","0"
"PH3042 .S653 2013","0","0"
"PQ8546 .D33 2013","0","0"
"LB1775 .L46 2011","0","0"
"PQ6715.L6 A73 2014","0","0"
"PR9320.9.G5 A6 2014","0","0"
"PN6231.M2 K44 2013","0","0"
"PN5274 .K785 2014","0","0"
"PN6099 .L46 2005","0","0"
"DT236 .L37 2013","0","1"
"HF3788.A358 W47 2013","0","0"
"PK2907.B53 I57 2013","1","0"
"DS135.A9 S348 2014","0","0"
"PL4780.9.A43 M313 2012","0","0"
"PQ8259.2.R3 E83 2013","1","0"
"CT3301.5 .G56 2012","1","0"
"PG3476.M355 Z8558 2014","0","0"
"DS134.36.M86 E75 2013","0","0"
"PR6113.O5555 H4 2014","0","0"
"PQ4882.A56 S76 2014","0","0"
"DD254 .N7 2014","0","0"
"DG975.F5 P36 2014","0","0"
"DG847.13 .A54 2014","1","0"
"P96.E25 E53 2014","6","0"
"PR6123.I536 W39 2014","0","0"
"HT384.S63 F48 2012","1","0"
"HD105 .L355 2013","0","0"
"PT8176.1.D54 J6813 2014","3","0"
"PR9510.9.B46 T54 2013","0","0"
"PR9510.9.B46 K86 2013","0","0"
"PR9510.9.B46 A88 2013","0","0"
"PR9510.9.B46 L33 2014","0","0"
"PR9510.9.B46 A83 2013","0","0"
"PR9510.9.B46 M73 2013","0","0"
"DT38 .D34 2009","0","0"
"UA862.5 .A36 2012","1","0"
"PQ8259.3.M455 R44 2013","0","0"
"PQ8259.2.O44 N33 2013","0","0"
"TX707 .M67 2014","1","0"
"BP64.S4 S246 2014","0","0"
"P92.5.M3 M34 2014","1","0"
"BP173.25 .Y87 2014","0","0"
"PS3573.E383695 M45 2014","1","0"
"HD2826 .E47 2012","0","0"
"BQ5660 .C43 2014","0","1"
"BP170.85 .A23 2014","1","0"
"PQ7081 .C156 2014","1","0"
"D764.7.V6 S53 2013","0","0"
"KF7220 .M87 2014","1","0"
"PN1995.9.P7 R593 2014","0","0"
"F2682.5.B5 S326 2013","0","0"
"PR591 .M55 2013","1","0"
"KTA469.5 .A33 2014","0","0"
"HD3480.A4 D48 2012","0","0"
"CT3235 .L83 2010","0","0"
"PQ2605.H34 J4 2014","0","0"
"BP64.A1 N36 2014","0","0"
"E59.G6 L825 2010","1","0"
"PQ6653.A6478 A6 2014","0","0"
"DK186 .P384 2014","0","0"
"PQ9261.P417 Z6666 2014","0","0"
"PG3015.5.P56 P64 2014","0","0"
"HD5751.A6 E76 2013","0","0"
"F2729.52.M67 C34 2014","0","0"
"DK114.5.G67 G67 2014x","0","0"
"PG3337.O8 Z623 2013","0","0"
"F2799.I8 D46 2013","0","0"
"DR1294.P39 M55 2013","0","0"
"DT159.6.N83 M87 2011","1","0"
"DT156.7 .T34 2013","0","0"
"DT156.7 .S85 2013","1","0"
"BX493 .O84 2014","0","0"
"DK511.R9 I25 2012","0","0"
"DK511.R9 I25 2013","0","0"
"HQ1793.5 .Z37 2012","1","0"
"E841 .L675 2014","1","0"
"DB97 .A49 1993","0","0"
"DT156.7 .H37 2012","3","0"
"HM578.C94 D45 2014","0","0"
"PQ7797.B6744 Z567 2013","0","0"
"JF497.R8 K339 2013","0","0"
"GR196.D33 P769 2013","0","0"
"HC240.25.C94 C474 2014","0","0"
"PG5039.21.A36 V58 2014","0","0"
"DB2401.S46 D85 2014","0","0"
"PG5438.K57 S57 2014","0","0"
"HQ1075.5.P7 G734 2014","1","0"
"PG5040.28.I935 S77 2013","0","0"
"CT1218.D454 I66 2009","1","0"
"PL8007 .M56 2014","1","0"
"PG5039.18.A9 Z946 2013","0","0"
"DR93.43 .S923 2014","0","0"
"DT443.3.M37 F33 2014","1","1"
"D743.6 .J86 2014","0","0"
"DS885.2 .B38 2014","0","0"
"DT155.7 .J235 2011","0","0"
"PG5039.2.U69 P76 2014","0","0"
"DT154.8 .R34 2013","0","0"
"PG3325.A16 D622 2013","0","0"
"PS374.R47 S76 2014","4","1"
"PR9199.3.D3 Z83 2014","0","0"
"BQ5535 .C67 2014","4","0"
"NA9347 .G54 2014","3","0"
"PL3031.T3 C65 2014","0","2"
"BT135 .R45 2014","0","0"
"PS3575.A83 Z65 2014","0","0"
"PA369 .G46 2014","1","0"
"PQ2021.H4 E5 2014","0","0"
"F526 .M219 2014","1","0"
"DB932.5 .V46 2014","0","0"
"PK5416 .C43 2014","0","0"
"E876 .B97 2014","11","0"
"E184.I6 K46 2014","0","0"
"DS135.E82 J49 2014","2","0"
"PH3441.E3 L54 2014","0","0"
"E457.2 .E729 2014","0","1"
"BQ4435 .M43 2014","0","1"
"PR468.M38 D43 2014","3","0"
"PE1201 .B47 2014","0","0"
"DA962 .K55 2014","0","1"
"DT510.43.G3 S23 2014","0","0"
"DC158.2 .B97 2014","1","0"
"PM783.5 .N48 2014","2","0"
"BP130.45 .B57 2014","1","0"
"E449 .K97 2014","0","0"
"PS3616.O88 S53 2014","0","0"
"DK759.B8 C45 2014","1","0"
"DS327.8 .F74 2014","0","0"
"PS3568.U812 Z58 2014","0","0"
"B317 .S35 2014","2","0"
"E169.12 .L355 2014","2","0"
"B407 .B37 2014","0","0"
"DA589.8 .M44 2014","1","0"
"PS3551.V375 C37 2014","0","0"
"PA6351 .H35 2014","0","2"
"F1219.56.C7552 M34 2014","4","1"
"PS153.A73 F34 2014","2","0"
"PN1995.9.D37 C66 2014","1","0"
"E443 .W67 2014","10","0"
"BL624 .B6358 2014","1","0"
"PE1404 .H3943 2014","15","1"
"BQ850 .E65 2014","0","1"
"PS3616.Y545 A6 2014","0","0"
"PS3553.H298 A6 2014","1","0"
"PR6015.I42 A6 2014","0","0"
"PS3551.X39 A6 2014","0","0"
"E441 .C27 2014","0","1"
"DS449 .G67 2014","0","0"
"DS855 .K6213 2014","1","0"
"CB206 .L36 2014","0","2"
"PS3563.E348 L83 2014","0","0"
"PL187 .P66 2013","0","1"
"PS3562.A4835 M39 2012","0","0"
"P96.W35 M338 2014","0","0"
"PS3601.L3343 A6 2014","1","0"
"PN1995 .M73 2014","3","0"
"NA9050 .G75 2014","1","0"
"B832 .R53 2014","2","0"
"F2229 .M66 2014","2","0"
"PS3604.A956853 P73 2014","0","0"
"PR6063.C5 Z65 2014","0","0"
"PE1404 .R468 2014","0","0"
"BP193.5 .H25 2014","2","0"
"PS558.T4 T49 2014","0","0"
"F685 .P66 2014","0","0"
"PS3623.A86328 A6 2014","0","0"
"PS3556.R5685 A6 2014","0","0"
"D804.348 .L34 2014","8","1"
"PR5907 .Y37 2014","3","0"
"PN94 .B353 2013","1","0"
"DK268.4 .G85 2014","0","0"
"BX597.V29 A3 2012","0","0"
"K3171 .M65 2014","3","1"
"BL2240.C53 Y68 2014","0","0"
"PN2091.S8 G367 2014","0","0"
"KZ4057 .A23 2014","0","0"
"JQ4081 .A88 2013","0","0"
"HF1604 .Z236 2014","0","0"
"PN4888.U5 L86 2014","0","0"
"QC884.5.A73 W55 2014","0","0"
"KF8742 .C679 2014","0","0"
"HD9007.G4 F47 2014","0","0"
"HV1559.M53 S23 2014","0","0"
"GR366.A87 G74 2014","0","0"
"HM626 .E945 2014","1","0"
"JK511 .B39 2014","1","0"
"PM63 .M34 2014","0","0"
"HD1527.H3 P63 2014","1","0"
"GN585.S7 S45 2014","0","0"
"LB2329.5 .M58 2014","1","0"
"P293.35 .D34 2014","0","0"
"JF497.E85 M46 2014","3","0"
"LC191 .S525 2014","0","0"
"TX950.57.N7 O34 2014","1","0"
"HD7303.T4 F35 2014","0","0"
"HT352.U62 W473 2014","1","0"
"JK2356 .H84 2014","1","0"
"E78.S7 A88 2014","0","0"
"HT169.S462 B455 2014","1","0"
"LB2805 .R45 2014","0","0"
"P301 .K54 2014","0","0"
"HM1272 .L34 2013","0","0"
"LC1091 .M58 2014","0","0"
"JC599.C6 C6 2014","1","0"
"HD60 .A437 2014","0","0"
"HQ755.8 .W544 2014","4","0"
"HD9685.U7 C765 2014","1","0"
"HB846.8 .P376 2014","0","1"
"HN90.G56 S87 2014","0","0"
"HV713 .W48 2014","0","0"
"HQ1236.5.U8 N35 2014","0","0"
"HD1907 .R63 2014","0","0"
"F2799.N3 L38 2013","0","0"
"HM668 .E89 2014","0","0"
"DS779.47 .A753 2014","0","0"
"HD58.7 .S633 2014","0","0"
"HD3616.U47 S546 2014","4","0"
"HM477.F8 B68 2015","5","0"
"HC79.E5 S28257 2014","1","0"
"HD30.255 .C538 2014","0","0"
"HM1206 .C646725 2014","1","0"
"HT119 .C75 2013","0","0"
"LB2806.15 .C87 2014","1","0"
"HT166 .J46 2014","0","1"
"HQ801 .E334 2014","2","0"
"HT241 .E54 2014","0","1"
"GN671.S6 E47 2014","0","0"
"GV1469.34.S52 G53 2014","2","0"
"HE9774 .G46 2014","0","0"
"HD9710.A2 M635 2011","2","0"
"LB2322.2 .H87 2014","2","0"
"HM851 .K446 2014","1","1"
"HC79.E5 I8296 2014","0","0"
"HE8697.45.G7 W43 2014","4","0"
"HQ759 .J623 2014","0","0"
"KD4080 .G54 2015","0","0"
"JZ1616.A5 L45 2014","3","0"
"HM1206 .M6266 2015","1","0"
"JZ1254 .P33 2014","0","1"
"HT133 .J646 2014","0","0"
"JC229.T8 R93 2014","0","0"
"HV6713 .B34 2014","1","0"
"HV8501 .P45 2014","1","0"
"JA85 .L46 2014","0","0"
"JQ249.M54 T86 2015","0","0"
"LC501 .S94 2014","0","0"
"JV7684 .S65 2014","0","0"
"HM479.B68 R39 2014","0","3"
"HQ784.G45 J33 2014","1","0"
"JZ5578 .S43 2014","0","0"
"HM1111 .S557 2014","3","0"
"HV8579 .S58 2014","0","0"
"HB135 .B565 2014","1","1"
"HM1111 .P56 2014","2","0"
"HF5415.332.W66 D37 2014","0","0"
"LB1025.3 .R78 2015","0","0"
"LB3013.32 .S318 2014","0","0"
"HT169.N4 W3313 2014","1","0"
"LB3013 .C5273 2014","0","1"
"TS171.4 .W349 2014","0","0"
"HD1691 .Y675 2014","4","1"
"HF5549.5.M5 H47 2015","2","0"
"HD6276.G7 S56 2014","0","0"
"LA11 .M26 2014","1","0"
"LB2342 .M374 2014","1","0"
"LC192.2 .I47 2015","3","0"
"HD1691 .K526 2014","0","0"
"HD8038.A1 K66 2014","0","0"
"HD1333.S6 L358 2013","1","0"
"HJ8015 .L545 2014","0","0"
"LB1033 .D38 2014","2","0"
"HG1601 .C65 2015","1","0"
"HF5549.5.C6 M34 2014","0","0"
"HQ1075 .M39 2014","1","0"
"JZ4972 .P67 2014","0","0"
"LB1585 .S393 2014","0","0"
"GT2870 .S75 2014","0","0"
"KF4770 .F67 2014","0","0"
"LC2782 .T43 2014","1","0"
"PS3569.E316 T68 2003","8","0"
"PS3569.E316 T68 2003","7","0"
"P306.5 .L39 2014","1","0"
"LC4015 .P63 2015","0","0"
"HV703 .J65 2014","2","0"
"HA32 .L66 2015","12","2"
"HT166 .W42 2014","0","1"
"HJ8514.5 .S47 2014","0","0"
"HQ1236.5.U6 T47 2014","1","0"
"B5315.K56 A37 2014","0","0"
"KLA110.I356 F53 2014","0","0"
"PQ6032 .P47 2014","1","0"
"PR4588 .R44 2014","0","0"
"DF78 .D58 2013","2","0"
"PN2728.D63 E46 2014","0","0"
"HQ972.U82 S35 2014","0","0"
"PQ8520.12.U784 Z46 2013","0","0"
"DK38 .S448 2014","0","0"
"JC599.U8 A53 2013","0","0"
"DT159.9.A95 B37 2011","0","0"
"JV7491 .E73 2008","0","0"
"DT155.4 .F87 2013","1","0"
"D802.L3 K66 2014","0","0"
"PJ8303 .S53 2011","0","0"
"HC835 .A59 2009","0","0"
"DK40 .N385 2014","0","0"
"DG975.R5 T865 2013","0","0"
"PQ4873.A263 Z83 2014","0","0"
"DS135.I85 R62278 2013","0","0"
"PA4232 .I81 1976","2","0"
"PJ7862.A564 Z53 2012","1","0"
"PN3000.L75 R37 2005","0","0"
"DK254.F7 M58 2014","0","0"
"DT266.4 .L29 2012","0","0"
"PG3350 .N68 2014","1","0"
"TJ140.C47 B64 2014","0","0"
"HA4581.5 1961","0","0"
"DT156.6 .S53 2013","0","0"
"KHK2921 .D425 2013","0","0"
"PQ8520.16.O575 O87 2014","0","0"
"F2237 .M67 2013","0","0"
"DT154.34 .I27 2013","3","0"
"DT154.34 .I27 2013","0","0"
"PQ6676.A77 T4 2014","0","0"
"DK32 .K9595 2009","0","0"
"PQ6703.E275 G46 2014","0","0"
"PQ8098.36.A43 M57 2014","1","0"
"HE8699.P35 Z368 2012","0","0"
"F3738 .M65 2009","0","0"
"BH221.S73 A885 2013","0","0"
"BH221.S73 A885 2013","0","0"
"BL2400 .A36 2013","0","0"
"DK651.A1 I8867 2009","0","0"
"PA3872.Z4 S333 2014","4","0"
"PA2071 .F56 2014","0","0"
"D639.J4 K84 2014","1","0"
"PR1309.F3 B47 2014","0","0"
"PS3556.A7714 A6 2014","0","0"
"PR6119.H85 M43 2014","1","0"
"DT159.9.S28 S28 2013","0","0"
"PJ8313 .A33 2013","0","0"
"PJ7864.A55 Z52 2014","0","0"
"DG55.C3 C37 2004","0","0"
"DT159.9.A33 D53 2010","1","0"
"PN5276.B5685 A3 2012","1","0"
"DT174 .I273 2013","0","0"
"LC3986.B67 S97 2013","0","0"
"PG1745.L34 M44 2010","0","0"
"DR1712 .N68 2010","0","0"
"PJ7510 .S45 2013","0","0"
"GV199.4 .A43 2014","4","0"
"BF175.5.P75 P33 2014","1","0"
"PL8021.S8 A36 2013","0","0"
"PJ7826.H27526 H85 2009","0","0"
"BL870.Y44 M87 2013","1","0"
"PL862.E7 A2 2014","0","0"
"GT931.B47 S74 2014","0","0"
"PQ4231.2 .T43 2013","0","0"
"BR165 .F375 2014","0","0"
"PG5039.16.U35 H68 2012","1","0"
"PG3337.L5 Z7555 2006","2","0"
"PQ4916.A85 U48 2014","0","0"
"PS3614.E528 H69 2014","0","0"
"PR9199.4.L483 R34 2014","0","0"
"DT397.3 .A23 2011","1","0"
"JQ3981.A58 S29 2012","0","0"
"LB2372.E3 E44 2014","0","0"
"HD75 .C363 2014","1","0"
"LC156.G7 B87 2014","0","0"
"LA1501 .E3655 2014","1","0"
"HV6275 .J38 2014","4","2"
"HC240 .S67 2014","1","1"
"GV943.9.F35 F66 2014","0","0"
"GV1469.17.S63 H46 2014","0","0"
"GV706.4 .C74 2014","0","0"
"D805.5.B47 S69 2014","0","0"
"KK927 .N38 2014","0","0"
"F158.9.J5 R88 2014","0","0"
"D615 .Z83 2004","1","0"
"PS3618.A987 A73 2011","0","0"
"PN1992.3.G3 R83 2014","0","0"
"F444.G3 M33 2014","1","1"
"PQ4922.E84 C37 2014","0","0"
"DD287.6 .U57 2013","1","0"
"HD9577.S732 A36 2013","0","0"
"DT159.9.O43 A45 2012","0","0"
"PQ3989.3.Y34 M36 2013","0","0"
"PJ7914.W32 U46 2011","0","0"
"JA85.2.E85 M43 2014","0","0"
"DC33.7 .B698 2014","0","0"
"DT157.5 .I27 2014","0","0"
"DG575.B66 A3 2014","0","0"
"DK38 .F56 2013","0","0"
"PQ4913.I75 O33 2014","0","0"
"CD1068.A2 T27 Suppl. 3","0","0"
"DK651.R979 K665 2013","0","0"
"PQ4902.A7348 E73 2014","1","0"
"PG5040.16.R42 Z47 2012","0","0"
"DK511.C5 S525 2013","0","0"
"PN5167.P6 M42 2014","0","0"
"BP55 .M52 2012","0","0"
"GN549.C73 R58 2013","0","0"
"DS247.Q3 Q38 2013","0","0"
"DB2244 .J868 2012","0","0"
"PR9619.3.P43 B74 2013","0","0"
"PN5276.F765 V622 2012","0","0"
"PQ4174 .B2726 2014","0","0"
"DS135.I8 F63 2014","0","0"
"PQ4903.I44 L57 2014","0","0"
"PQ5902.V432 B73 2012","0","0"
"PG3020.5.P75 F43 2013","0","0"
"PL450.3 .P487 2013","0","0"
"PG3476.N3 Z646 2014","1","0"
"HD87 .A7527 2014","0","0"
"E453 .R84 2014","3","0"
"D805.5.M38 P35 2013","0","0"
"HQ1155 .R64 2013","0","0"
"E99.O3 B4838 2014","7","0"
"PQ9697.L585 Z56 2013","0","0"
"PA23 .G567 2013","0","0"
"HV260.3 .K62 2013","0","0"
"RC516 .D43 2014","1","0"
"DS98.6 .P53 2012","0","0"
"PG4064.H243 A3 2014","0","0"
"PR6052.U88 G467 2014","1","0"
"DS80.3 .R877 2014","0","0"
"D271.G7 M974 2014","0","0"
"PS3569.T6955 A793 2014","0","0"
"DS119.7 .A672325 2014","1","1"
"PN2287.H43 M37 2013","1","0"
"DB2011 .B48 2014","0","0"
"PS3608.A71428 B55 2014","1","0"
"PR9619.3.M32 B58 2014","2","0"
"E185.86 .B5416 2014","7","1"
"PE1721 .P38 2014","0","0"
"PS3620.H7843 C53 2014","1","0"
"DS113.75 .K74 2014","0","0"
"BM755.H36424 T39  2014","1","0"
"PR6063.C4 C48 2014","8","0"
"PR605.M63 V65 2014","3","2"
"BD418.3 .B728 2014","0","0"
"PR6068.O1934 D38 2014","1","0"
"PL861.U92716 S4513 2014","0","0"
"PS3563.A679 D47 2014","4","0"
"BX4705.M542 M67 2014","0","0"
"BT83.6 .F29 2014","0","0"
"PS3612.I949 A6 2014","1","0"
"PA3874.A7 Z5 2013","2","0"
"BX3704.5 .M67 2014","0","0"
"PN56.E57 D339 2014","2","0"
"PS3563.E7412 A6 2014","1","0"
"PR428.W63 F46 2014","2","0"
"PS3620.A9466 F55 2014","2","1"
"BL51 .S53 2013","0","0"
"E441 .B337 2014","16","0"
"E183.8.G7 S26 2014","0","0"
"PR6108.A9675 I15 2014b","4","1"
"E806 .C33 2014","0","0"
"DS266 .I67 2014","1","0"
"BT771.3 .I8 2014","0","0"
"PS3558.O537 I83 2014","2","0"
"PR5263 .F76 2014","0","0"
"PR658.T7 A53 2014","0","0"
"BT131 .B94 2014","0","0"
"PS3612.A543 M66 2014","15","1"
"PS3602.A977 M86 2014","1","0"
"BX618 .W555 2014","0","0"
"PN45 .A89 2014","0","0"
"BS1235.52 .O64 2013","0","0"
"PS3551.D3997 A6 2014","1","0"
"PS3555.L6274 P47 2014","4","0"
"E468.9 .S434 2014","0","0"
"PS551 .P62 2014","0","1"
"E184.S75 G66 2014","0","0"
"E185.93.A8 L36 2014","5","0"
"PS3231 .M19 2014","3","0"
"PS153.A84 R68 2014","3","1"
"PR6123.A4547 S23 2014","0","0"
"DG737.55 .E34 2014","0","0"
"DA16 .P3178 2014","0","0"
"DT30.5 .S458 2015","2","2"
"DA591.B54 A3 2013","0","0"
"DS919 .H88 2014","0","0"
"DA566.7 .S535 2014","0","0"
"N7396.K45 A35 2014","1","0"
"BQ984.A497 H65 2014","1","0"
"DS777.55 .S73 2014","0","0"
"DS436 .M55 2014","0","2"
"PS3515.E37 S8 2014","17","0"
"PR736 .T47 2014","2","0"
"DS63.1 .W74 2014","5","0"
"E185.615 .G33 2014","1","0"
"E183.8.I55 M34 2014","0","0"
"BJ1521 .V5635 2014","0","0"
"PS169.L36 L38 2014","0","0"
"D762.P3 R67 2014","1","2"
"PS3607.A355 W54 2014","0","0"
"DA522.C5 G725 2014","0","0"
"PJ5129.D75 A2 2014","1","0"
"PR6118.U924 A78 2013","2","0"
"PL2717.U575 J5613 2014","0","0"
"E860 .B47 2014","7","0"
"PS3569.C4833 A5 2014","4","0"
"PS379 .P56 2014","1","0"
"PL2478 .C57 2014","3","0"
"PS3618.Y352 A55 2014","0","0"
"PT2719.A45 J4713 2014","0","0"
"PS3619.I373 A73 2014","1","0"
"PS3620.H53 A82 2014","1","0"
"PN2071.A92 E85 2014","0","0"
"PG1919.29.A5 B3513 2014","0","0"
"PS3552.L397 B55 2014","1","0"
"DS530.65 .B87 2014","4","0"
"PS3562.E835 B87 2014","0","0"
"PS3569.A456 C44 2014","0","0"
"DS747.46 .C45 2014","8","0"
"PN56.5.C5 S67 2014","0","0"
"E885 .C625 2014","1","0"
"PR9510.9.L48 A6 2014","1","0"
"F1788 .C67 2015","8","1"
"DK510.23 .B33 2014","0","0"
"PR9199.4.S564 C73 2014","1","0"
"DS890.I543 P67 2014","2","0"
"PL2672 .A2 2014","1","1"
"E169 .P8613 2014","0","0"
"PR9619.4.G74 E34 2014","1","0"
"BM520.6 .E45 2014","0","0"
"PQ2459.V8 A2 2014","0","0"
"PN3171 .M354 2013","0","0"
"DS135.A93 A76713 2013","0","1"
"PR2807 .J62 2014","0","0"
"PS3566.I522 A6 2014","0","0"
"PS3606.A753 A6 2013","2","0"
"PS3603.A777765 F87 2014","0","0"
"PR6120.A46 G57 2014","1","0"
"PN3437 .G68 2014","1","0"
"PS3552.L849 G74 2014","0","0"
"PS3553.O43654 Z68 2014","2","0"
"PR9619.3.B494 A6 2014","0","0"
"PS3602.E76 A6 2014","0","0"
"CT3990.S63 S29 2014","0","0"
"PL808.A35 A2 2014","1","0"
"PS3606.A753 A6 2014","2","0"
"BR65.J283 D3 2014","0","0"
"BX1795.P43 R96 2014","0","0"
"PR6105.L5815 K44 2014","1","0"
"BX4827.K5 W47 2014","0","0"
"PS3562.E338 A6 2014","0","1"
"PG1919.12.L38 Z3513 2014","0","0"
"PQ6601.T4 A2 2014","0","0"
"PQ2682.I44 F6813 2014","2","0"
"PR4456 .K46 2014","0","0"
"F1435.3.A7 M55 2014","5","0"
"PN6071.A84 M43 2014","1","0"
"PR6063.O82 M48 2014","0","0"
"P94.65.B37 S23 2014","0","0"
"PS3552.U75 Z58 2014","0","0"
"PS3611.I443 N48 2014","1","0"
"PS3602.R6456 N4 2014","0","0"
"PR9199.3.S7 A6 2014","0","0"
"PN2080 .W59 2014","1","1"
"PS3573.I4787 O52 2014","0","0"
"B105.U5 J7813 2014","1","0"
"PL865.O658 P3713 2014","1","0"
"PR6029.B55 Z83 2014","0","0"
"PR9190.5 .W34 2014","1","0"
"PR1309.G5 P43 2014","1","0"
"PT2621.R695 P86 2014","0","0"
"BS2615.52 .D6 2014","0","0"
"DG221.5 .R47 2014","0","0"
"AC8 .C185 2014","0","0"
"PN1581 .A45 2014","0","0"
"HQ18.I73 S49 2014","0","2"
"B398.C34 A53 2014","2","0"
"PS3603.U777 S53 2014","0","0"
"E169.Z82 S36 2013","0","0"
"PS3618.O86945 A6 2014","0","0"
"PG1919.29.A5 S6913 2014","0","0"
"PS3612.I83 T55 2014","0","0"
"PQ6172 .M5513 2014","1","1"
"PS3616.A8664 T73 2014","4","0"
"PG1919.2.A54 D7413 2014","0","0"
"PS3561.I375 T83 2014","0","0"
"PS3552.L397 V46 2014","0","0"
"PR6045.O72 Z835 2014","1","0"
"PR9199.3.T365 W38 2014","0","0"
"DS481.G3 F56 2012","3","0"
"PS3603.O58265 W43 2014","1","0"
"PS3569.O45 T84 2014","0","0"
"PS366.A35 O94 2014","5","0"
"PS3603.L36877 S94 2014","1","0"
"N6264.I8 F56 2013","0","0"
"CB311 .O65 2014","0","0"
"P85.M44 A3 2014","1","0"
"HG3851 .E882 2012","0","0"
"HC441 .F73 2012","0","0"
"DS599.K8 B37 2012","0","0"
"PL5139.A3747 T8413 2012","0","0"
"BP63.M4 M64 2011","0","0"
"BR410 .B34 2014","0","0"
"GT2112 .P659 2013","0","0"
"PA4037.A5 H78 2008","2","0"
"PL2690.S3 E543 2014","7","1"
"PL2690.S3 E543 2014","0","0"
"PL2690.S3 E543 2014","0","0"
"U313 .E45 2014","0","0"
"F1410 .B76 2014","1","0"
"N6831.65.R25 R25 2012","2","0"
"CS527 .A492 2013","0","0"
"PR6045.O72 Z6956 2014","1","0"
"D742.H9 U413 2014","0","0"
"DG279 .P32 2014","0","0"
"PG5004 .R49 2013","0","0"
"HQ612.7 .S46 2013","0","0"
"P96.M4 W45 2014","4","0"
"PT1828.B6 L483 2014","0","0"
"DK268.K56 P67 2014","4","1"
"PN1998.3.S97 C86 2014","0","0"
"PT2706.L38 I24 2014","0","0"
"BR115.H6 R33 2014","0","0"
"BX2845 .M36 2014","0","1"
"DS922.2 .H39 2013","2","0"
"N5285.K62 Y53 2010","0","0"
"PT2667.E73 H38 2014","0","0"
"DR2012.5.M54 M55 2013","0","0"
"PL992.46.C477 Z72 2013","2","0"
"PC3911 .M34 2014","1","0"
"PL994.415.R96 N63 2013","1","0"
"HQ76.2.C5 B49 2010","0","0"
"DG70.P7 H877 2014","0","0"
"DT157.673 .S53 2012","0","0"
"DT546.462 .A232 2012","0","0"
"DT155.2.A53 A48 2013","0","0"
"KTQ1362 .W38 2012","1","0"
"BP64.A5 B85 2012","1","0"
"PN5499.L5 R37 2013","0","0"
"DT264 .M84 2012","1","0"
"PJ8270 .K57 2013","0","0"
"GN652.A7 M3125 2012","1","0"
"GN652.A7 M3125 2012","1","0"
"DT157.67 .S24 2013","0","0"
"AC106 .A328 2012","0","0"
"DT156.7 .A28 2013","0","0"
"HQ1793.5 .T35 2012","1","0"
"PT405 .S63 2014","0","0"
"KBP440.62.S83 Q38 2014","0","0"
"BX2623.L63 A43 2014","0","0"
"HQ1793.5 .T36 2012","1","0"
"LC93.S7 R48 2014","1","0"
"JN34.7 .P37 2013","1","0"
"PC4813.4 .P33 1999","1","0"
"UB419.R87 S78 2006","2","0"
"PT151.R65 P37 2014","1","0"
"PN6222.S73 K33 2013","1","0"
"Z838.S32 S33 2013","1","0"
"DS57 .I83 2013","0","0"
"KPA444 .P35 2012","0","1"
"PT6466.18.E47 V76 2014","0","0"
"DT156 .I83 2011","1","0"
"PN49 .K28 2010","0","0"
"HF5813.R9 U268 2004","1","0"
"DS916.57 .C446 2009","1","0"
"DS916.57 .C446 2009","1","0"
"DS916.57 .C446 2009","1","0"
"DT156.4 .H37 2013","0","0"
"AS222 .V3 t. 300-302","2","0"
"LA1651 .S53 2010","0","0"
"DS432.L8 K46 2013","0","0"
"PL857.I78 T677 1998","0","0"
"PN2544.M67 C36 2014","0","0"
"DP133.1.A63 B43 2014","1","0"
"PL857.I78 T676 2009","0","0"
"D805.5.N49 K66 2014","0","0"
"D805.5.N49 K66 2014","0","0"
"F2729.C37 L44 2014","0","0"
"PT405 .L5323 2013","0","0"
"PK7035.A93 A6 2013","0","0"
"HF2292 .F74 2013","0","0"
"PL857.I78 K52 2011","0","0"
"PK5410.D35 S56 2013","0","0"
"BL624 .M47 2014","1","0"
"GV1694.M3 D36 2012","0","0"
"PL857.I78 I84 2011","0","0"
