"CALL #(ITEM)","TOT CHKOUT","INTL USE "
"PS153.I52 R68 2016","2","0"
"BR1642.G7 V37 2015","0","0"
"PN1996 .V37 2015","1","1"
"PR3069.F33 S53 2015","0","1"
"PR9199.3.R512 S54 2015","0","0"
"F128.3 .C36 2016","1","0"
"CT788.B8 B43 2014","0","0"
"E335 .K55 2015","9","0"
"BH301.U5 H4 2015","2","0"
"PR6045.O72 Z612 2015","0","0"
"DS79.767.M67 O43 2016","1","0"
"E312.19 .F85 2015","0","0"
"PS3608.A78975 W49 2015","3","0"
"PN2287.B29 A3 2015","2","0"
"DK40 .W667 2015","1","0"
"PR6102.U778 Z46 2015","0","0"
"DC707 .M34 2015","2","0"
"PR9199.3.M452 A6 2015","0","0"
"PR6066.O77 A6 2015","0","0"
"DA962 .O1852 2015","2","0"
"PS3616.O8383 A6 2014","0","0"
"PS3611.A498 A6 2015","0","0"
"PR6058.A678 B44 2015","1","0"
"PS3620.O893 A6 2015","0","0"
"PN1995.9.N4 B53 2015","2","0"
"PS648.N64 B84 2015","0","0"
"DT1949.T47 J3413 2015","0","0"
"PR6045.Y64 C47 2015","0","0"
"PE1449 .O79 2015","0","0"
"BQ5612 .A53 2015","0","0"
"PR6113.A895 C76 2014","1","0"
"PR6119.O26 C76 2015","2","0"
"PQ2666.O8529 L5713 2014","0","0"
"B3279.H8473 P534 2015","1","1"
"PS3625.O285 D57 2015","4","0"
"BT695.5 .F56 2015","0","0"
"PS3603.A442 E94 2015","5","0"
"PS3620.O45 F66 2015","7","2"
"PS3563.C3862 A6 2015","0","0"
"B819 .I77 2015","1","0"
"PR6068.O85 F75 2015","0","0"
"PS3573.I45677 Z66 2015","1","0"
"BR115.C8 N46834 2015","0","0"
"PR6052.E18 G74 2015","1","0"
"PR6103.O43 H43 2015","1","0"
"PS2284 .B33 2015","0","0"
"PS3611.A72 H86 2015","9","0"
"PN81 .B64 2015","0","0"
"PS3552.A725 Z6313 2015","0","1"
"BM520.3 .J25 2015","0","0"
"BT701.3 .M6513 2015","0","0"
"PS3569.P4176 L83 2015","0","0"
"PR9199.3.R5883 A6 2015","0","0"
"BS575 .Z83 2015","1","0"
"PJ5054.S65 M3413 2015","0","0"
"PS3564.A5314 M66 2015","0","0"
"PG5039.18.R2 A2 2015","5","0"
"PR6103.R645 M87 2014","1","0"
"PS3609.R875 M92 2015","1","0"
"BJ1278.5.H38 B33 2015","1","0"
"PR6118.E84 N6 2015","0","0"
"PR5182 .N68 2014","2","0"
"PS3619.Q53 O23 2014","2","0"
"PS3513.L35 T75 2015","0","0"
"PS3623.O56 A6 2015","0","0"
"PS3619.T3745 A6 2015","1","0"
"BT708 .S674 2015","2","0"
"BS1505.52 .K7313 2015","1","0"
"DT367.8 .D4 2015","1","0"
"BS2650.52 .R43 2015","2","0"
"PR9199.4.V56 R44 2015","1","0"
"BQ4570.S3 C47 2016","1","0"
"DT397 .B48 2016","2","0"
"PQ2668.A314 T47513 2015","0","0"
"PS3618.A466 R69 2015","2","0"
"PS3608.O4798 A6 2015","0","0"
"PS3611.I568 S33 2015","0","0"
"PN1661 .W76 2015","1","0"
"PS3555.Q5 A6 2015","1","0"
"PR3093 .H56 2015","1","0"
"PR6118.Y354 A6 2015","1","0"
"PN2266.3 .P75 2015","2","0"
"PR6107.U68 S73 2014","5","0"
"BS2615.52 .C78 2015","0","0"
"BL638 .F67 2016","1","0"
"PN1995.9.S695 U46 2015","3","0"
"BS2351.S3 B73 2015","0","0"
"BX4705.G7464 U55 2015","0","0"
"PS2472 .V36 2015","0","0"
"PR9199.3.M427 V53 2015","0","0"
"PR463 .V536 2016","0","0"
"PR9199.3.D523 W55 2015","1","0"
"PL992.55.H85 A2 2015","0","0"
"PS3602.A77542 Y68 2015","4","1"
"HV8202.5.B83 T33 2015","0","0"
"PJ7814.S93 S55 2015","0","0"
"PA6271.C376 C375 2015","0","0"
"PJ7866.D38 K33 2015","0","0"
"PJ7938.R28 A93 2015","0","0"
"D805.G3 V348 2015","0","0"
"PJ7830.A325 J22 2015","0","0"
"PQ4023.T37 A4 2015","0","0"
"DB2191.M38 A4 2015","0","0"
"DS135.E83 S584 2015","0","0"
"PR9199.3.T455 N67 2015","0","0"
"DS134.64 .B49 2015","0","0"
"PR9199.3.R5993 A6 2015","0","0"
"DS904 .K576 2015","1","0"
"DS904 .K576 2015","1","0"
"PQ4866.O2 Z644 2015","0","0"
"PN4181 .P477 2015","0","0"
"PG7157.P62 L458 2014","0","0"
"PQ3988.5.M28 R38 2015","1","0"
"HT1076 .F47 2014","8","1"
"PG7178.Z9 Z789 2015","0","0"
"DK4452.D84 M66 2015","0","0"
"DB2057.S25 A3 2015","0","0"
"PJ7858.A78 A2 2015","0","1"
"DS134.42.K75 A3 2015","0","0"
"PG5039.32.I34 Z455 2015","0","0"
"PG5039.13.I4 P75 2015","0","0"
"PQ4902.U99 U45 2015","0","0"
"PQ4863.A3976 T73 2015","0","0"
"PJ7842.A5 R5 2013","2","0"
"PQ4687.C95 Z89 2015","0","0"
"PR4592.E25 P65 2015","0","0"
"PQ4835.A48 Z78 2015","0","0"
"PQ4875.R8 I333 2015","0","0"
"PJ7842.A5 A7 2011","1","0"
"PQ4882.I78 V47 2015","0","0"
"HQ800.4.E3 A34 2010","0","0"
"PJ7846.A55 A85 2014","0","0"
"PA6118.S39 S59 2015","1","0"
"DD78.C9 C456 2004","1","0"
"PQ4861.R3 Z65 2014","0","0"
"GT1048 .F37 2014","3","0"
"DB2190 .D734 2014","0","0"
"HC340.12 .A986513 2015","0","0"
"P118.2 .M288 2015","0","0"
"P129 .S434 2014","0","0"
"PN1997.H437 R47 2015","0","0"
"PA430.H6 P44 2015","0","0"
"D504 .N67 2015","0","0"
"PQ4410.C2 C37 2015","1","0"
"PQ4873.A3645 N66 2015","1","0"
"PQ4050.F5 A44 2015","0","0"
"PQ4366 .P66 2015","0","0"
"PQ146 .M665 2015","0","0"
"PJ7862.I35 A7 2014","0","0"
"AC106 .U73 2014","0","0"
"PQ143.J37 N35 2015","0","0"
"PA4225 .J4 2015","1","0"
"D639.W7 S34 2015","0","0"
"DG498 .A34 2015","0","0"
"PJ7828.K52 U84 2012","0","0"
"PQ4286 .C66 2015","0","0"
"PJ7846.A5 S25 2008","0","0"
"PJ7950.U733 A615 2014","0","0"
"DK508.9.K78 W54 2015","1","0"
"DG975.U5 S76 2014","0","0"
"DP52 .E58 2016","4","0"
"B573 .C85 2014","0","0"
"HT151 .C58 2015","0","0"
"PQ4841.C482 S84 2015","0","0"
"P380 .K37 2015","1","0"
"BJ1581.2 .R85 1997","8","0"
"HG231 .S735 2015","0","0"
"HD8943 .N47 2016","0","0"
"PN1998.3.M67 D438 2015","0","0"
"DB2500.S94 H34 2002","0","0"
"HQ1090 .N287 2015","0","0"
"LC2781 .A47 2015","2","0"
"PL852.I3625 N37127 2014","8","0"
"PL856.U673 A6212 2010","3","0"
"PL856.U673 A6212 2010","2","0"
"PL856.U673 A6212 2010","1","0"
"PL856.U673 S45127 2007","4","0"
"PL2931.A884 J823 2011","1","0"
"PQ9261.P417 Z462127 2014","2","0"
"HV4997 .C68123 2014","1","0"
"PS3551.S5 E5127 2014","1","0"
"JC330.3 .B84127 2014","0","0"
"HD4918 .E375127 2014","0","0"
"PL832.A9 I9127 2014","4","0"
"ND1366.7 .Z465 2011","0","0"
"DG825 .L87 2015","1","0"
"PQ4086 .C325 2015","0","0"
"DS135.I85 F3835 2015","0","0"
"PQ4919.I92 C38 2015","0","0"
"PJ7828.M4744 R56 2015","0","0"
"PJ7842.A5 U4 2011","1","0"
"BQ6345.J82 Y86 2014","0","0"
"PJ7858.A2 K85 2015","0","0"
"PJ7862.H842 M278 2013","0","0"
"PJ7864.A357 N86 2010","0","0"
"PQ2631.E25 Z85 2015","0","0"
"PJ7846.I48 I47 2009","0","0"
"RA781 .P67 2016","2","2"
"PN1590.F47 P54 2015","2","0"
"DS779.26 .B27 2015","1","0"
"HV8080.A6 A77 2015","0","0"
"PQ3989.2.P563 Z53 2015","0","0"
"PJ7864.A4719 A8 2010","0","0"
"PJ7864.A4719 A8 2010","0","0"
"PJ7864.A4719 A8 2010","0","0"
"PQ2643.I523 Z54 2015","0","0"
"PQ145.1.H57 C66 2015","0","0"
"D802.C95 M348 2002","1","0"
"HE9881.A3 W84 2015","0","0"
"PJ7862.I35 S37 1990z","0","0"
"DK266 .B365 2004","0","0"
"PL2623 .W86 2010","0","0"
"DS495.33.H63 A45 2015","1","0"
"PJ7928.N25 S85 2014","1","0"
"PJ7916.A855 L39 2014","0","0"
"PR9199.3.D3 Z46 2015","0","0"
"PN203 .S79 2015","0","0"
"PN1261 .C36 2015","0","0"
"GR340 .M87 2015","0","0"
"PQ2372 .S46 2015","0","0"
"PJ7816.A2 W3 2015","0","0"
"HD1492.C95 J43 2001","3","0"
"PJ7828.K52 Y3 2013","0","0"
"DC715 .A96 2015","1","0"
"PJ7864.A4719 Y88 2014","0","0"
"PR6066.E685 B464 2015","1","0"
"PJ7814.S93 N33 2014","0","0"
"DS119.76 .G74 2016","0","0"
"PN2875.G836 W46 2015","0","0"
"PN2875.G836 W46 2015","0","0"
"PN2875.G836 W46 2015","0","0"
"HD58.9 .F55 2015","0","0"
"PQ1913 .A1 2015b","0","0"
"HC427.95 .R67 2015","0","0"
"PQ2625.A716 Z54 2015","0","0"
"PQ1445.P7 I56 2015","0","0"
"BX4730 .L47 2015","0","0"
"PJ7846.A46 T3 2008","1","0"
"PJ7846.A46 R5 2008","0","0"
"PQ2412 .D53 2015","0","0"
"PQ2412 .D53 2015","0","0"
"PJ7846.A46 T5 2015","0","0"
"PJ7846.A46 M5 2015","2","0"
"PJ7846.A46 H23 2014","1","0"
"PN1995.9.D6 P7 2015","0","0"
"DS134.72.N47 A3 2015","0","0"
"Z105 .A96 2014","0","0"
"BT740 .W555 2015","0","0"
"PQ2075 1968","0","0"
"BF1728.A2 A5815 2015","0","0"
"BF1728.A2 A5815 2015","0","0"
"DB85 .P74","0","0"
"BL980.E84 H36 2000","0","0"
"PA4230.Q63 F74 2015","0","0"
"HB126.C63 G848 2015","0","0"
"HB126.C63 G848 2015","0","0"
"DS779.4 .W626 2015","0","0"
"PT2675.R748 G58 2015","0","0"
"HV8964.S65 V57 2013","0","0"
"DS777.36 .W46 2013","0","0"
"HB171 .R47 v. 30A","0","0"
"DK268 .S8 2013","0","0"
"HM210 .S68 v. 20","0","0"
"DK604.3.B85 M57 2014","0","0"
"HD2324 .S56 2003","0","0"
"PA4494.O43 S8125 2010","0","0"
"HQ1075 .A27 v.20","0","0"
"PT3707 .G44 2015","0","0"
"DK651.K628 S85 2014","0","0"
"HV8931.S65 S68 2012","0","0"
"PS2116 .E8 2015","0","0"
"RC489.P7 T48 2016","0","0"
"PG3470 .V68 2003","0","0"
"PG3470 .V68 2003","0","0"
"PS2116 .A5 2015","0","0"
"BX597.F6 A4 2011","0","0"
"DS796.H757 K82 2015","0","0"
"DK3 .M38 2012","0","0"
"PT2671.L84 K66 2015","0","1"
"HB881.A1 P65 v.26-27","0","0"
"B2903 1968","0","0"
"B2903 1968","0","0"
"PT3723 .B48 2015","1","0"
"D820.P72 G55 2015","1","0"
"DA676.9.C93 K85 2004","0","0"
"PS2123 .A4 2014","0","0"
"PN4914.T73 H36 2015","0","0"
"PT2678.A65 Z53 2014","1","0"
"PT2707.O67 I35 2015","0","0"
"D804.5.C45 R83 2014","0","0"
"HB881.A1 P65 v.28-29","0","0"
"BP172 .C4196 2009","2","0"
"PN1995.9.C55 S83 2015","0","0"
"E487 .J732 2015","2","0"
"E487 .J732 2015","1","0"
"B105.R23 K58 2015","0","0"
"PR9378.9.M38 F87 2015","1","0"
"HB881.A1 P65 v.30-31","0","0"
"DR1955 .M673 2013","0","0"
"PT405 .V67 2016","0","0"
"PG2987.R4 E92 1994","0","0"
"HM600 .F45 2014","0","0"
"PH3028 .T885 2015","0","0"
"PJ7804.Q3 F5 1900z","0","0"
"KZ6275 .W43 2016","2","0"
"PJ7846.O88 A62 2015","0","0"
"PQ2625.A95 C6125 2005","0","0"
"PJ7974.A765 R34 2014","0","0"
"HB881.A1 P65 v.32-33","1","0"
"DR93.44 .T63 2013","0","0"
"HB102.T66 A3 2015","0","0"
"DB958.6.A58 T68 2015","0","0"
"JN2067 .V35 2015","0","0"
"HD9787.C944 B38 2004","0","0"
"PA4274.N5 B73 2015","1","0"
"RM666.H33 H47255 2015","0","0"
"DS110.G2 G37 2014","3","0"
"DS796.H753 L549 2015","0","0"
"KPF251.6 .C45 2015","0","0"
"PQ3919 .H37 2013","1","0"
"RS131.64 .L4735 2014","0","0"
"RA523.B67 V64 2009","1","0"
"PS1331 .A2 2010","1","0"
"BX583.I85 O87 2015","0","0"
"PG7158.T412 J36 2015","0","0"
"PG3501.K76 L45 2010","0","0"
"HN530.2.A8 S68985 2015","0","0"
"PG5039.24.O77 N62 2015","0","0"
"PG5038.S826 V48 2015","0","0"
"PG5039.26.O416 M44 2015","1","0"
"PG5039.14.U78 F52 2015","0","0"
"PG5040.29.T625 C66 2011","0","0"
"PG5040.23.A92 O86 2015","1","0"
"PG5039.21.R29 K58 2015","0","0"
"HV446.5 .M35 2012","1","0"
"PG5039.36.G87 R89 2015","0","0"
"PG5039.14.A65 S64 2015","1","0"
"PG5040.14.E5568 P68 2015","0","0"
"PG5039.23.A23 Z343 2015","0","0"
"PG5006 .M334 2015","2","0"
"HB881.A1 P65 v.34-35","0","0"
"JC599.T34 T36 2013","0","0"
"HB881.A1 P65 v.36-37","0","0"
"DB2376.S65 B76 2002","0","0"
"PK6465 .D5 2015","0","0"
"E183.8.R9 C56 2001","1","0"
"BF637.S8 W45166 2014","5","0"
"GV1785.K36 K36 2013","2","0"
"PJ7905.A84 A63 2014","0","0"
"RA643.86.T342 Z3693 2011","1","0"
"PJ7905.A84 F35 2014","0","0"
"DS135.U4 E87 2015","0","0"
"RC489.A7 D43161 2013","2","1"
"E470.9 .C727 2013","1","1"
"DS135.R9 E75 2015","0","0"
"GN549.S6 M25 2013","0","0"
"RE51 .N35166 2013","6","0"
"PJ7905.A84 F5 2014","1","0"
"HB881.A1 P65 v.38-39","1","0"
"DK511.C37 B64 2015","0","0"
"GV1785.P55 M63 2015","0","0"
"PL994.38.S4 Z46 2013","6","0"
"HB881.A1 P65 v.40-41","1","0"
"PJ7874.A86 B39 2015","0","0"
"PG5039.21.R27 L85 2015","0","0"
"PJ7952.A674 L39 2013","0","0"
"PG5039.36.A27 S66 2015","0","0"
"PG5039.21.R39 A72 2015","0","0"
"PG5039.29.A53 R22 2015","1","0"
"BF311.T74 E55 2015","0","0"
"PG5039.36.D53 Z39 2015","0","0"
"HQ1765.5 .K56 2014","3","0"
"PG5040.28.Y83 U46 2015","0","0"
"PQ3989.2.J4 C48125 2015","0","0"
"PG5040.29.T625 P74 2011","0","0"
"N6831 .I64 2014","0","0"
"PJ7858.U72 J56 2011","0","0"
"HG3881 .M2987 2016","0","0"
"PJ7902.B322 H39 2013","0","0"
"LC4945.R9 D83 2013","0","0"
"D805.5.F56 B87 2015","0","0"
"DB2232 .T65 2015","1","0"
"DK254.C54 A97 2015","0","0"
"UG635.C95 V97 2015","0","0"
"E65 .C367 2014","1","1"
"PJ7914.Z88 S27 2012","1","0"
"PJ7962.A68 F57 2015","0","0"
"PJ7958.A23 H85 2015","0","0"
"RA778 .K56 2015","2","0"
"PS3509 .L43 2015","8","0"
"DB2078.G3 H24 2015","0","0"
"HM585 .R677 2014","1","0"
"B2430.D484 P32 2015","0","0"
"D1056 .B694 2015","0","0"
"PG3487.U5 Z8973 2015","1","0"
"HQ1477 .N67 2011","1","0"
"HD7288.78.U52 N7185 2016","0","0"
"HC108.A93 A53 2015","0","0"
"JK516 .V38 2015","0","0"
"KF228.K59 B36 2015","3","0"
"KF4819 .I4713 2015","5","0"
"LC5131 .S64 2015","0","0"
"LC5257.J3 O345 2015","0","0"
"KF368.L52 L56 2015","0","0"
"LB1025.3 .L565 2015","0","0"
"HD4875.I53 B74 2015","1","0"
"GT4808 .A88 2015","0","0"
"K3367 .R63 2015","1","1"
"HE2231 .G69 2015","0","0"
"GN875.P64 K57 2015","0","0"
"KIE3560 .D44 2015","4","1"
"LA2317.N54 A3 2015","1","0"
"LC2670.4 .P47 2015","2","0"
"GV1469.3 .K6 2015","2","0"
"HQ756 .F38 2015","0","0"
"HG4027.6 .B24 2015","1","0"
"E183.7 .P685 2016","2","0"
"JS1202.A2 B87 2015","1","0"
"E76.6 .S87 2015","2","0"
"HD5325.T42 1929 B97 2015","1","0"
"F2329 .B75 2014","1","0"
"PR851 .A37 2015","2","0"
"BL1923 .E845 2015","3","0"
"PR858.I625 T47 2015","0","0"
"DS63.2.U5 G429 2015","1","0"
"DF289 .A46 2015","0","0"
"DS134.24 .E37 2015","1","0"
"B3279.H49 D795 2015","0","0"
"PS3603.A3775 A6 2015","0","0"
"DS135.F83 D64 2015","1","0"
"BM729.F66 J49 2015","3","1"
"PA6459 .V37 2015","2","0"
"DA125.I68 G74 2016","2","0"
"PS3562.O67 Z86 2015","0","0"
"PR8781.S75 O23 2015","0","0"
"DS140.5 .P87 2015","1","0"
"PL788.4.G43 R37 2015","1","0"
"BL820.A68 R63 2015","1","0"
"BP192.7.S38 L45 2015","0","0"
"E443 .F67 2015","3","0"
"F1221.T25 I76 2015","0","0"
"BL2490 .R585 2015","3","0"
"PS229 .B43 2015","1","0"
"PR409.M38 S4 2016","5","0"
"PQ7081.7.B55 B58 2015","3","0"
"F2659.N4 H65 2015","4","0"
"PS3556.I499 E44 2015","0","0"
"PR9390.9.M86 F56 2015","0","0"
"PR6054.A4614 A6 2015","1","0"
"PL792.I35 A2 2015","1","0"
"F394.H89 A27 2016","3","0"
"PS3614.I35342 A6 2015","0","0"
"DK508.95.L86 M53513 2016","1","1"
"PS3616.A9575 L48 2015","0","0"
"PL2877.A58 M513 2016","0","0"
"E446 .W69 2015","2","0"
"PN56.M28 A33 2015","0","0"
"BX4827.T53 P295 2015","0","0"
"PN59 .P57 2016","4","0"
"PS3619.M58876 S58 2015","0","0"
"PQ6140.M63 H46 2015","1","0"
"PS3618.O831657 A6 2015","3","0"
"PL992.415.H8 A2 2014","0","0"
"F2821.1.C3 G47 2015","0","0"
"PG5040.3.O642 N26 2015","1","0"
"PG5040.21.O834 N45 2015","1","0"
"PG5040.13.O84 P85 2015","0","0"
"JN34.5 .M37 2016","0","0"
"K3850 .P65 2016","0","0"
"HQ799.G72 N643 2015","0","1"
"HG1811 .H22 2016","0","0"
"HC240 .C43 2015","0","0"
"HQ792.E35 M67 2015","0","0"
"BF723.S63 C46 2015","1","1"
"HQ1240 .W55 2016","1","0"
"HB615 .C6477 2015","1","0"
"HN690.Z9 V53 2015","0","0"
"LB1139.23 .B3797 2015","0","0"
"HC240 .B468 2015","0","0"
"E99.C9 K66 2015","0","0"
"P281 .C77 2015","0","0"
"HN90.C6 J64 2016","0","0"
"H61 .D546 2016","0","0"
"HV1568.2 .D565 2015","2","0"
"HD58.8 .W544 2016","1","0"
"HC59.7 .L3172 2016","0","0"
"HC440.8 .K533 2015","0","0"
"HB615 .E57785 2015","0","0"
"HV6401 .E58 2016","0","0"
"HD9502.A2 G435 2015","0","0"
"HJ1000.5 .F563 2015","0","0"
"HQ1236 .G461245 2015","2","0"
"U163 .J66 2016","2","0"
"HF3752 .G66 2015","2","0"
"HV6568.N5 K36 2015","1","0"
"HC59.7 .R234 2015","2","0"
"HD3616.D44 A48 2015","0","0"
"UG745.S65 G78 2015","0","0"
"PN5359 .B49 2016","0","0"
"JZ5675 .E67 2015","0","1"
"HC305 .I7935 2016","0","0"
"JQ1692 .J365 2016","1","1"
"HC462.95 .P74 2015","1","0"
"HD30.2 .C7225 2016","0","0"
"LC201.7.A35 B33 2015","1","0"
"KF4541 .B447 2015","1","0"
"HD8081.A65 M337 2015","3","0"
"HX73 .H867 2015","0","0"
"GT525 .M645 2015","1","0"
"HC435.3 .M36 2015","1","0"
"HB501.M37 M667 2016","0","0"
"HF5387 .K93 2015","0","0"
"HV6692.R53 T46 2015","0","0"
"HM621 .M3734 2016","1","0"
"LC149 .P44 2015","4","0"
"BF1045.N4 S825 2016","2","0"
"E93 .F76 2016","0","1"
"HV8263.A2 W66 2015","0","0"
"JN6581 .P58 2016","0","0"
"JZ1405 .S55 2015","0","0"
"HG4026 .T48 2015","2","0"
"HG172.H36 W45 2015","0","0"
"HE203 .P75 2015","1","0"
"HC110.I55 H55 2015","1","0"
"HC800 .R439 2015","0","0"
"GV859.6 .B74 2015","0","0"
"JN30 .P53 2015","0","0"
"KF4894 .I53 2016","0","0"
"HD8801 .B47 2016","1","0"
"HD1333.A356 S73 2015","0","0"
"HB615 .R657 2015","0","0"
"HN683.5 .D3664 2016","2","0"
"HQ759 .T43 2015","0","0"
"LC1091 .T45 2015","1","1"
"KNQ502.4 .W55 2015","1","0"
"PN1992.8.S35 T56 2015","0","0"
"HF1594.5 .L415 2016","0","0"
"GN397.7.U6 T73 2015","0","0"
"HD2741 .T67 2015","0","0"
"HM1166 .M4896 2015","0","0"
"HD59.2 .V47 2015","0","0"
"HG4521 .L25 2016","0","0"
"HQ799.2.P6 C36 2016","1","0"
"LC179.I75 A43 2015","0","0"
"JZ1734.A55 A77 2015","1","0"
"HC79.E5 A25513 2016","1","0"
"E98.A55 M37 2016","2","1"
"HC59.7 .B68714 2015","2","0"
"HM621 .H4785 2016","0","0"
"HM831 .B695 2015","1","0"
"HG187.A2 F76 2015","0","0"
"HD2321 .D53 2015","4","0"
"HN723.5 .G56 2015","1","0"
"JC571 .O28 2016","0","1"
"LC3733.L7 O74 2016","0","0"
"HF5549.5.P39 B7613 2016","0","0"
"LC2670.6 .U73 2016","1","0"
"P120.V37 T345 2016","1","0"
"P94 .F38 2016","3","0"
"HC133 .M36 2016","0","1"
"P115.2 .M855 2016","0","0"
"HV6534.M32 D45 2015","0","0"
"BF175.5.O33 P474 2015","1","0"
"JZ1318 .N355 2016","0","0"
"HF5415.33.K6 W44 2016","1","0"
"BF311 .N86 2016","1","0"
"JN8395.P665 I45 2015","0","0"
"JZ5538 .Z37 2015","0","0"
"LB2822.8 .M47 2015","1","1"
"HQ73 .B85 2016","1","1"
"P91 .K375 2016","0","0"
"HV4708 .S84 2015","1","0"
"LB3051 .G595 2016","1","0"
"HN90.S6 W57 2015","11","0"
"HT609 .W7134 2015","1","0"
"BF575.G7 G775 2016","1","0"
"LB2328 .U73 2015","0","0"
"BF698.9.O3 P46 2016","0","0"
"HX833 .Z47 2015","1","0"
"HX546 .S65 2015","0","0"
"PR8771 .S72 2014","1","0"
"HX233.8.L68 L68 2012","1","0"
"DK32.7 .V688 2014","0","0"
"BP166.14.F85 L48 2014","0","0"
"F2329.22.C54 D73 2014","1","0"
"PQ8550.413.H55 D47 2013","1","0"
"PQ8538 .P53 2014","1","0"
"DK104 .G65 2015","0","0"
"PQ8550.17.O36 L55 2014","1","0"
"DS134.42.A45 A313 2011","0","0"
"JA85.2.V4 G36 2013","0","0"
"N6853.K35 P28 2012","1","0"
"PQ8550.421.A75 E4 2014","1","0"
"PG3011 .B6228 2014","0","0"
"DQ59 .R63 2015","0","0"
"PQ8550.17.A58 A6 2014","0","0"
"PQ8550.413.O58 D53 2013","0","0"
"DR1645.T76 C44 2002","1","0"
"HV8193.A3 G67 2014","1","0"
"DA960 .I75 2015","1","0"
"PQ8550.1.L56 C66 2014","0","0"
"PJ7960.U839 W37 2012","0","0"
"B105.N34 A65 2015","0","0"
"DK511.R9 G667 2013","1","0"
"PQ7298.428.O39 B53 2014","0","0"
"BJ1695 .K566 2014","2","0"
"PQ4555 .A5 2014","0","0"
"PG1619.32.U37 Z56 2013","1","0"
"PJ7946.A338 S23 2013","0","0"
"PJ7942.A9 A68 2012","1","0"
"PQ4879.O439 Z79 2015","0","0"
"PJ7858.U72 A68 2010","1","1"
"PG1399 .B82 2013","0","0"
"PJ7828.B53 W37 2012","0","0"
"CN532.M36 E65 2013","0","0"
"PJ7910.H473 F38 2015","0","0"
"DS135.Y4 H353 2014","0","0"
"DS135.A3 Y46 2014","0","0"
"PQ4004.Q66 P47 2014","0","0"
"PQ4004.Q66 P47 2014","0","0"
"DS135.A96 Y44 2010","1","0"
"PR6120.A94 M45 2015","0","0"
"PQ8220.428.O37 B47 2014","1","0"
"PQ8220.428.O37185 A18 2014","0","0"
"JN2229.C4 Z46 2006","0","0"
"PQ7408 .C35 2014","1","0"
"PG9621.G498 O74 2012","1","0"
"PQ6352 .E57 2015","0","0"
"PR6069.P8 A73 2015","0","0"
"BX597.D52 K895 2015","0","0"
"DR355 .P47 2013","1","0"
"PQ7798.22.A372 I58 2015","1","0"
"PQ8098.418.E5757 M85 2014","1","0"
"PQ7409.2.A26 T45 2014","1","0"
"PQ8098.428.O454 J56 2015","0","0"
"PQ7409.B67 Z5 2014","0","0"
"KGQ2983 .R584 2014","0","0"
"DB2201.K74 A87 2000","0","0"
"DG975.V23 V35 2015","0","0"
"DG975.V23 V35 2015","0","0"
"PG7053.H66 S63 2015","1","0"
"DK4140 .A94 2015","0","0"
"PR6060.A79 A6 2014","0","0"
"DC112.G83 P74 2015","0","0"
"PR6063.C326 C48 2015","3","0"
"PQ4861.M54 A77 2015","0","0"
"ND553.L43 L34 2015","1","0"
"JQ1875 .S73 2014","1","0"
"PH3213.C82 A6 2015","0","0"
"PG5039.26.R49 Z32 2015","0","0"
"PG5040.12.O7695 O74 2015","1","0"
"PG5040.21.R865 N46 2015","0","0"
"DC213 .N212 2004","0","0"
"PQ7408 .T73 2014","0","0"
"R126.A1 C6 v.5.,pt. 6, fasc. 1/1","1","0"
"R126.A1 C6 v.5.,pt. 6, fasc. 1/2","1","0"
"F1221.C6 N67 2010","1","0"
"PQ8180.41.N35 C34 2015","0","1"
"PN2041.S45 A4413 2015","0","0"
"PQ7499.3.H35 S54 2015","0","0"
"PQ6662.A15 Z48 2015","0","0"
"PR6054.A6963 I5 2015","0","0"
"RC480.5 .C647 2016","1","0"
"R154.M2824 C67 2015","0","0"
"PB1306 .N49 2015","0","0"
"PT2003 .M66 2015","0","0"
"PR9205.2 .W65 2015","0","0"
"TR817 .R49 2010","1","0"
"PQ9022.M37 V54 2015","0","0"
"PJ5054.M44 Y35 2015","0","0"
"BM755.S288 A4 2015","0","0"
"DS149.5.S95 H37 2015","0","0"
"PJ5055.17.E698 O34 2015","1","0"
"PJ5054.K853 B37 2015","0","0"
"PQ7392.R632 N6 2015","0","0"
"PR8718 .L43 2015","0","0"
"PJ5055.38.A84 A6 2015","1","1"
"PN1995 .Z34 2015","0","0"
"PR6102.L363 H86 2015","0","0"
"PH3034 .Z83 2015","0","0"
"PR6069.I4226 A6 2015","0","0"
"DS135.I713 S535154 2014","0","0"
"BF173 .F39 2015","0","0"
"F2310 .N67 2014","0","0"
"R644.P34 A733 2014","0","0"
"PJ5055.12.Y352 E43 2014","0","0"
"P95.82.V4 L84 2014","0","0"
"BQ2 .B73 2015","0","0"
"DA926.D63 P73 2015","0","0"
"PS153.I8 C85 2015","1","0"
"D359 .S635 2015","0","0"
"PK1718.B298 Z46 2015","0","0"
"PK1718.B298 Z46 2015","0","0"
"HD8650.5 .D37 2015","0","0"
"HF486.E6 P533 2015","0","0"
"KF5698 .J68 2016","1","0"
"TR140.L3155 B73 2015","1","1"
"PK2098.M38 A6 2015","0","0"
"PJ5045 .D53 2014","0","0"
"PK2033 .V27 2015","0","0"
"PK2038 .N368 2015","0","0"
"PL8703.5 .B35 2014","1","0"
"PL8704.S845 H44 2012","0","0"
"PK2151 .Q355 2013","0","0"
"PN5499.T35 M43 2001","1","0"
"PL8704.M689 T25 2014","0","0"
