"CALL #(ITEM)","TOT CHKOUT","INTL USE "
"PQ4872.E8 Z46 2016","0","0"
"PN1998.3.C713 G83 2017","0","0"
"PA4230.V483 A26 2016","0","0"
"RC270.8 .A43 2015","0","0"
"DT582.84 .Q47 2016","0","0"
"PQ3989.3.A975 L68 2016","1","0"
"HV4823 .B35 2017","0","0"
"KQC600 .H68 2016","1","0"
"B1907.P684 P68 2017","0","0"
"D13.5.W47 L34 2013","1","0"
"DK32 .C5265 2014","0","0"
"HC135 .C7267 2016","0","0"
"JL2829.O4 M36 2016","0","0"
"F1221.M7 F36 2016","0","0"
"DS778.C5926 A25","0","0"
"PM5981 .C37 2015","0","0"
"PQ9698.2.E775 Z553 2016","0","0"
"PR6053.L328 A6 2017","0","0"
"DK504.35.R86 Z43 2017","0","0"
"LA839.2 .M49 2016","0","0"
"DL1067.5.M36 I583 2017","0","0"
"UA770 .S465 2017","0","0"
"PN6790.B73 D5638 2014","0","0"
"Z1003 .F45 2017","0","0"
"DC226.6.P36 G56 2017","1","0"
"DC611.C822 J68 2016","0","0"
"TX716.M4 A95 2015","0","0"
"PQ2625.I2 A2 2017","0","0"
"PQ653 .B54 2017","0","0"
"PQ4315.2 .S65 2017","2","0"
"PQ7298.422.E975 R43 2016","1","0"
"PT2681.E18 Z976 2017","1","0"
"DK209.6.I8 A3 2017","0","0"
"PR6104.A888 P37 2017","2","0"
"PQ7298.432.O58 E5 2016","1","0"
"PQ6656.A34 Z58 2006","0","0"
"PA3998.G6 H4537 2017","0","1"
"DG975.C75 S65 2017","0","0"
"D764.3.L4 N37 2017","0","0"
"PQ4809.E3 Z88 2017","0","0"
"F1035.D76 T66 2017","0","0"
"PQ7298.423.A58 A62 2016","1","0"
"PQ7298.432.A436 M85 2014","1","0"
"PQ7298.412.U38 O75 2016","0","0"
"PQ7298.418.I33 K57 2015","1","0"
"F1435.3.W55 M944 2012","1","0"
"F2688 .D83 2016","0","0"
"F1219.1.M55 D58 2015","0","0"
"DG657 .D42 2017","0","0"
"PR6118.I57 A6 2017","1","0"
"PR6103.O546 E98 2017","0","0"
"PQ443 .W75 2017","0","0"
"DS341.3.C5 I58 2014","0","0"
"U43.I4 A34 2016","1","0"
"PR448.P6 K38 2017","0","0"
"PJ5120.5 .F57 2017","0","0"
"B2949.R3 B83 2017","1","0"
"DU624.7.W45 S34 2017","0","0"
"BV4529 .S345 2016","0","0"
"PN144 .E35 2017","1","0"
"PS1342.E25 M37 2017","0","0"
"PR646 .P36 2017","0","0"
"DA925 .M675 2017","1","0"
"PS3602.L325289 A6 2017","1","0"
"PS3606.R426 G58 2017","0","0"
"PS310.N4 J64 2017","2","0"
"BD331 .L588 2017","1","0"
"PJ5053.G6 A26 2017","0","0"
"PN2277.N5 P255 2017","0","0"
"E381 .B68 2017","0","0"
"PN1590.S6 P79 2017","1","0"
"BJ1249 .G7 2017","0","0"
"F1306 .D4 2017","0","0"
"PN56.T37 S74 2017","1","0"
"BL1112.26 .W673 2015","0","0"
"HM651 .A28 2017","2","0"
"PS3623.I55679 A95 2017","0","0"
"DS69.5 .L38 2017","0","0"
"BX4705.L623 G39 2017","0","0"
"PR6065.R684 A6 2017","0","0"
"PS3515.I713 Z635 2017","1","0"
"Z286.C48 S37 2017","0","0"
"BJ1212 .C49 2017","0","0"
"PS3563.L58 A6 2017","2","0"
"DR603 .D66 2017","1","0"
"PS3607.E7745 E65 2017","0","0"
"PS3618.O315244 A6 2017","0","0"
"BX4827.K556 A25 2017","1","0"
"BV823 .E93 2017","3","0"
"BV823 .E93 2017","1","0"
"BV823 .E93 2017","0","0"
"B809.2 .N94 2017","1","0"
"PN57.F3 S55 2017","1","0"
"PN1995.9.P42 H68 2017","2","0"
"D842 .I45 2017","0","0"
"DU124.C45 I53 2017","0","0"
"BS2615.53 .D35 2017","0","0"
"BQ966.A293 R33 2017","0","0"
"PS2384.M62 P45 2017","0","0"
"PN1995.9.E945 S53 2017","1","0"
"DS35.67.I224 N49 2017","0","0"
"DK38.7.B635 Z58 2017","0","0"
"DS798.3 .N66 2016","0","0"
"CT9990 .B73 2016","3","0"
"PR2848 .R57 2017","1","0"
"F1419.I77 F36 2016","0","0"
"BX8762.Z5 V66 2017","0","0"
"PR6056.A89 P57 2016","2","0"
"DP680 .B55 2017","1","0"
"PN56.I7 K37 2017","0","0"
"DS849.B5 I33 2017","0","0"
"BX4655.3 .R49 2017","1","0"
"DD290.26 .R87 2017","1","0"
"DD78.S3 F55 2017","0","0"
"DG215.M53 S56 2017","0","0"
"DK34.A75 O56 2017","0","0"
"BT303.2 .M64 2017","0","0"
"DG556.O77 H36  2017","0","1"
"PS3561.A6993 A6 2017","1","0"
"DA690.W67 O88 2017","0","0"
"BL458 .W5623 2017","0","1"
"PS3573.A477 A27 2017","0","0"
"BX8627 .K73 2014","0","0"
"PR6119.E4366 B54 2017","3","0"
"BT265 .B87 2017","0","0"
"PS3618.O3575 B64 2017","0","0"
"BQ4570.C47 G66 2017","0","0"
"PR9199.3.C6376 C43 2017","0","0"
"BL504 .C428 2017","0","0"
"PR6113.A98 C43 2017","1","0"
"PR3688.S4 A6 2017","0","0"
"PE1478 .L47 2018","0","0"
"D805.U5 E67 2017","0","0"
"BX597.F6 A25 2017","0","0"
"PR6103.R352 F55 2017","0","0"
"BS2595.52 .B75 2017","0","1"
"PR6066.O98 H86 2016","0","0"
"PL2478 .D675 2017","1","0"
"BP595.S894 I5513 2016","0","0"
"PN1996 .N68 2017","1","0"
"BS2555.52 .W43 2017","0","0"
"PR6102.A334 I85 2016","0","0"
"PR6110.O58 L54 2017","0","0"
"BP595.S894 M4613 2016","0","0"
"PT9877.18.J68 F5313 2016","0","0"
"F1414.3 .M45 2017","0","0"
"PR9619.4.P52 M53 2017","1","0"
"PR2827 .M536 2017","3","0"
"DS96 .K836 2016","1","0"
"PS3602.U93 N65 2016","0","0"
"HM101.M2683 O54 2017","1","0"
"PR6111.I5355 P33 2016","1","0"
"PR6113.A268 C58 2017","3","0"
"PR6114.A85 P48 2016","2","0"
"BD161 .C76 2017","1","0"
"PS3558.I88 A6 2017","0","0"
"E840.8.K4 G579 2017","0","0"
"PR6005.H52 Z671 2016","0","0"
"F262.W6 G75 2017","0","0"
"PR6119.U22 S76 2017","0","0"
"BP109 2017","3","0"
"PR6106.I8965 T45 2016","1","0"
"PR1309.S3 T46 2017","0","0"
"RZ400 .B64 2017","0","0"
"DT56 .S76 2017","0","0"
"BX6276 .C76 2017","0","0"
"PR9199.4.B89 W53 2017","0","0"
"PS310.P46 H56 2017","1","0"
"F2659.Y67 Y67 2017","0","0"
"PR9199.4.C3647 G74 2017","0","0"
"PR6108.O55 E43 2017","12","0"
"PN2726.M62 K36 2016","0","0"
"F1219.1.M55 U55 2016","0","0"
"F1435.3.M4 Y47 2014","0","0"
"PQ2246.H5 W55 2017","0","0"
"HB3532.T54 V37 2016","0","0"
"PK655 .W67 2015","0","0"
"HD5069 .R63 2016","0","0"
"G1030 .B65 2016","0","0"
"F1391.C58 G66 2016","0","0"
"DS914.27 .Y515 2016","0","0"
"F1391.Z55 R86 2016","0","0"
"BX1429.M53 F73 2015","1","0"
"E627 .L36 2017","0","0"
"F1221.P3 X56 2010","0","0"
"GR202 .I936 2017","0","0"
"PQ9469.2.C3 Z62 2017","0","0"
"HT169.I52 B33 2017","0","0"
"HQ1464.C44 M64 2016","0","0"
"PR9499.4.B67 R43 2016","0","0"
"PQ9939.T56 C67 2016","1","0"
"PQ9939.V39 S44 2016","1","0"
"BX1446.3 .M66 2016","1","0"
"DS480.45 .M8354 2015","0","0"
"GF661 .N365 2014","0","0"
"JQ247.P255 P36 2015","0","0"
"HQ1058.5.I5 A89 2016","1","0"
"HD1476.I4 A85 2014","0","0"
"KF6450 .S33 2015","1","0"
"PA2898.G7 L38 2017","0","0"
"HQ799.M6 J699 2013","0","0"
"UB418.W65 A74 2017","1","0"
"LC54.S55 S36 2017","0","0"
"JC423 .F67513 2017","0","0"
"HD720.2 .V74 2013","1","0"
"PQ9929.R8 Q45 2016","0","0"
"JV7409.T36 I93 2016","0","0"
"JC599.L3 G84 2016","1","0"
"PL2665.L8 A15 2016","0","0"
"PL2665.L8 A15 2016","0","0"
"PL994.89.K96 S57 2016","0","0"
"F1219.3.F6 R36 2014","0","0"
"PN6790.B73 C686 2017","1","0"
"PM4379.Z77 M35 2016","1","0"
"F2695.Y37 G53 2016","0","0"
"GN448 .D58 2015","0","0"
"BL48 .M84 2016","0","0"
"JV7402 .E975 2015","0","0"
"BD175.5.M84 B54 2016","0","0"
"BL1571 .D35 2016","0","0"
"BF109.V95 V952 2017","0","0"
"JQ1789.A15 S537 2016","0","0"
"DS835 .I55 1963","0","0"
"DS808 .L33 1968","1","0"
"KBP440.65 .K39 2017","0","0"
"HQ281 .M53 2016","0","0"
"PG3932 .T79 2012","0","0"
"BX1584 .R44 2011","1","0"
"HQ1742 .V93 2016","0","0"
"HD9581.I44 R454 2014","1","0"
"HB3651 .K77 1973","0","0"
"JC599.I4 N372 2013","0","0"
"DS324.K49 J39 2015","0","0"
"RA529 .H43 2016","0","0"
"PQ9936 .A58 2014","0","0"
"HC461.5.A2 Z28 1967","0","0"
"HC461.5.A2 Z28 1967","0","0"
"HD8081.M6 S26 2015","0","0"
"PQ9929.P46 C76 2015","0","0"
"PN6519.P5 H55 2016","0","0"
"GR115 .R363 2014","0","0"
"PK6561.G75 K43 2017","0","0"
"HC462.8 .T344 1940","0","0"
"HT395.M62 M543 2016","0","0"
"HD8081.H7 I98 2016","0","0"
"PK6562.29.H348 M56 2017","0","0"
"PK6561.D268 Q57 2016","0","0"
"P85.J3 R665 2017","1","0"
"HM585 .K564 2016","1","0"
"PK6561.A373 A6 2016","0","0"
"PK6561.A373 A6 2016","0","0"
"PN51 .D75 2017","0","0"
"DT295.3.F36 M36 2017","0","0"
"KJV889 .D38 2017","1","0"
"PN1998.2 .B37 2016","0","0"
"DT269.C34 A37 2015","0","0"
"Z6605.G7 C26 2016","0","0"
"DC135.H4 G68 2017","0","0"
"DG338 .R38 2017","0","0"
"PN2638.D476 M48 2017","0","0"
"PQ4907.I567 S26 2017","0","0"
"PA3878.I8 F7 2017","0","0"
"PR6053.A468 M46 2017","0","0"
"BR65 .L4653 2017","0","0"
"PM3516.Z9 S267 2017","2","0"
"PK6413 .K36 2016","1","0"
"BS621 .F54 2017","0","0"
"RA399.D44 B955 2017","0","0"
"BF698 .M87 2017","0","0"
"HD4289 .J3 1951","3","0"
"DS266 .D36 2013","0","0"
"DS35.53 .D36 2005","0","0"
"BL2225.I8 J46 1993","1","0"
"PR3109.I4 P36 2016","0","0"
"R134.8 .L49 2017","2","0"
"PJ7842.A83 M57 2014","0","0"
"DT554.57 .W855 2016","0","0"
"PJ7836.M36 N39 2016","0","0"
"PR9619.4.A35 S45b 2016","1","0"
"HV6433.A78 V375 2017","0","0"
"JA84.J3 M3 1952","0","0"
"DS834 .S357 1933","0","0"
"DS881.97 .S27 1935","0","0"
"PG3489 .S76 2015","0","0"
"PG3489 .S76 2015","0","0"
"DK511.Y2 I86 2017","1","0"
"DS881.9 I36 1944","2","0"
"DJK26 .V67 2016","0","0"
"PK5410.D35 H85 2016","0","0"
"GF661 .N375 2016","0","0"
"JQ1624 .H369 1968","0","0"
"DD232 .S54 2017","0","0"
"HX72 .Y36 1941","0","0"
"DS889.15 .S4515","0","0"
"JA84.J3 S5 1968","0","0"
"JA84.J3 I8 1976","0","0"
"DR431 .S77 2017","0","0"
"DS834.95 .N55 1954","0","0"
"DS888.5 .K56 1981","0","0"
"PS3608.A72227 Z46 2017","3","0"
"PG3949.1.N296 A6  2016","1","0"
"KJA2700 .R38 2015","0","0"
"HB195 .O4 1940","0","0"
"DS822.25 .S5 1974","0","0"
"DS809 .K673 1906","2","0"
"LA1988 .D47 2016","0","0"
"PQ9929.T46 Z46 2015","0","0"
"DK254.T6 R49 2017","0","0"
"HT395.M62 S564 2015","0","0"
"KK5419 .K3 1982","0","0"
"HX412 .S546 1936","0","0"
"AM401.S58 D45 2017","1","0"
"BX492 .S458 2017","0","0"
"P91.3 .T68 2017","0","0"
"PN1992.77.G35 G36 2017","1","0"
"DS715 .S857 2016","0","0"
"HN113.5 .A28 2016","0","0"
"PA4232.G42 H345 2017","0","0"
"F1219.3.F6 H33 2015","0","0"
"JV5218 .I93 1992","0","0"
"DG262 .G57 2017","0","0"
"PS3611.E38 P47 2017","0","0"
"DK293 .K78 2017","1","0"
"DS885 .S55 1980","0","0"
"F1788.22.C3 R49 2016","0","0"
"DK855.5.K5 K97 2016","0","0"
"NX571.C9 C36 2017","0","0"
"JC574.2.R8 L43 2016","0","0"
"BF723.P25 B295 2017","1","0"
"GN776.42.E3 D47 2017","0","0"
"LB1044.87 .H43 2017","0","0"
"KF8700 .P674 2017","1","0"
"KF5670 .E39 2017","2","0"
"PN5380.I54 L75 2017","0","0"
"HD5811.85.A6 L324 2016","1","0"
"G155.A1 M3447 2017","1","0"
"GV884.A1 S725 2017","0","0"
"HV8706 .L37 2017","2","0"
"PN4726 .B37 2017","0","0"
"LC1091 .D38 2017","1","0"
"LA215 .N44 2017","1","0"
"HC110.C6 C363 2017","1","0"
"GV1469.17.S63 G38 2017","0","0"
"GV1785.A1 E525 2017","0","0"
"HV9067.H6 K414 2017","1","0"
"HB3753.N3 P37 2017","1","0"
"LC149 .R47 2017","0","0"
"HC461 .K448 1962","1","0"
"HC461 .K448 1962","1","0"
"HF5657.4 .A39 2017","1","0"
"HN620.Z9 C62 2017","0","0"
"P53.2 .C27 2018","1","0"
"HB615 .C7355 2017","0","0"
"JK526 2016 .G74 2017","8","0"
"HB615 .E577865 2017","0","0"
"HB615 .W5524 2017","0","0"
"HM651 .E75 2017","0","0"
"JK468.I6 W445 2016","1","1"
"JZ6368 .W66 2017","0","0"
"LB1707 .R58 2018","0","0"
"JZ1310 .B2813 2017","0","0"
"HC412.5 .W55 2017","0","0"
"KF4749 .C325 2017","0","0"
"HN639.A8 B76 2017","1","0"
"LB2395.7 .N49 2017","1","0"
"HV9276 .N48 2017","0","0"
"LC5800 .O68 2018","0","0"
"LB1060 .D473 2017","0","0"
"K3585 .R57 2017","0","0"
"BF723.S43 D44 2017","0","0"
"HC202 .I63 2015","0","0"
"HD62.4 .R665 2017","0","0"
"LB1725.I75 O36 2017","0","0"
"JQ1844.A56 P64 2017","0","0"
"JC421 .K366 2017","2","0"
"HF5549.5.S38 W55 2017","1","1"
"HD9000.5 .C66 2017","0","0"
"LC212.86 .C67 2017","0","0"
"HV551.2 .B77 2017","0","0"
"HD9502.A2 D36 2017","0","0"
"LB2157.A3 E87 2017","0","0"
"LB1044.9.C59 B64 2017","0","0"
"HC260.P6 O27 2017","0","0"
"LB2822.75 .C38 2017","0","0"
"JZ1308 .S67 2016","2","0"
"HX655.I3 S74 2017","0","0"
"LB2822.82 .S84195 2017","0","0"
"TX716.M4 T785 2015","0","0"
"GE195 .R678 2017","2","0"
"TX716.M4 M379 2015","0","0"
"HC461 .K44 1962","1","0"
"DK247 .S54 2017","1","0"
"HC462.8 .A617 1982","0","0"
"PT747.D4 B43 2017","0","0"
"BR251 .E8  2017","0","0"
"D767.25.T6 T62 1973","1","0"
"F1256 .L56 2013","0","0"
"PJ7905.F39 T34 2000","1","0"
"PJ7862.A5677 W35 2015","0","0"
"HB126.J4 U3392 1963","0","0"
"DT549.9.D34 I26 2016","0","0"
"PQ1842 .A485 1991","0","0"
"PQ6101 .S54 2009","1","0"
"DT554.8 .W865  2016","1","0"
"PJ7842.U58 A65 2014","0","0"
"BP88.S534 A2 2014","0","0"
"PR313 .M67 2010","0","0"
"F1219.1.Y8 U74 2016","5","0"
"PT2423 .L4 2005","0","0"
"PQ6669.U31283 P68 2002","0","0"
"PT2423 .L4 2005","0","0"
"DS881.9 .K4826 1971","2","0"
"DS884.S3 H3 1950","0","0"
"DS884.S3 H3 1950","0","0"
"DS884.S3 H3 1950","0","0"
"DS884.S3 H3 1950","0","0"
"DS884.S3 H3 1950","0","0"
"DS884.S3 H3 1950","0","0"
"DS884.S3 H3 1950","0","0"
"DS884.S3 H3 1950","0","0"
"PQ6121.H5 V69 2012","0","0"
"D411 .J88 1969","1","0"
"BX385.A8 F46 2011","0","0"
"PQ6619.I4 Z5714 2006","3","0"
"PR4623 .S36 2017","4","0"
"P945 .T38 2014","1","0"
"JV7412 .M545 2016","0","0"
"E76.6 .S36 2016","0","0"
"DS890.Y6 Y68 1969","0","0"
"PQ2258 .A1 2003","0","0"
"JV7409.C48 A54 2016","0","0"
"HG3916 .R47 2015","0","0"
"DS821 .K96  1959","0","0"
"DS821 .K96  1959","0","0"
"DS821 .K96  1959","0","0"
"Z106.5.G32 T755 2017","0","0"
"F1219.1.T13 G66 2013","0","0"
"PN2091.S6 R67 2017","0","0"
"PQ8498.3.O7 P37 2016","0","0"
"PQ8334.B57 L46 2016","0","0"
"PN5082 .C38 2015","0","0"
"PQ7409.2.H355 A6 2017","1","0"
"JA76 .S48 1936","0","0"
"PN1997.2.H36 M34 2016","0","0"
"F2689.2 .P37 2016","0","0"
"PQ8491.I23 V37 2016","0","0"
"GR115 .R3623 2014","0","0"
"GR115 .R364 2014","0","0"
"GT4995.A4 L55 2015","1","0"
"DF261.C4 C53 2006","0","0"
"HQ1610.3 .W34129 2017","0","0"
"PL248.C347 A2 2017","0","0"
"PR6061.A915 A6 2017","0","0"
"PT1709 .B55 1988","0","0"
"PT1709 .B55 1988","0","0"
"PN2658.D5 B38 2017","0","0"
"PT202 .M84 2017","1","0"
"PT74 .N334 2013","0","0"
"PQ8180.29.I33 C47 2017","0","0"
"JC481 .H5 1932","2","0"
"GT4814.A2 F524 2016","0","0"
"GT4814.A2 F524 2016","0","0"
"HX412 .S86 1958","0","0"
"PG5039.26.R6336 A6 2017","0","0"
"JQ1624 .S237 1932","2","0"
"E118 .C65 2016","1","0"
"HD1795.M5 S26 2015","0","0"
"F3429.3.R3 B385 2016","0","0"
"PN2871 .Z42 2017","0","0"
"HB3756 .R44 2016","0","0"
"F2270.2.G6 P388 2016","0","0"
"F2270.2.G6 P388 2016","0","0"
"BQ454 .M67 2017","0","0"
"PC4074.7 .C66 2017","0","0"
"E184.A1 L477 2017","2","1"
"F391.J37 N43 2017","0","0"
"DK601 .S57 2017","4","0"
"E162 .S557 2017","2","0"
"PS3569.N88 Z965 2017","1","0"
"B2430.M3763 P4774 2017","0","0"
"BX4705.B26515 D35 2017","0","0"
"DU430.C6 T36 2017","0","0"
"F3429.1.C486 W54 2017","0","0"
"PS3568.O232 A6 2017","0","0"
"PS3552.U732493 A6 2017","0","0"
"BX1625 .F5513 2017","0","0"
"PS3556.R353 Z66 2017","0","0"
"DK508.833 .G74 2017","0","0"
"B2949.N4 M6313 2017","0","0"
"PN1995.9.E44 N38 2017","1","0"
"PR9639.3.S54 A6 2017","0","0"
"PS3619.I559 S84 2017","1","0"
"PN1995.9.J46 M67 2017","1","0"
"HC198.L25 A77 2015","0","0"
"GV1779 .T39 2017","0","0"
"E468.9 .G365 2017","2","0"
"DT65 .A44 2017","0","0"
"BT40 .S65 2017","0","0"
"PS3569.C636 C37 2017","0","0"
"DA247.Y67 L38 2017","0","0"
"PR1874 .B54 2017","0","0"
"BT221 .V365 2017","0","0"
"PR9686.C18 A17 2016","0","0"
"PN56.W3 O474 2016","1","0"
"B2430.D454 B46 2017","0","0"
"DS135.E42 C3525 2017","0","0"
"BS1545.52 .E945 2017","1","0"
"PQ6046.P6 W35 2017","1","0"
"DC342.8.S84 L39 2017","0","0"
"BD236 .B66 2017","2","0"
"BX7260.E3 R53 2016","0","0"
"PN687.C5 H37 2017","0","0"
"PQ6066 .K46 2017","1","0"
"PN3401 .A43 2017","1","0"
"DR45 .V47 2017","0","0"
"PC2064.K5 A3 2017","0","0"
"BS2777 .M88 2017","0","0"
"PR888.C63 N46 2017","0","0"
"PS3569.E618 N49 2017","3","0"
"PN1995.9.E96 O84 2017","1","0"
"B689.Z7 C675 2017","0","0"
"PQ4865.C6 Z815 2017","2","0"
"PS3545.I342 Z46 2017","1","0"
"PN56.P914 A85 2017","1","1"
"BS2650.52 .C448 2017","0","0"
"PK6231 .S64 2017","0","0"
"BM645.J8 S43 2017","0","0"
"BX4705.L7918 T24 2017","1","0"
"PN2039 .B57 2017","0","0"
"PR6045.R34 Z867 2017","0","0"
"PR6113.A75278 T78 2017","0","0"
"PQ2469.V4 E5 2017","1","0"
"PE1127.M4 P36 2017","0","0"
"BS2715.53 .T48 2017","0","0"
"DS835 .C55 2017","2","0"
"BR115.P7 C242 2017","0","0"
"PS3613.C5855 A6 2017","0","0"
"BT40 .T97 2017","1","0"
"PS3608.I54 D73 2017","1","0"
"BQ7950.O767 E55 2017","1","0"
"PN1995.9.M86 G84 2018","0","0"
"PT9876.12.E55 A6 2017","0","0"
"PR6103.A8495 H58 2016","1","0"
"PR9387.9.A3 Z69 2017","1","0"
"PS3612.E988 A6 2017","0","0"
"PA4153 .M36 2016","0","0"
"PR9619.3.V317 L48 2017","1","0"
"BT695.5 .D45 2017","1","0"
"PR9199.3.C435 A6 2017","1","0"
"BJ45 .E45 2017","0","0"
"PR9199.3.B3756 A4 2017","0","0"
"BT701.3 .W38 2017","1","0"
"PR6116.A37 P86 2017","1","0"
"PS1029.A3 A6 2017","2","0"
"PS3603.U5845 A6 2017","0","0"
"PR6114.G3 S53 2016","2","0"
"BT122 .H33 2017","0","0"
"PS3613.U4535 T73 2017","0","0"
"D771 .B86 2017","1","0"
"PS3568.A23 A6 2017","0","0"
"PR9199.3.J3773 A6 2017","0","0"
"HC460.5 .I35 1942","0","0"
"DD706 .G67 2014","0","0"
"BH301.C84 P63 2017","0","0"
"HD8726 .C46 1939","0","0"
"JS2109 .G63 2016","1","0"
"DB2191.S58 G47 2016","2","0"
"GF41 .S488 2015","4","0"
"PN6790.J3 M553 1970","0","0"
"HM213 .N47 1967","0","0"
"HA4703 .A4 2010p","0","0"
"HA4703 .A4 2010p","0","0"
"HA4703 .A4 2010p","0","0"
"HA4703 .A4 2010p","0","0"
"HA4703 .A4 2010p","0","0"
"HA4703 .A4 2010p","0","0"
"BM225.C42 R438 1916a","1","0"
"HA4703 .A4 2010p","0","0"
"JV7409.Z6 P536 2012","0","0"
"HQ681 .K29 1969","0","0"
"QH109.A1 F47 2016","0","0"
"PN98.R38 L364 2017","0","0"
"PQ4873.A48 Z92 2016","0","0"
"PN1043 .M54 2017","0","0"
"DC611.B855 R33 2017","0","0"
"DP199.3 .D66 2016","0","0"
"PQ4902.O882 R33 2017","0","0"
"PN1998.3.P695 S23 2017","0","0"
"PQ4864.I44 N455 2017","0","0"
"PQ4817.A33 Z695 2017","0","0"
"PQ4876.A7416 M38 2017","0","0"
"PT187 .Z45 2016","0","0"
"PQ8519.H34 A6 2016","0","0"
"HG187.J3 S36 1934","1","0"
"PJ7924.A3315 D58 2016","2","0"
"HV7434.M62 N674 2016","0","0"
"PJ7958.A53 K38 2015","0","0"
"DB2800 .P37 2017","0","0"
"PJ7846.A31116 M38 2016","0","0"
"HC125 .A425 2016","0","0"
"PJ7860.I4122 F5 2014","0","0"
"PQ7409.2.H355 M83 2015","1","0"
"PJ7814.T72 T73 2014","0","0"
"PQ7409.2.H355 N66 2013","0","0"
"PJ7824.A7185 M33 2015","0","0"
"HC462.8 .U519 1972","0","0"
"PJ7860.A416 M36 2017","0","0"
"PJ7864.A373 M868 2015","1","0"
"F1210 .A88 2016","0","0"
"LC1099.5.M6 P47 2016","0","0"
"PJ7926.H23 S43 2017","0","0"
"PG5402.5.P65 H67 2016","0","0"
"F1219.1.C45 A28 2016","0","0"
"DS882.5 .I7 1973","0","0"
"LB1029.C53 R85 2014","0","0"
"PQ7442.C33 M35 2011","0","0"
"DB2831.G37 A3 2017","0","0"
"PQ7442.C33 R45 2017","1","0"
"PN6790.J34 N68 1969","0","0"
"PQ8492.L5 B75 2017","0","0"
"BX390 .K56 2017","0","0"
"DS896.7.N2 N22 1971","0","0"
"DS896.7.N2 N22 1971","0","0"
"PJ7974.A685 H27 2015","0","0"
"PJ7862.H854 M33 2015","0","0"
"PJ7916.A398 N86 2016","0","0"
"PN56.P547 I53 2017","0","0"
"DS80.95 .B39 2017","0","0"
"TX716.M4 R673 2015","0","0"
"PK6415.5 .T36 2015","0","0"
"PK6415.5 .T36 2015","0","0"
"PR6013.R416 L6 2016","2","0"
"AC146 .R98 1968","0","0"
"JV7409.M49 C66 2016","0","0"
"PR9199.3.F5325 A6 2017","1","0"
"F2212 .R58 2015","1","0"
"BF683 .P78","0","0"
"JV7409.C48 A48 2016","0","0"
"JV7401 .M573 2013","0","0"
"F1221.A4 S26 2015","0","0"
"LG271.T37 Y32 1974","0","0"
"CT1888.N88 A3 2017","0","0"
"PS3612.A89 A6 2017","0","0"
"F1219.1.O11 V58 2016","0","0"
"F1286 .P67 2016","0","0"
"BX491 .D63 2017","0","0"
"GR290 .H373 2016","0","0"
"PQ7798.426.I934 D47 2015","0","0"
"PK6562.35.A87 U2 2017","0","0"
"HB126.J4 K36 1948","2","0"
"DS73.4 .A35 2017","0","0"
"BJ1291 .H49 2016","0","0"
"PK6501 .Z893 2016","0","0"
"PK6501 .Z893 2016","0","0"
"BP166.7 .G57 2016","0","0"
"GN667.W4 R68 2016","0","0"
"Z1004.M364 F37 2017","0","0"
"PS3042 .W56 2017","0","0"
"PG5439.23.A494 T93 2017","0","0"
"RC552.S4 L44 2017","0","0"
"DS98.6 .P43 2017","3","0"
"HB881.A1 P65 v. 72, no. 1","1","0"
"HV8964.A7 H35 2016","0","0"
"HD2907.Z75 M5735 1970","0","0"
"BP50 .A56 2016","1","0"
"PS3554.A5815 Z46 2017","0","0"
"PQ7798.432.I43 P76 2016","0","0"
"JQ1875 .D444 2017","0","0"
"GC1471 .E75 2017","1","0"
"DS269.B3 K38 2016","1","0"
"PQ7798.416.E896 A78 2015","3","0"
"PQ7798.423.A943 R43 2014","0","0"
"GT4874.A2 N37 2012","0","0"
"PG3501.I37 I37 2016","0","0"
"DS318.84.Y87 A3 2017","0","0"
"GN409.5 .E83 2017","1","0"
"DS318.84.Y87 A3 2017","0","0"
"HD8081.H7 H47 2016","0","0"
"HC1050.Z9 E449 2014","0","0"
"PJ8390.M3 W853 2015","0","0"
"BX5005 .O975 2017","1","0"
"PQ7798.1.L56 B63 2015","1","0"
"PS3553.O51165 L38 2017","3","0"
"HQ1465.Q47 S65 2016","0","0"
"PB1684 .L42 2016","0","0"
"TS171.57 .D58 2017","1","0"
"DS894.49.K345 K34613 1985","0","0"
"PQ7798.423.O74 D47 2014","0","0"
"HV8141 .B88 2017","2","0"
"PG3479 .K58 2016","0","0"
"PS3527.A15 Z6783 2017","1","0"
"PJ7832.A694 Z95 2014","0","0"
"F1392.A1 I34 2016","0","0"
"JV6344 .I237 2015","0","0"
"PQ7798.417.A7494 C37 2015","0","0"
"HV6638.5.U6 H47 2017","5","0"
"BX1740.M6 Q49 2016","0","0"
"DT107.88 .K42 2017","2","0"
"DS777.533.A86 T3613 2000","0","0"
"GV943.2 .B37 2016","0","0"
"PJ7810 .L39 2015","1","0"
"DT554.83.W852 A3 2015","0","0"
"JA69.S6 G63 2016","0","0"
"HN120.O29 G37 2016","0","0"
"JQ2998.A58 I26 2012","2","0"
"PG3482.6.H315 O85 2015","0","0"
"PG5440.21.R35 P63 2016","0","0"
"PG3481.L39 S56 2014","0","0"
"PG3476.T715 Z65 2014","0","0"
"CS1558.M38 S55 2016","0","0"
"DS885.5.K31 N5 1970","1","0"
"DT551.84 .M335 2014","0","0"
"PG3549.L58 Z755 2017","0","0"
"H61 .R47 v. 27","0","0"
"PJ7836.J23 Z46 2015","0","0"
