"CALL #(ITEM)","TOT CHKOUT","INTL USE "
"PT405 .U973 2011","0","0"
"HN440.R3 B745 2011","0","0"
"PT8952.18.O386 A61313 2011","6","0"
"PR6103.A33 B8 2011","1","0"
"TR897.74 .M337 2011","1","0"
"DD247.E5 A735 2011","0","1"
"N8250 .B65 2011","1","0"
"HV640.5.G9 R47 2009","0","0"
"ND699.R6 P47 1999","0","0"
"ND699.R6 P47 1999","0","0"
"PQ1130.L5 L53 1998","0","0"
"N4015.M6 D38 1988","0","0"
"PL839.A7 A113 1997","1","0"
"PQ6623.A7657 Z48 2011","0","0"
"PR3316.A4 Z46 2011","0","0"
"PR3316.A4 Z46 2011","0","1"
"F2861 .O45 2010","0","0"
"PQ6469 .A77 2011","5","1"
"JL2631 .O456 2011","0","0"
"DT33 .F73 2011","11","0"
"DT33 .F73 2011","6","0"
"PQ7298.26.E45 A86 2011","0","0"
"PQ6222 .T45 1994","1","0"
"PQ7798.28.A7 A6 2011","0","0"
"PA3061 .W478 2011","2","0"
"HQ799.C35 M57 2011","0","0"
"PH3351 .S513 2011","0","0"
"DS553.5 .G38 2010","0","0"
"PS3519.E27 Z48 2009","0","0"
"PQ6657.R29 B54 2011","0","0"
"GV82.B4 T39 2011","0","0"
"HN420.5.A8 J84 2011","1","0"
"PT2668.I323 Z59 2011","0","0"
"PQ8098.3.O78 T54 2011","0","0"
"PL384 .A8 2011","0","0"
"HV8202.5.A2 A64 2011","0","0"
"PG5039.21.R27 A952 2007","0","0"
"HQ1121 .F64 2011","1","0"
"PG5040.26.R54 R24 2008","1","0"
"H61 .A475 2008","0","0"
"DS754.18 .L49 2011","1","0"
"JQ1519.A45 W326 2011","0","0"
"PG3341 .A7 2011","1","1"
"PL2252.K83 L536 2011","0","0"
"HV5082 .F6 2011","1","0"
"PL2782.Y3 A6 2011","0","0"
"PN6110.C5 C3 1st series","1","0"
"PG3478.N442 O35 2010","1","0"
"PR6066.R365 P639 2011","2","0"
"G1246.P3 C3 2003","0","1"
"PQ4862.E767 P75 2010","0","0"
"BR115.P7 L523 2011","0","0"
"PG3489.4.I53 Z439 2007","1","0"
"PG3540 .V74 2007","0","0"
"PG3540 .V74 2007","0","0"
"NA1195.K67 P36 1996","0","0"
"HQ1623 .G36 2011","0","0"
"DK579 .L486 2008","0","0"
"PG7158.Z42 S59 2002","0","0"
"PR6073.I43294 H377 2011","1","0"
"DK70.A2 D74 2009","0","0"
"CD1732 2006","0","0"
"PG3337.L46 G4693 2008","1","0"
"PG3337.L46 G4693 2008","1","0"
"B128.Y3933 G86 2011","1","0"
"DK676.8 .V38 2003","0","0"
"DK676.8 .V38 2003","0","0"
"DK676.8 .V38 2003","0","0"
"JN96.A95 P37 2007","0","0"
"DK676.8 .V38 2003","0","0"
"HF1365 .B447 2011","0","0"
"HF1359 .S65 2011","0","0"
"PH2064.H6 H66 2011","0","0"
"LB3060.83 .R68 2011","3","1"
"PQ1888.E5 A74 2010","1","0"
"BX375.S94 A4 2009","0","0"
"PH3042 .C745 2007","0","0"
"PG3913 .D68 2006","1","0"
"DK57.5 .S46 2006","0","0"
"E169.Z83 F72 2011","0","0"
"DK33 .O63 2007","0","1"
"PG3489.O43 M69 2008","0","0"
"PH3404.S5 S9543 2008","0","0"
"JC491 .M284 2008","0","0"
"VA574.B35 G65 2006","0","0"
"VK140.S658 C667 2011","1","0"
"PN466 .R47 2011","0","0"
"E302 .J463","1","0"
"U600 .B452 2008","1","0"
"PG3312.Z5 L48 2008","0","0"
"PT2525 .A1 1978","0","0"
"GV944.A7 M33 2011","1","2"
"PC4871 .C536 2011","2","1"
"PQ6613.A763 Z73729 2011","1","0"
"PQ6657.A67 Z69 2011","0","0"
"PQ6066 .S53 2010","2","1"
"PQ7760 .P56 2011","0","0"
"PL2786 .I2 2011","0","0"
"PL3033 .R36 2011","1","0"
"PS3511.A86 A34 1977","0","0"
"PQ2601.Y5 A15 1989","0","0"
"DT1879.I83 Y67 2011","1","0"
"PR4853.F7 C687 1988","0","0"
"PL1171 .H36 2011","0","0"
"PN1993.5.M6 A93 2011","0","1"
"Z1003.5.C6 W827 2011","0","0"
"PQ2605 .O28 1984","0","0"
"D181.T3 R36 2011","3","0"
"JZ1730 .L58 2011","0","0"
"PQ7081 .U425 2009","2","0"
"BS2649 .F56 2011","0","0"
"BS1525.53 .W55 2011","0","0"
"RC455 .U74 2011","0","0"
"PR6060.A467 D34 2011","14","0"
"PS3531.O752 A6 2011","6","0"
"PJ7755.I175 Z92 2012","8","1"
"PS3553.O692 R43 2011","1","0"
"BX1756.G87 A3 2011","1","0"
"PH3042 .K577 2011","0","0"
"PG3549.G29 M49 2008","0","0"
"BT70 .R339 2011","0","0"
"PQ2625.I2 A113 1998","0","0"
"PN5369.C353 D23 2011","0","0"
"BS2825.53 .A5313 2011","0","0"
"PQ1276.E75 R648 2000","0","0"
"DS797.88.J568 Z57 2011","0","0"
"DS32.9.U38 T77 2007","0","0"
"PG3489.O43 O56 2008","0","0"
"PS3601.V466 L37 2011","4","0"
"PR6103.O97 P37 2011","0","0"
"HA37.G72 L48 2011","0","0"
"DS119.7 .T435 2008","0","0"
"PS3552.U459 R42 2011","0","0"
"R871 .A43 2011","0","0"
"PS3553.O6598 P64 2008","0","0"
"B128.C54 Y4 2011","0","0"
"B2430.D454 F53 2012","11","0"
"B2430.D454 F53 2012","6","1"
"BF697.5.B63 B847 2012","6","0"
"BF697.5.B63 B847 2012","3","0"
"DS777.488.C5 J54 2003","0","0"
"PR2248 .R63 2011","3","1"
"HN18 .M66 2011","0","0"
"DS777.488.C5 J54 2003","1","0"
"DK502.6 .I54 2007","0","1"
"HC240.9.P6 N65 2011","0","0"
"GV1787 .B85 2011","0","0"
"PA4037 .K665 2011","0","0"
"HV40 .L94 2011","1","1"
"RJ506.D4 C45 2011","2","0"
"DK679.A25 M38 2008","0","0"
"PS3557.O56 B87 1991","0","0"
"PQ1876 .P3 1998","2","0"
"GV706.4 .N475 2011","1","1"
"PN5277.M5 S67 2002","1","0"
"P35.5.R9 I398 2006","1","0"
"DC198.M2 L46 2012","0","0"
"PR6054.O547 S4 2011","1","0"
"PR9387.9.O37843 E34 2006","1","0"
"PG3350.A3 P795 2009","1","0"
"PQ2672.E7295 D67 2012","1","1"
"DC33.8 .V53 2011","0","0"
"B3312.F5 O4 2000","2","0"
"PN51 .Z55 2011","1","0"
"NK7342 .K67 2011","1","0"
"PG3476.P543 Z563 2009","1","0"
"D228 .G78 2012","0","0"
"DK71 .S52 2006","0","0"
"DC430 .B45 2012","0","0"
"DC235 .S55 2005","0","0"
"D511 .A93 2011","0","0"
"E185.615 .N27 v. 13","0","0"
"CR4519 .C44 2011","1","0"
"PN56.L4 O85 2011","0","0"
"PQ2627.E88 M84 2012","0","0"
"DS799.82.L48 L524 2011","0","1"
"PQ2673.O4875 P53 2012","0","0"
"Z303 .M54 2012","0","0"
"PG2987.R4 K48 1994","0","0"
"DC79.7 .G63 2011","0","0"
"PQ2672.E655 A75 2012","0","0"
"ND699.R6 P47 1999","1","0"
"DS734.9.K34 C46 2011","0","0"
"BX597.I565 P35 2011","0","0"
"PQ2679.A9 T37 2012","0","0"
"PQ2676.A8826 H66 2012","0","0"
"PQ2678.O756 A89 2012","1","0"
"PG3549.S527 D67 2007","0","0"
"HQ759 .M684 2011","1","0"
"PQ2667.A696 S34 2012","0","0"
"PQ2673.A88 Z476 2012","0","0"
"PQ3989.2.M217 S36 2012","1","0"
"PG2640 .A65 1946","2","0"
"DF234.2 .O33 2011","1","0"
"PL8703 .A5 1961","1","0"
"PN6710 .K667 2011","0","0"
"PQ2603.R9453 Z72 2011","3","0"
"PQ7661 .B65 2011","0","1"
"GN776.2.B4 D47 2011","1","0"
"PG1196.26.O647 S666 2007","1","0"
"PH2631 .M56 2007","0","0"
"BD638 .K69 2002","0","0"
"D802.P62 K753 2007","0","0"
"BV840 .K35 2007","0","0"
"Z683.2.U38 B37 1999","1","0"
"HF5601 .S87 no. 22, v. 2","0","0"
"HF5601 .S87 no. 22, v. 3","0","0"
"HF5601 .S87 no. 22, v. 4","0","0"
"HF5601 .S87 no. 22, v. 5","0","0"
"LB2376.6.R8 A74 2007","0","0"
"PL430.9.D88 R8 1940","2","0"
"DS134.85 .K62 1971","1","0"
"UA659.S67 M24 2011","1","0"
"PR6113.A546 I66 2011","2","1"
"DS734.9.T37 Z434 2010","0","0"
"DS740.4 .G86 2010","0","1"
"HD9397.A2 E266 2011","7","2"
"JF2051 .D35 2011","3","0"
"UB251.G7 I68 2011","0","0"
"PQ2613.I2 Z4775 2001","0","0"
"PK1727.P66 H834 2011","0","0"
"H53.F7 S73 2011","1","0"
"GV1785.L9 A3 2011","0","0"
"JZ5584.S65 A764 2011","0","0"
"DC420 .G367 2000","1","0"
"PR6104.O865 S43 2011","1","0"
"LA230.5.M52 W44 2011","0","0"
"BF637.B4 T43 2012","0","0"
"KF4772 .P67 2012","2","0"
"HM851 .M325 2012","2","1"
"GE195 .L36 2012","1","1"
"HV6517 .L39 2011","0","0"
"HN64 .A76 2012","1","0"
"BF692.5 .G575 2011","0","0"
"HV7571.T4 C76 2011","0","0"
"KJE6456 .K49 2012","1","0"
"KNC127 .C37 2012","4","1"
"LC3965 .I63 2011","1","0"
"KF478.5 .G74 2012","2","0"
"KF3464 .G37 2012","1","0"
"BF371 .W545 2012","5","1"
"HQ247.A5 K68 2012","6","0"
"BF371 .O75 2012","0","0"
"HQ777.5 .P374 2012","2","0"
"JF1351 .R333 2011","2","0"
"K5103 .M85 2012","5","0"
"K5101 .R48 2011","1","0"
"KF4550 .V47 2011","2","0"
"R852.5 .S837 2012","4","0"
"R725.56 .F57 2012","7","0"
"HD53 .G357 2012","1","2"
"QH130 .E835 2010","0","0"
"LA1013.7 .S34 2011","11","0"
"LB2371.4 .H35 2012","4","1"
"JQ1828.A98 H62159 2011","1","0"
"LC493 .J355 2012","1","0"
"HJ9227 .H46 2011","1","0"
"JA71 .C528 2012","2","0"
"LB2351.2 .E76 2011","1","0"
"HV6626 .I564 2011","1","1"
"JC574.2.I4 B39 2012","2","0"
"RJ506.R57 S35 2011","1","1"
"K4444 .B78 2012","2","0"
"HF5827.9 .A25 2012","0","2"
"LB2831.92 .S533 2012","0","0"
"LC5225.L42 H677 2012","0","0"
"G70.212 .A426 2011","0","0"
"TX644 .M386 2012","3","0"
"HC800 .A47 2012","1","0"
"HQ1236.5.A65 M36 2011","1","0"
"HF5549.5.I6 P678 2012","12","0"
"HE890.5 .A75 2011","2","0"
"HE5611 .A983 2012","1","0"
"JZ1314 .G64 2012","1","0"
"HQ1075 .W46 2012","0","0"
"JA80 .D43 2012","4","0"
"HD30.2 .I58 2008","0","1"
"HN380.7.A8 H47 2011","0","0"
"HD9999.C9472 C37 2012","6","0"
"HC427.95 .G366 2012","0","0"
"GF656 .M37 2012","7","0"
"HC427.95 .C56 2011","2","0"
"HD6072.2.C6 H8 2011","1","0"
"HC427.7 .D46 2012","0","0"
"HC427.95 .C45664 2012","2","0"
"HC427.92 .S58 2012","0","0"
"JQ1510 .C4898 2012","2","0"
"HV640.5.V5 C52 2011","3","0"
"BF318 .C55 2012","2","1"
"HD4905 .C66 2012","2","0"
"HD9696.T442 M85 2012","0","0"
"HV6275 .B945 2011","2","0"
"HV418 .C65 2012","0","0"
"JZ1308 .C65 2012","2","0"
"HV6025 .C716 2011","0","0"
"HG3881 .C87 2011","0","1"
"JZ1584 .C33 2011","0","1"
"HV553 .K425 2012","0","0"
"HV6626.23.I7 T59 2012","6","1"
"HC427 .M77 2011","2","0"
"HB3722 .A54 2011","1","1"
"HV6537 .S28 2012","1","0"
"HG4026 .W4184 2012","0","0"
"HQ1236.5.E85 E97 2012","1","0"
"BF575.F16 E98 2012","4","0"
"HQ1180 .F46 2012","1","0"
"HD9000.5 .F5962 2012","2","0"
"HG5782 .D47 2011","0","0"
"JZ1480.A57 C37 2011","1","0"
"LA2317.B578 A3 2012","0","0"
"K5302 .B35 2012","1","0"
"GB406 .G43 2011","1","0"
"HD9000.4 .G56 2012","2","0"
"HD6072.2.P6 L56 20112","2","0"
"BF713 .H3643 2012","7","0"
"HQ1180 .H35 2012","6","1"
"HD6060.6 .H36 2011","1","0"
"JC571 .H34755 2012","4","0"
"HD2341 .H36 2011","3","0"
"BF575.H27 B87 2012","2","2"
"HN670.A8 Y68 2012","0","0"
"JZ5538 .H93 2012","2","0"
"GV14.45 .S82 2012","2","0"
"JF2051 .A79 2011","0","0"
"JV6483 .S537 2012","1","2"
"LC1085.2 .A44 2011","1","0"
"HC430.6 .H54 2007","0","1"
"HD51 .M86 2012","0","0"
"HB3717 2008 .A73 2012","2","0"
"HV6432.4 .A48 2012","1","0"
"GV706.35 .A53 2011","0","0"
"HC102.5.H55 S38 2012","0","1"
"HD6054.4.K6 R46 2011","0","0"
"LB2805 .A434 v. 12","0","0"
"HT384.B447 L58 2012","0","0"
"HC59.72.P6 L63 2012","0","0"
"HD30.213 .M344 2012","0","0"
"HM1271 .B88 2011","0","0"
"HF5415.12.C8 M67 2012","0","0"
"HM479.B45 A3 2012","0","0"
"HM683 .M54 2011","1","0"
"HB501 .M6343 2012","1","0"
"JZ1734 .D69 2011","0","0"
"UA23 .N279 2012","1","1"
"HD31 .R36 2012","0","0"
"JN40 .N48 2012","1","0"
"BF637.C4 G35 2011","2","0"
"HF5415 .J625 2012","0","0"
"HV530 .M66 2012","1","0"
"HG3916 .K86 2011","1","0"
"HD9556.C52 W754 2012","0","0"
"HD58.7 .P647 2012","1","0"
"KF373.R483 R53 2012","3","0"
"HV551.2 .P75 2012","0","1"
"BF575.E55 P793 2011","5","0"
"HD1417 .P84 2012","0","0"
"BF173.F85 R33 2012","3","0"
"JN50 .M37 2011","8","0"
"K5103 .R43 2012","0","0"
"GN33 .R43 2011","5","0"
"JC328.6 .M35 2012","0","0"
"GV571 .R47 2012","2","0"
"KG3552 .M35 2012","0","0"
"BF175.5.P75 K37 2012","2","0"
"BF714 .S66 2011","5","0"
"HD2341 .S6236 2012","0","0"
"HD9506.S632 S625 2012","6","2"
"BF311 .S646 2012","3","0"
"BF39 .S7863 2011","8","2"
"G155.A1 S6688 2011","0","0"
"HD38.5 .S8954 2012","0","0"
"HD9502.A2 S925 2012","1","0"
"HM851 .W4297 2011","8","0"
"HN28 .T698 2012","1","0"
"HC256.7 .U45 2012","0","0"
"JC328.6 .U53 2012","5","0"
"HM1271 .K55 2011","1","0"
"HD5854 .V85 2011","0","0"
"HV6771.G7 G65 2012","0","0"
"GF41 .W535 2011","5","0"
"HQ1787 .S74 2011","2","0"
"HQ1170 .W598 2012","9","0"
"HC79.E5 W662 2012","1","0"
"HB3730 .A484 2011","1","0"
"LB1050.5 .A36 2011","0","0"
"HE8697.45.U6 W35 2012","1","1"
"BF173 .M5272 2012","0","0"
"HD62.5 .I39 2011","7","0"
"BF723.M4 H45 2012","4","2"
"LC4704 .P39 2012","0","0"
"HG4027.7 .B517 2010","0","0"
"LC3715 .E85 2011","0","0"
"HV9950 .F56 2012","1","0"
"HX239 .F88 2012","0","0"
"HC415.25 .N354 2012","1","0"
"LB2331.62 .H36 2012","8","1"
"JK1976 .K76 2012","1","0"
"GV1061.15.W55 H39 2011","0","0"
"HQ767.5.U5 H64 2012","4","0"
"LB2361 .R45 2012","1","0"
"HD58.87 .H367 2012","0","0"
"LA2317.H37 A3 2004","6","0"
"BF1045.N4 M35 2012","8","1"
"BF175.5.M37 M35 2012","0","0"
"HD9980.5 .M388 2011","2","2"
"LC149 .L27 2011","9","0"
"JN900 .W55 2012","0","0"
"HM683 .Y88 2011","3","0"
"GN380 .P65 2011","0","1"
"BF76.5 .Q38 2011","1","1"
"LB1181.2 .R66 2011","0","0"
"HV1431 .L43 2012","1","0"
"JZ6369 .R46 2011","4","0"
"HQ1180 .R48 2012","7","0"
"HF5415.33.E18 S38 2011","0","0"
"HA29 .R796 2012","2","3"
"HD69.S8 S774 2012","0","0"
"JF1525.L4 J69 2012","1","1"
"HC427.95 .L37 2012","1","0"
"GT3085 .C47 2011","0","0"
"LB1771 .G75 2012","0","1"
"GV711.5 .T73 2012","8","0"
"LC990 .M55 2011","1","0"
"HF1455 .U82 2011","0","0"
"JZ5538 .W35 2012","1","0"
"LB2806.15 .A12 2011","0","0"
"TR654 .T375 2008","1","0"
"PN2859.P63 K3685 2008","0","0"
"PN2859.P63 K3685 2008","1","0"
"U413.A66 L132 2011","0","0"
"Z789 .V65 2008","0","0"
"PC57 .A39 2007","1","0"
"LF1548.O4 B54 2010","0","0"
"PG7178.A52 J2 2010","0","0"
"PG7219.Z66 K28 2009","0","0"
"U413.A66 T462 2011","2","0"
"PG7210.A48 T9 2010","0","0"
"PQ2672.O788 O75 2012","0","0"
"PG7161.R27 O26 2010","1","1"
"U413.A66 T2791 2011","2","0"
"PG7202.R65 U4 2010","1","0"
"PR4033 .F7 2000","0","0"
"PG3482.8.U8335 P65 2010","0","0"
"DK34.I73 C67 2010","0","0"
"PG3481.4.I85 A17 2010","0","0"
"PT2635.I65 Z7988 2009","0","0"
"DS799.847 .L53 2011","0","0"
"PG7165.R38 L32 2010","1","0"
"PQ9261.P417 A3 2001","0","0"
"PG7215.R94 C84 2010","0","0"
"PG7178.Z95 S47 2010","0","0"
"PQ2703.L346 Z46 2011","0","0"
"PG3481.A45 T74 2002","1","1"
"PQ2662.E75216 C57 2012","0","0"
"HQ18.C6 Y34 2011","0","0"
"PQ2443 .B37 2012","0","0"
"PG3233.5 .S62 2010","0","0"
"NA6315.R82 M6782 2010","0","0"
"PR5483.F7 B34 2001","0","0"
"PG3470.R77 Z4962 2010","0","0"
"BP195.I3 I26 2011","0","0"
"PH3321.R42 M45 1967","1","0"
"PH3321.R42 L28 1968","1","0"
"PG1419.26.E828 K36 1998","1","0"
"BR65.A6 F7 1998","0","0"
"PQ4882.I78 T98 2011","1","0"
"PG3485.2.K48 K667 2003","0","0"
"BR65.A64 F7 2000","1","0"
"PQ2666.O945 L57 2012","1","0"
"PQ2704.E346 F46 2012","0","0"
"DK601.2 .N3 2011","1","0"
"DK267 .S472 2011","0","0"
"GN293 .D53 2011","1","1"
"DK511.M6 I738 2006","1","0"
"GV1588.4 .C4377 2011","0","0"
"DK268.E76 A3 2004","0","0"
"PS169.R47 D943 2011","0","0"
"DK511.Z3 P87","2","0"
"HM846 .A675 2011","0","0"
"Z939.7.K546 U385 2003","0","0"
"Z939.7.K546 U385 2003","0","0"
"BD450 .C52833 2008","0","0"
"PN56.C92 G467 2011","1","0"
"PN6231.M68 W855 2011","0","0"
"GV583 .S455 2011","3","0"
"DS135.R9 A736 2004","0","0"
"DK38.7.O74 A3 2010","0","0"
"PL1099 .C4363 2011","0","0"
"HD3515 .K6738 1998","0","0"
"PS92 .A437 2011","0","0"
"PS231.S47 D39 2011","4","1"
"DS35.74.U6 W355 2011","0","0"
"HM621 .C858 2011","3","1"
"PS379 .P635 2011","0","0"
"NC267 .M58 1956","0","1"
"LB3067.7 .R63 2010","0","1"
"PG6780.Z5 R63 2007","0","0"
"PG1418.M25 Z83 1998","1","0"
"PN2859.P63 P685 2008","0","0"
"PH3291.N94 M34 1990","1","0"
"HC340.19.Z9 F369 2007","1","0"
"HF1602.5.P16 P76 2011","1","1"
"PG3467.L57 Z53 2007","0","0"
"PG1418.B78 Z68 2005","1","0"
"DR2047.T66 T66 2004","0","0"
"DR2047.T66 T66 2004","0","0"
"DR98.A7 A73 2004","0","0"
"P96.E292 E855 2008","1","0"
"NC1660.C9 K8","1","0"
"PG3476.M3 A6 1960","0","0"
"PG3476.M3 A6 1960","2","0"
"DK511.C37 B354 2003","0","0"
"H62.A3 A25 2011","0","0"
"PG5038.N47 A6 2011","0","0"
"HQ1090.7.I8 F56 2003","4","1"
"HB97.5 .S238 2010","2","0"
"DK267 .T712 2010","1","0"
"PL2973.5.A34 Q56 2011","0","0"
"DS115 .P39 2008","0","0"
"HC502 .E327 1977","0","0"
"PG3485.E46 P62 2011","0","0"
"HC430.I5 L37","0","0"
"PG3233 .N24 2011","0","0"
"DB2191.M38 H683 2011","0","0"
"PG3470.T56 A6 2011","1","1"
"HC340.12 .K6745 2011","0","1"
"PG3328 .S276 2011","2","0"
"DK71 .S74 1996","0","0"
"PG3476.S78835 Z936 2012","0","0"
"BX605.A8 K69 2011","0","0"
"HN730.5.A8 K56935 2011","2","0"
"F1219.3.R38 D55 2010","0","0"
"F1219.3.R38 D55 2010","0","0"
"F1219.3.R38 D55 2010","0","0"
"F1219.3.R38 D55 2010","0","0"
"PG3482.5.R27 Z46 2011","0","0"
"PG3493.48.T47 Z34 2011","2","0"
"F904 .N37 2011","0","1"
"DS352 .S34813 2011","0","0"
"F390 .Z33 2011","1","1"
"F158.44 .A67 2011","1","1"
"DD186 .L53 2011","0","0"
"PS3619.C366 C36 2011","1","2"
"F1030.7 .L43 2012","10","0"
"PA6695 .L58 2011","2","0"
"BV3390.B93 L454 2011","0","0"
"DF77 .M47513 2012","1","0"
"PN1995.9.I67 R46 2012","0","0"
"PR883 .E53 2011","0","0"
"PT405 .G667 2011","1","0"
"PR1110.C3 F57 2011","0","0"
"N6921.F7 F49 2012","4","0"
"DG214.5 .B87 2011","6","1"
"F591 .F76 2011","3","0"
"PS3561.A885 G74 2011","0","1"
"B3279.H49 M271213 2011","2","0"
"PN183 .M33 2011","4","1"
"PA4025.H8 F38 2011","3","0"
"BX1795.S35 A84 2012","0","0"
"PS3545.H5187 A6 2011","1","0"
"PS261 .P69 2012","3","0"
"PN2287.A457 L565 2011","2","0"
"BP161.3 .L96 2012","5","1"
"PS3620.R3287 J36 2012","0","0"
"BD161 .K5634 2011","1","0"
"P57.J3 L37 2012","2","0"
"PA85.K45 P44 2012","0","0"
"B105.E46 M67 2011","1","1"
"F785.S75 C55 2011","0","0"
"P116 .H87 2012","1","2"
"BV3780 .R63 2012","0","0"
"DS69.5 .O84 2011","3","2"
"DD89 .O94 2011","4","2"
"D210 .O94 2011","9","2"
"BV4208.G7 O85 2011","5","1"
"BL1530 .R56 2011","1","0"
"PN1059.T7 R4 2011","3","0"
"PE1241 .F45 2012","0","0"
"F788 .H37 2011","0","0"
"BJ1451 .S67 2012","0","0"
"B2949.R3 L49 2011","6","0"
"DG286 .G35 2012","5","0"
"BJ1031 .T395 2011","0","0"
"F7 .E119 2011","1","0"
"PN1995 .W55 2011","1","0"
"PA5610.K39 Z48 2012","0","1"
"BT741.3 .S65 2012","8","0"
"BL53 .T43 2011","1","0"
"BL625 .T38 2011","2","0"
"BL41 .T455 2011","2","0"
"PN2071.P78 M37 2011","1","0"
"DA625 .C775 2011","0","0"
"DS481.A1 T64 2011","1","0"
"PA3012 .T73 2011","1","0"
"E183.8.B6 D67 2011","0","0"
"F3451.M8 R53 2012","0","0"
"E534 .V396 2012","1","1"
"DJ287 .F67 2012","1","0"
"PG3007 .L486 2011","2","0"
"BH301.I52 W43 2011","3","1"
"PC1075 .S26 2011","2","0"
"F596 .S34 2011","0","0"
"PQ6073.T45 D87 2012","2","0"
"BD111 .S54 2011","5","0"
"BD181.3 .M374 2011b","0","0"
"BJ1249 .W327 2011","0","0"
"PR9619.4.V56 A56 2011","0","0"
"PR9617.32 .A58 2011","0","0"
"PN1271 .H69 2012","5","1"
"F592.7.L42 J46 2011","1","0"
"DS715 .L468313 2011","0","0"
"PL782.E1 C554 2011","0","1"
"BP172 .C537 2011","0","0"
"P119.3 .D43 2012","4","0"
"PN56.M38 V37 2011","1","0"
"BR141 .D63 2011","3","1"
"D1056.2.M87 L38 2012","7","0"
"B422.A5 K46 2011","3","1"
"BL238 .B74 2012","1","0"
"BX2323 .T87 2011","9","1"
"F1034 .I5 2011","0","1"
"E93 .F515 2012","3","0"
"PN5144 .I75 2011","1","0"
"PS627.H87 K38 2011","0","0"
"PN1998.3.B86 G8313 2012","2","0"
"BL41 .N67 2012","1","0"
"PS3623.E88 M37 2011","0","0"
"HQ1457 .F59 2011","0","0"
"PN4874.K5457 A3 2011","0","0"
"F15.J5 H64 2011","2","0"
"PL855.A8757 N5613 2011","0","0"
"DS125 .O75 2011","2","0"
"PR9320.9.D33 D33 2011","1","0"
"PS2848 .P2 2011","1","0"
"F884.P857 A33 2011","2","0"
"D769.8.A6 L96 2012","1","1"
"F869.S594 M349 2012","0","0"
"F1034.2 .R43 2011","0","0"
"PE1405.U6 R45 2012","5","0"
"PL1271 .L84 2011","0","0"
"D727 .D34 2012","3","0"
"DT107.87 .R633 2011","1","0"
"DU418 .P475 2011","0","0"
"F869.S357 D38 2012","2","0"
"PS509.H57 S68 2011","3","0"
"PE1404 .H364 2012","3","0"
"DS896.35 .B37 2011","0","1"
"F1035.A1 W55 2011","0","1"
"PR8853 .W34 2011","0","0"
"PS508.G39 W56 2011","0","0"
"GT2130 .A14 2011","1","3"
"PG3491.44.N45 P95 2011","0","1"
"F1220 .I525 2010","0","0"
"DS896.5 .E368 1995","2","1"
"PG3485.7.Z5 Z46 2011","1","0"
"LB1578 .A49 2003","2","0"
"LB1578 .A492 1999","1","0"
"QC879.8 .E94 2011","0","0"
"JN1571.5.F5 A76 2011","0","0"
"HG6188.I7 C67 2010","0","0"
"HD30.4 .G575 2011","1","1"
"HC415.19 .B87 2011","0","0"
"PG2947.B3 T362 2011","0","1"
"LB1060 .S93 2012","0","1"
"HM621 .N487 2011","0","0"
"PG2074.75 .N48 2011","0","0"
"PG3493.44.E63 N5 2007","0","1"
"HQ801 .B3525 2011","1","0"
"B796 .T86 2010","0","0"
"PG3476.B83 Z48 2011","1","0"
"BF173 .S44125 2011","0","0"
"HG9829.Z9 S95 2011","0","0"
"KLA148 .R87 2011x","0","0"
"DB2121.C26 P26 2011","0","0"
"HT653.E95 S63 2011","0","0"
"LB1072 .C66 2011","1","0"
"HQ472.C6 J33 2012","2","1"
"DS511 .H65 2012","1","1"
"PN2936.S642 Y5 2011","0","0"
"HE3298 .S94 2011","0","0"
"HC240 .S6644 2011","0","0"
"JC323 .I5 2011","0","0"
"HV6486 .T46 2011","3","0"
"QH31.B88 A28 1971","1","0"
"PJ6111 .N5 2000z","1","0"
"LA632 .M265 2011","0","0"
"JQ298.8 .R48 2011","0","1"
"HM851 .H33 2011","1","0"
"JN1129.L45 P43 2011","0","0"
"BJ301 .I58 2012","5","0"
"PQ1431.I8 S33 2009","0","0"
"LC 39.2:V 64/3/KIT/2008","1","0"
"HE277.5 .H35 2011","0","0"
"PG7226.A79 A6 2011","1","0"
"DK34.C54 A46 2011","1","0"
"PN3928.K55 K55 2011","0","1"
"PN2938.K525 K8613 2011","0","0"
"PN1998.3.H214 H3 2009","0","1"
"CS857.D65 K66812 2010","1","0"
"CS857.D65 K66857 2010","1","0"
"PG5040.29.T44 J48 2011","0","1"
"PG5040.29.A266 P72 2007","1","0"
"PG3481.A738 A19 1991","1","0"
"PH3281.K7214 H87 2011","0","1"
"B4201 .S29 2010","0","0"
"BX520 .B64 2010","0","0"
"PS153.N5 W39 2011","1","0"
"BL65.P7 W55 2012","3","0"
"DD901.D79 F83 2012","6","1"
"DR1318 .A35 2012","2","1"
"PQ2605.A3734 Z73623 2011","0","0"
"E747 .A678 2012","2","0"
"E747 .A678 2012","1","0"
"PN56.A87 L68 2009","4","0"
"PN1650.R63 R36 2011","2","0"
"PN56.L33 B56 2011","0","0"
"BX5680.5.A4 O36 2011","2","0"
"DK510.35.C5 C55 2012","2","0"
"BD638 .R46 2012","0","0"
"PR9199.3.L32 A17 2011","0","0"
"E757 .C73 2011","3","0"
"PS3569.I73 C66 2011","6","0"
"P94.6 .M385 2012","6","0"
"DS796.H755 F56 2012","1","0"
"BQ9449.D654 S53213 2011","1","0"
"BS2575.6.D74 S83 2012","4","0"
