"CALL #(ITEM)","TOT CHKOUT","INTL USE "
"PT2621.O46 Z46 2008","1","0"
"PG3489.O482 N37 2005","0","0"
"PT2621.O46 Z462 2008","0","0"
"PN6112 .B515 2004","2","0"
"PS3608.U7685 B55 2000","1","0"
"PS3606.O49 B65 2005","2","1"
"PS3608.O957 B75 2004","1","0"
"PT1375 .D4 Bd. 89","0","0"
"PT1375 .D4 Bd. 89","1","0"
"PR9619.4.L49 B8 2005","0","0"
"PG3476.T75 Z496 2008","21","1"
"PS3613.I56246 C66 2007","1","0"
"PS3615.R565 C68 2007","4","1"
"PS3553.A78964 C87 2003","1","0"
"DK262 .S35 2007","0","0"
"PS3623.I663 D37 2006","4","0"
"PS3613.A8178 E94 2007","5","0"
"PG3350.7 .C52 2008","0","0"
"HM626 .K86 2008","0","0"
"PL4758.9.R3527 Z46 2007","0","0"
"JZ5588 .A47 2008","0","0"
"PK2200.S43174 B24 2006","0","0"
"HN690.R3 G73 2008","0","0"
"PL4758.9.I72666 T58 2007","0","0"
"NA9105 .B76 2009","8","0"
"JZ1320 .R44 2007","1","0"
"PJ7526 .B5912 1973","5","1"
"PJ7526 .B5912 1973","5","1"
"PG3487.I79 V2 1997","1","0"
"PK2099.26.A95 U52 2008","1","0"
"DK267 .S845 2007","1","0"
"PK521.D53 K85 2006","0","0"
"PJ64.K7 A32 1963","0","0"
"HC340.3 .K65638 1992","2","0"
"PJ7846.A46 K48 1965","1","0"
"HF1558.2 .I258 2006","1","0"
"HM1281 .A23 2008","0","0"
"HQ10.5.P7 R63 2007","0","0"
"DS481.M783 G69 2007","0","0"
"PK3791.A19 Z77 2007","0","0"
"PG3488.M517 B49 1990","0","0"
"HG187.I4 G87 2007","0","1"
"PK3800.R34 S25 2008","0","0"
"BX4668.D3 A3 1997","10","0"
"PK475 .G67 2006","0","0"
"HV5515.15 .S56 1996","0","0"
"PJ6111 .M56 1979","1","1"
"PS3569.H39377 F56 2006","1","0"
"PK2098.26.U48 J53 2007","0","0"
"PJ7526 .B5912 1956","3","0"
"PS3615.R56 A6 2006","2","1"
"PS3619.I5473 G63 2006","1","0"
"HD4965.2 .H46 2006","3","0"
"D16.9 .M475 2008","4","0"
"PS3553.H2496","1","0"
"PT405 .K433 2008","1","0"
"JZ1670 .K67 2009","2","0"
"PS3601.L4335 I5 2005","2","1"
"DK4410 .M96 1992","2","0"
"B802 .D48 2006","1","0"
"PS3573.I4596 I6 2003","2","1"
"PS3572.O5 Z675 2009","3","1"
"BF378.A87 K39 2008","0","0"
"P299.M6 M63 2008","0","0"
"PS627.O53 O75 2004","1","0"
"PA3095 .M84 2008","0","0"
"PN5214.R5 N34 2007","0","0"
"PS3606.O758 I68 2003","1","0"
"PT2621.A28 Z81082 2008","0","0"
"JN30 .Q525 2008","0","0"
"HV636 2005.G85 M37 2006","1","0"
"PK729 .R23 2008","0","0"
"PQ8098.14.O5 A6 2008","0","0"
"DP269.8.J68 D43 2008","2","1"
"PQ7298.418.E754 S4 2004","0","0"
"PL4758.9.K68 Z76 2007","0","0"
"PL8546.95.G87 K76 2007","0","0"
"PL8546.95.G87 K76 2007","1","0"
"PG5217.A73 E45 2007","0","0"
"HN523.5 .S4154 2008","1","0"
"PK2098.42.A245 C35 2008","0","0"
"DS134.64 .D38 2007","1","0"
"CN1173.M33 M38 2006","0","0"
"GR305.5.T3 T363 2006","0","0"
"PL4758.9.R318 Z73 2005","0","0"
"RA561 .E36 2008","1","0"
"HV7936.P8 P569 2009","0","0"
"PH2135 .O527 2007","0","0"
"JK468.I6 C66 2009","5","1"
"PG6707 .G35 2008","1","0"
"PG6087 .W768 2008","0","0"
"PG2741 .P47 2007","0","0"
"PH3194.B3 Z555 2006","0","0"
"PN56.3.R58 M57 2007","0","0"
"PN4400 .L56 2008","0","1"
"E601 .H8 2001","2","0"
"P92.5.M87 W65 2008b","2","1"
"PQ7298.17.A383 N6 2006","1","0"
"PG2505 .K527 2003","1","0"
"HB3722 .C46 2008","1","0"
"H62.A1 S7 v. 10","3","0"
"PQ7298.15.L56 I53 2005","1","0"
"PG2205 .B87 2007","1","0"
"PQ7297.C2482 L85 2006","1","0"
"N6988.5.A83 H455 2008","0","0"
"E302 .J442 2004b","3","0"
"PQ8550.423.U56 R48 2006","0","0"
"PQ8550.13.A23 N37 2007","0","0"
"PQ8498.1.Y3 Z67 2008","0","0"
"DK49 .I53 2008","0","0"
"PH3402.S5 T8 2007","0","0"
"PN2728.S427 A3 2008","0","0"
"PN2601 .O255 2007","1","0"
"PG3482.6.I65 Z475 2008","1","0"
"PQ8498.14.I17 T46 2008","0","1"
"PN5376.C65 T36 2005","0","0"
"KJA3060.A2 L65 2005","1","0"
"PG3489.I4975 R87 2008","0","0"
"PM6947 .G57 2008","0","0"
"PQ8498.422.L67 I53 2008","0","0"
"PG3479.4.O23 Z4682 2008","0","0"
"JZ5675 .R49 2008","0","0"
"HF3756.5 .F376 2008","2","1"
"HV5801 .D8613 2006","1","0"
"PQ8498.428.I92 P48 2008","0","0"
"PQ8498.429.A43 C65 2008","0","0"
"BR754.A1 B97 2009","4","1"
"Z1080.A38 D35 1998","1","0"
"PC4611 .D53 2008","0","0"
"PL4758.85.D43 P68 2007","0","0"
"RC967 .D46 2009","0","0"
"PG3485.3.R56 K56 2008","0","0"
"LC4704.5 .G74 2009","6","0"
"HV1451 .A37 2009","2","0"
"QC495 .L56 2008","4","1"
"JZ1480.A54 B838 2009","0","0"
"JN8 .A75 2008","0","0"
"JN6695 .A862 2009","1","0"
"LB2805 .V37 2007","2","0"
"RC480.6 .B438 2009","3","1"
"HV6433.35 .J64 2008","0","1"
"HD69.B7 F56 2009","3","0"
"HV6593.E85 B78 2009","3","0"
"HG1811 .T96 2009","0","0"
"LB1025.3 .C399 2008","0","0"
"HQ778.5 .L425 2009","3","1"
"HG187.C6 C4336 2009","0","1"
"BF311 .C552335 2009","0","0"
"HF5415.1255 .R67 2009","0","0"
"HD2755.5 .E446 2009","2","0"
"JZ1308 .C68 2009","2","1"
"HV6441 .G68 2008","0","0"
"HD58.87 .A46 2009","0","0"
"QH31.D2 B7416 2009","2","0"
"KF9430 .H37 2008","3","0"
"G70.4 .G36 2009","3","0"
"LB1139.23 .E275 2009","0","1"
"HF5415.1265 .P47 2009","3","1"
"HD9502.A2 E543834 2009","5","0"
"HC310.D5 E58 2008","0","0"
"LB2331.65.E85 E84 2008","0","0"
"HD30.5 .W731 2009","10","0"
"QH367 .S395 2009","4","1"
"JZ1616 .T46 2009","3","0"
"HB801 .C62813 2007","2","0"
"HQ1413.S37 B664 2007","0","0"
"GV850.4 .N55 2006","0","0"
"JC574.2.U6 W65 2009","4","0"
"HM1121 .J65 2009","3","1"
"HC79.C6 T486 2008","0","0"
"JN3971.A95 G47 2009","2","0"
"HV9106.D48 B47 2008","1","0"
"HD5819 .G87 2007","0","0"
"GV943.9.S64 G56 2008","7","2"
"HF1379 .G56 2008","2","0"
"HC244 .D733 2009","1","0"
"HF1414 .R34 2009","0","1"
"HD6053 .Y43 2009","2","0"
"HQ73 .G74 2007","4","4"
"HQ73 .G74 2007","3","3"
"GR110.F5 K46 2008","0","0"
"HG187.3 .G84 2008","2","1"
"HG3981 .H66 2009","1","1"
"UA832.5 .H86 2009","0","0"
"HN820.Z9 C73 2009","1","0"
"JF1525.A8 I37 2009","1","1"
"HE305 .I494 2008","0","0"
"JV8751 .S37 2009","1","0"
"BF575.J4 B5413 2009","0","0"
"HT391 .L325 2009","1","0"
"JK31 .S73 2009","2","0"
"R724 .L415 2008","0","0"
"GT2630 .P3713 2009","4","0"
"RC451.4.S7 M435 2009","6","0"
"HG178.3 .M5336 2008","3","2"
"HD9506.A2 D86 2009","3","0"
"HC430.T4 N49 2009","1","0"
"HV6431 .C425 2009","1","1"
"HQ774 .N43 2009","4","2"
"JZ1305 .F75 2009","9","0"
"HB103.K36 K56 2009","0","0"
"HV6431 .B3567 2008","0","2"
"HD58.9 .P425 2009","2","0"
"HC460.5 .P65 2008","1","0"
"JF2071 .P65 2009","6","1"
"JQ1539.5.A58 P67 2009","3","1"
"HV6432 .C7 2009","0","0"
"HC110.P6 W648 2008","7","0"
"HD82 .C468 2009","0","1"
"HG4751 .M74 2009","3","2"
"BF505.6 .P78 2009","6","0"
"HM1106 .P79 2009","1","1"
"QC6 .C76 2009","0","2"
"HB501 .B8456 2009","0","0"
"HG6046 .R57 2008","5","0"
"LB2866 .P54 2009","0","0"
"HF1379 .M43 2009","1","0"
"HM741 .S637 2008","1","0"
"RC552.S62 S654 2009","4","4"
"GV689.2 .S76 2009","3","2"
"HD9005 .C33 2009","5","0"
"HD38.5 .H67 2008","6","0"
"HV6431 .E393 2009","0","0"
"GN799.T43 G54 2008","4","0"
"JN900 .S76 2008","0","0"
"HG5993 .T73 2009","4","0"
"HQ798 .H55 2009","2","0"
"HG3256.5.A6 A48 2009","1","0"
"HB3816.5 .R63 2009","1","1"
"HD30.2 .J375 2009","7","3"
"HF5415 .B78 2008","1","0"
"HD62.6 .W49 2009","1","0"
"U21.2 .K78 2009","8","0"
"HC241 .I5657 2007","0","2"
"HE7781 .A75 2009","11","0"
"LB2343 .A294 2007","4","1"
"JK1924 .N43 2009","0","1"
"JV6032 .C37 2009","20","2"
"HQ1061 .A45 2008","0","0"
"HB90 .M359 2008","1","0"
"HM554 .A68 2009","3","0"
"LB1060 .N487 2009","2","0"
"LB1056.46 .M35 2009","4","0"
"LB1060.2 .P36 2009","2","0"
"HD38.153 .B75 2009","1","0"
"HC151 .C373 2008","1","0"
"HF5549.2.I4 C35 2009","0","0"
"HV6626.52 .R43 2009","2","1"
"HB72 .B766 2007","4","0"
"GV627 .A825 2008","0","0"
"LB2343.4 .L38 2006","7","0"
"HV7936.P8 G57 2006","0","0"
"RJ506.A9 F577 2009","3","0"
"BF531 .E46 2008","12","1"
"HV689 .O42 2009","2","0"
"LB2343.4 .E94 2008","3","0"
"LB2393.5 .E96 2005","1","0"
"HV7936.C83 B33 2006","0","0"
"GV351 .G35 1999","2","0"
"HV6250.4.W65 W477 2009","8","2"
"HQ1075 .G59 2009","3","1"
"LC1099.3 .G48 2009","2","2"
"HC79.E5 C383 2009","4","0"
"GT2290 .H25 2008","4","0"
"LB1028.3 .G35 2009","1","0"
"HD9004 .S36 2008","0","1"
"RA643.86.A357 H55 2008","14","4"
"HG3881.5.I58 I5673 2008","0","1"
"H97 .H56 2009","7","0"
"LB2343.32 .I58 2004","0","1"
"GV865.R6 W555 2010","5","1"
"JF1351 .B49 2009","1","1"
"HV9471 .K49 2010","2","1"
"HD62.7 .F37 2006","0","0"
"K3820 .L44 2007","0","0"
"LB3227.5 .L43 2008","4","0"
"RJ496.A5 I58 2006","1","0"
"JS1450.S313 G45 2009","0","0"
"JL197.C6 L535 2007","0","0"
"HF5415.5 .A83 2008","1","0"
"CT275.P7525 K76 2008","3","0"
"LC57.5 .L69 2008","0","0"
"HQ1073 .M35 2009","5","2"
"R724 .S55 2007","2","1"
"RA564.8 .H54 2009","2","0"
"UB210 .M553 2009","4","1"
"HB615 .L96 2009","3","1"
"BF39 .R85 2009","6","1"
"LC311 .M53 1999","0","0"
"BF173 .L14413 2008","9","2"
"LC3969 .G65 2009","0","0"
"HN110.5.Z9 M6 2008","5","0"
"GV711.5 .C34 2009","0","0"
"LB2831.92 .W438 2009","0","0"
"LB2343.4 .P78 2004","2","0"
"RA427.25 .H65 2007","5","0"
"LC2717 .G74 2008","10","1"
"HQ150.V36 F73 2006","1","0"
"LA217.2 .S62 2009","3","1"
"K420 .C33 2008","1","0"
"HN801.R43 R34 2008","0","0"
"LC220.5 .S455 2002","1","1"
"LA229 .S49 2007","4","0"
"GV716 .S585 2009","9","2"
"LB1731.4 .S76 2008","2","0"
"LB2343.32 .S58 2005","2","1"
"HQ759.64 .S87 2009","1","0"
"LB1048.5 .P67 2008","1","1"
"LB1124 .W355 2009","1","0"
"KDK1752 .V38 2008","1","0"
"LB1025.3 .O28 2009","0","0"
"HT166 .U36 2009","2","0"
"RJ503 .M362 2008","4","1"
"HV6570 .P495 2009","1","1"
"HV6250.4.W65 B76 2009","5","1"
"BF175 .V547 2009","0","0"
"HM554 .W373 2009","10","1"
"GV722 1908 .B35 2008","2","1"
"LB2343.4 .K48 2004","1","0"
"LB2343.4 .T55 2008","3","0"
"PQ8498.432.A48 G65 2008","1","0"
"PR106 .B66 2008","2","0"
"F1026.4 .F47 2007","6","0"
"PQ2637.I53 V4513 2008","2","0"
"F1089.5.Y37 W56 2007","0","0"
"F581 .V36 2009","1","0"
"E807 .H86 2008","2","0"
"PQ8498.12.O77 H377 2008","0","0"
"DK511.C37 L53 2006","0","0"
"PK2200.T2976 F37 2007","0","0"
"PG3485.7.U772 B49 2008","0","0"
"PQ8498.17.U33 E87 2008","0","0"
"PQ8497.S36 Z75 2008","0","0"
"PN2728.V97 K83 2008","0","0"
"PK2098.42.I377 P39 2008","0","0"
"HQ784.W3 T73 2008","1","0"
"PQ8498.428.O39T65 2008","0","0"
"PG3483.3.E3787 L58 2008","0","0"
"DK4115 .K58 2008","0","0"
"HD9502.E82 G68 2007","1","0"
"PR4172 .W7 2007","20","0"
"F2225 .A73 2007","0","0"
"E179 .W828 2007","7","0"
"PN6231.M38 Q56 2008","1","0"
"PK2201.M36 A65 2007","0","0"
"PG3476.B78 Z483 2008","0","0"
"PK2098.26.H33625 J363 2008","0","0"
"PN6790.C42 H8 2007","0","1"
"PN6790.C42 H8 2007","1","0"
"PN6790.C42 H8 2007","1","1"
"PN6790.C42 H8 2007","1","0"
"PN6790.C42 H8 2007","2","0"
"PN6790.C42 H8 2007","1","1"
"PN6790.C42 H8 2007","1","0"
"PN6790.C42 H8 2007","1","1"
"PN6790.C42 H8 2007","1","0"
"PN6790.C42 H8 2007","1","2"
"PN6790.C42 H8 2007","2","1"
"PN6790.C42 H8 2007","1","1"
"PK2099.32.R385 J36 2008","0","0"
"PK2200.H66 L34 2004","0","0"
"PK2098.4.I9457 K35 2007","0","0"
"PT2635.I65 Z861633 2009","1","0"
"PT405 .P3398 2009","3","1"
"PK2098.25.O6655 E43 2008","0","0"
"BR195.C5 B4313 2008","3","0"
"BP173.4 .N35 2003","0","0"
"PN6790.C42 G834 2007","2","0"
"PN6790.C42 G834 2007","1","0"
"PN6790.C42 G834 2007","1","0"
"PN6790.C42 G834 2007","1","0"
"PN6790.C42 G834 2007","1","0"
"PN6790.C42 G834 2007","1","0"
"PN6790.C42 G834 2007","1","0"
"PK2098.42.Y3376 E43 2007","0","0"
"PK2098.P328 Z884 2007","0","0"
"PH2075 .C94 2007","1","0"
"PK2098.39.U75 G74 2008","0","0"
"DS485.M28 C3627 2007","0","0"
"PN1993.5.I8 C3758 2007","0","0"
"DK511.I57 P58 2004","1","0"
"GV959.52.T39 R85 2003","1","0"
"PK2098.C5259 Z46 2008","0","0"
"PK2098.42.A48 D37 2007","0","0"
"DB933.3.E6 D48 2007","0","0"
"PS3573.H47447 S68 2007","0","0"
"BL1243.76.T352 P47 2007","0","0"
"DK32 .R45 2008","2","0"
"F277.M3 T75 2003","1","0"
"PS3562.E353 Z94 2006","6","2"
"DK35 .K298 2006","1","0"
"PG6073 .D26 2007","1","0"
"E449 .S644 2007","1","0"
"DK4442 .W99 2006","0","0"
"PN6790.C42 C44 2007","1","0"
"PN6790.C42 C44 2007","1","0"
"PN6790.C42 C44 2007","2","1"
"PN6790.C42 C44 2007","1","0"
"PN6790.C42 C44 2007","1","0"
"PN6790.C42 C44 2007","1","1"
"PN6790.C42 C44 2007","1","0"
"PN6790.C42 C44 2007","1","1"
"PG7167.E64 Z57 2008","0","0"
"PL4758 .I65 2006","0","0"
"NA6047.T35 J45 1996","1","0"
"DK71 .V477 2008","0","0"
"DS793.T24848 J513 1998","1","0"
"GN635.N35 S7 2006","0","0"
"DS795.3 .J538 1997","1","0"
"ND1043.5 .Z456 2002","1","0"
"PG7213.A54 H28 2008","0","0"
"PG3485.7.U143 L58 2008","0","0"
"F277.B5 T75 2003","1","0"
"PS634.2 .T74 2004","2","0"
"DK676.9.R8 D46 2008","1","0"
"PS3604.O73 T4 2007","1","0"
"DP101 .M213 1964","2","0"
"DP101 .M213 1964","2","0"
"PS627.O53 S65 2003","1","0"
"HV5805.E82 E828 2008","10","1"
"P115 .M77 2006","1","0"
"PR9199.4.K74 Z463 2008","0","0"
"F595.3 .S735 2008","0","0"
"PS3545.H16 A7 2008","10","0"
"PS3601.S64 P65 2006","0","0"
"E185.61 .D23 2009","5","2"
"JA26 .P67 2007 no.4","0","0"
"GV1032.E18 G55 2007","1","0"
"PG3476.M355 Z9558 2008","1","0"
"HM851 .D37 2008","1","0"
"PA3612 .E8 1994","6","1"
"PR4032 .B33 2007","1","2"
"PR5397.F73 A33 2007","5","3"
"PS648.H57 B463 2009","6","3"
"PS648.L47 B467 2009","3","4"
"DK4349.3 .L48 2008","0","0"
"PS3527.A637 A6 2007","3","2"
"PQ6664.A8932 B5313 2008","0","0"
"F74.N53 G76 2008","0","1"
"HV6953 .M346 2008","6","0"
"PG7207.U86 I66 2008","0","0"
"PG7223.O96 I58 2008","0","0"
"HN577 .Z27 2008","0","0"
"PL4758.9.R275 Z54 2007","0","0"
"HQ23 .S42 2008","0","0"
"TT504.6.R9 L56 2008","2","1"
"PG3479.3.R4 Z46 2008","0","0"
"PG3002 .M25 2008","1","0"
"PG3021 .B627 2008","0","0"
"PK2098.12.M73 P32 2007","0","0"
"DK593 .V673 2007","0","0"
"DS371.2 .K875 2003","0","0"
"BD450 .G56 2008","0","0"
"PG3011 .O94 2008","0","0"
"PN1993.5.S65 D62 2008","5","0"
"GC222.S68 S68 2005","1","1"
"PG3487.T44 V87 2008","0","0"
"PG2064.G37 V38 2008","0","0"
"HM1271 .R53 2007","1","0"
"PN2728.N38 A3 2008","0","0"
"GR1 .T4 no. 65","1","0"
"DK40 .B374 2008","0","0"
"PG5007 .Z66 2008","0","0"
"BX138.B39 C53 2008","0","0"
"DK651.I27 C53 2007","0","0"
"DK268.B384 S43 2008","0","0"
"E185.86 .D3867 2009b","1","0"
"DS793.M7 W66 1993","5","1"
"D764 .O825 2008","0","0"
"JZ1318 .C55 2004","1","0"
"PG3011 .S3744 2006","1","0"
"DF287.A23 W35 2008","1","0"
"HD62.4 .L56 2008","1","0"
"PK2200.K572 K37 2007","0","0"
"JZ4984 .C664  2004","1","0"
"GR305.5.T3 M89 2005","0","0"
"HC10 .W827 2008","1","0"
"PQ2246.M3 D66 2009","1","0"
"PL4758.9.V358 A6 2007","0","1"
"D810.D4 K89 2007","1","0"
"PK2200.J3595 J84 2005","0","0"
"BX3601 .F7 new ser. v. 66","0","0"
"HV9712 .R69 2008","0","0"
"HV9715.15.Z8 S3 2008","0","0"
"DK268.S8 D46 2009","0","0"
"PK2098.39.I4997 D58 2007","0","0"
"HG3881 .G7417 2009","2","0"
"PS3612.A54748 Z466 2007","8","1"
"F129.B7 M265 2008","4","1"
"F702.A16 M34 2005","1","0"
"PS558.N8 K3 2006","2","0"
"PQ2703.H388 S3613 2007","1","0"
"F72.C3 T4 2008","1","1"
"PS3552.U345 C65 2007","1","0"
"F127.F4 Z56 2008","1","0"
"RA410.55.G7 C47 2007","0","0"
"LC212.522.S7 O74 2005","3","0"
"F2225 .M87 2007","2","0"
"PN5650 .G72 2008","0","0"
"HA4724 .R377 2004","0","0"
"PS3618.I34453 Z46 2008","0","0"
"DS135.P63 R86 2008","0","0"
"HT168.B35 L54 2000","1","0"
"PL1103 .Y8445 1999","3","1"
"RC521 .E27 2009","1","1"
"JA26 .P67 2007 no.2","0","0"
"HX73 .B348 2008","0","0"
"HN686 .W66 2007","0","1"
"HN686 .W66 2007","0","2"
"BS518.P6 L36 2007","0","0"
"HG9399.I52 K75 2007","0","0"
"DK418.5.R9 L39","1","0"
"KNS516 .S88 2008","0","0"
"KNS2095 .H87 2007","0","0"
"HV395.A36 D33 2008","0","0"
"JZ6385 .C63 2009","0","0"
"DS436 .H226 2007","1","3"
"HD9710.A2 R87 2009","0","0"
"F1219.1.V47 C53 2008","0","0"
"PS572.C6 C48 2008","1","0"
"PR2755 .B4 2008","22","3"
"PS3545.I425 C66 2008","0","0"
"HC340.12.Z9 P623 2006","1","0"
"PR1852 .D38 2007","0","0"
"HG3879 .M538 2006","1","0"
"KJE6266 .A42 2007","0","0"
"PS3511.I9 C87 2008","2","0"
"F1569.D3 .M58 2008","0","0"
"BF468 .S58 2007","0","0"
"PR4560 .B75 2007","1","1"
"JN94.A92 S53 2008","0","0"
"F128.9.J5 R68 2008","0","0"
"E748.K77 A3 2007","0","0"
"F572.M16 E44 2008","1","1"
"PR4662 .B55 2008","1","1"
"BR350.L3 A73 2007","0","0"
"DS421.5 .I55 2008","2","0"
"PG3337.L42 L46 2008","0","0"
"LB2369 .D44 2007","0","1"
"PR4172.W73 E453 2008","4","2"
"VA643 .K48 2008","0","0"
"PN1993.5.I8 C39 2007","0","0"
"DS475.2.A5 A5 2004","1","0"
"BP190.5.P34 W3 2008","1","0"
"PG3335 .G55 2008","1","3"
"PN2885.T3 N28 2006","0","0"
"HQ1061 .D559 2008","0","0"
"JN6766 .S67 2007","0","0"
"LC1090 .G73 2008","5","0"
"PG3479.6.R9 A642 2006","1","0"
"CT1507.5.S27 S28 2007","0","0"
"PK2166 .A76 2008","0","2"
"PK2098.12.R883 M79 2008","0","0"
"PK2098.3.A374 R37 2008","0","0"
"PK2098.13.A38 S59 2008","0","0"
"PK2099.42.A73 V37 2008","0","0"
"BL1280.54 .B43 2008","1","0"
"DS422.C3 D2443 2008","1","0"
"HV40.32.I5 D36 2007","0","0"
"E878.R43 S35 2007","0","1"
"GF13.3.I4 C43 2008","1","1"
"F1062 .B73 2008","1","0"
"F1234.V63 K3613 2007","3","2"
"PR878.F27 M36 2008","4","1"
"F1788.22.C3 F54 2007","1","0"
"PR6068.O93 Z64 2007","8","2"
"LC191.8 .I4M854 2008","0","1"
"BL1274.532.B36 B26 2008","0","0"
"PN56.E59 N38 2005","0","0"
"DA89.1.M59 M65 2007","0","0"
"PL4718.9.M75 N7813 2007","0","0"
"DP107 .T365 2005","0","0"
"PK1718.C43 D874 2007","0","0"
"DS80.9 .S85 2005","0","1"
"RA407.A2 I526 2002","0","0"
"HN683.5 .D64 2008","4","0"
"B162 .D46 2008","0","0"
"UB251.L43 N37 2005","0","0"
"PG7092.M56 K33 2007","0","0"
"PK1552 .D885 2007","0","0"
"QH442 .T735 2008","0","0"
"HC340.12 .S266 2007","0","0"
"PL4758.9.T57397 I7513 2005","0","0"
"DS478.A1 A18 2008","0","0"
"GV850.4 .V35 2007","0","0"
"BL2015.D43 L54 2008","1","0"
"PL4758.9.K755 E5 2006","0","0"
"DK510.36 .P72 2006","0","0"
"DS405 .E539 2008","0","0"
"DS405 .E539 2008","0","0"
"DS405 .E539 2008","1","0"
"DS405 .E539 2008","0","0"
"DS405 .E539 2008","0","0"
"HV6485.I52 D46 2008","2","1"
"HC435.3 .I33 2006","2","1"
"PR9492.5 .R37 2007","0","0"
"HT720 .P54 2007","1","0"
"BD311 .L345 2008","0","0"
"UA840 .K36 2008","0","0"
"DS478 .A2913 2007","2","1"
"DS423 .M39 2003","1","0"
"BL1286.292.M34 M4813 2008","0","0"
"DS475 .M225 2008","1","0"
"DS432.G74 M35 2007","0","0"
"DS481.A28 A66 2008","2","0"
"PK1730.13 .A7479 K4613 2007","0","0"
"HV1559 .I4 R545 2007","1","0"
"PN2888.A5 A3 2007","2","0"
"PL4759.4 .S77 2008","2","0"
"HD6735.15 .S852 2007","1","0"
"UA25 .C64 2008","0","0"
"GN448 .R47 v. 27","10","1"
"LB1025.3 .C5344 2004","2","0"
"DS425 .S316 2007","1","1"
"BF637.S4 S45 2008","2","2"
"PS3560.A32 W56 2009","0","0"
"UA842 .G4 2008","0","0"
"BL2765.I5 T44 2007","3","0"
"PQ2175 .V3913 2008","1","0"
"GR305.5.G58 G66 2007","0","0"
"B5132 .G48 2008","1","0"
"HN683.5 .J875 2008","1","0"
"PQ3809 .L534 2007","1","0"
"BL1215.C76 M67 2008","1","2"
"R727.3 P3755 2007","1","0"
"PS3617.U582 O337 2006","3","1"
"B3376.W564 N37 2008","2","0"
"BL1124.7.B756 B35 2007","0","0"
"HV9104 .S78","1","0"
"PN3383.N35 H467 2002","0","0"
"BJ1012 .B523 2008","0","0"
"HQ1236.5.I4 K57 2008","2","0"
"LB1028 .S5145 2006","1","0"
"HV393 .P74 2007","0","0"
"HC435.3 .I53 2008","2","0"
"PN1861 .P786 2002","0","0"
"DT576 .G464 2002","0","0"
"PA3265 .G56 2006","2","0"
"B23 .N377 2002","0","0"
"LA844.5 .U75 2007","0","0"
"PK2038 .A36 2007","0","0"
"HM1221 .C667 2007","1","1"
"PQ4878.O8 Z68 2007","1","0"
"B828 .J59 2007","0","0"
"PG3476 .T586 2007","0","1"
"DS461.3 .A2313 2008","1","0"
"PN4151 .M563 2008","0","0"
"PQ4390 .M565 2008","0","1"
"PQ4476 .G08 2008","0","0"
"PQ4478 .S286 2008","1","0"
"PN1998.3.F45 S36 2008","1","2"
"PQ4882.I4 I47 2008","0","0"
"PK2099.12.N83 K35 2008","0","0"
"BX1490 .C36 2008","0","0"
"BP63.R82 G38 2007","1","0"
"F549.W525 B64 2008","0","0"
"PL4758.85.M4 M3425 2007","0","0"
"PG3478.N44 Z46 2008","0","0"
"HQ1090 .H665 2008","4","1"
"JA26 .P67 2007 no.3","0","0"
"PS3566.R697 S4 2003","5","0"
"PG3476.G85 Z648 2008","1","0"
"PQ4522.C04 A77 2004","0","0"
"PL4758.9.T323 Z63 2007","0","0"
"PG3485.E724 C46 2008","1","0"
"H62.5.U5 L465 2009","1","0"
"PG3094 .E354 2006","0","0"
"HG5572 .D53 2008","1","0"
"DG268 .C66 2007","0","0"
"PK2099.15.I63 K48 2008","0","0"
"DK4600.L825 R82 2007","0","0"
"LB2331.5 .R677 2007","2","0"
"BF536 .B55 2007","1","0"
"DA47.9.P7 K36 2007","1","0"
"PN1998.3.F45 D52 2008","1","0"
"DG737.42 .C66 2005","1","0"
"PQ4628 .L5 2008","1","0"
"DK4600.L86 Z23 2005","0","0"
"PN94 .J36 2008","15","1"
"E184.P7 P658","1","0"
"D5 .B4 fasc .237","2","0"
"PQ4829.O62 A6 2000","1","0"
"DG70.P3 G74 1980","2","0"
"F799 .W42 2009","15","3"
"HV9712 .I876 2006","2","1"
"DK908.8675 .P87 2007","0","0"
"RG628 .J36 2008","1","1"
"D805.I55 P75 2007","0","0"
"E176.1 .B49 2007","2","0"
"F234.S8 P67 2008","0","0"
"PT405 .G4585 2009","5","0"
"BX494.S645 R34 2007","0","0"
"PS593.H3 H356 2008","1","0"
"BX494.E54 R34 2005","0","0"
"NA804.H3 A46 2007","0","0"
"PS3619.H845 Z46 2008","1","0"
"F444.C457 C58 2008","3","0"
"F104.M99 F68 2007","0","0"
"F615.H55 V36 2008","1","1"
"DK277 .P55 2008","0","0"
"F1060.9.J27 S65 2007","0","0"
"F1072 .B53 2008","0","0"
"E176 .H866 2007","2","0"
"N6997.S3 V628 2006","0","0"
"PE1429 .G74 2008","5","2"
"E184.37.J32 A3 2007","0","0"
"PG3482.8.U889 V69 2005","3","0"
"PG3476.B2 Z7417 2008","0","0"
"E169.12 .H55 2007","1","1"
"PG3484.2.K49 D63 2008","0","0"
"F1035.A1 R53 2004","0","0"
"DK679.S68 B552 2006","0","0"
"E169.1 .K485 2007","1","1"
"RC418 .C74 2009","0","1"
"B4267 .K37 2007","1","0"
"PF3073 .E393 2007","0","0"
"D810.J4 M578 2007","0","0"
"D13.2 .I34 2007","1","0"
"BD444 .T85 2007","1","0"
"F1059.5.W5 P58 2007","1","0"
